#what,what,,,,,,,,,,,,,
#as,molm,,,,,,,,,,,,,
#abs,alliumsm,,,,,,,,,,,,,
#bs,gunggmhajianm,,,,,,,,,,,,,
#organism part,whole organism,,,,,,,,,,,,,
#compound,,,indole-3-acetic acid,indole-3-acetic acid,,,indole-3-acetic acid,indole-3-acetic acid,,,,,,
Gene ID,Gene Name,DesignElementAccession,Quint_2-71_Col-0-3h_Rep2_ATH1,Quint_2-67_Col-0-1h_Rep1_ATH1,Quint_2-62_Col-0-0h_Rep2_ATH1,Quint_2-61_Col-0-0h_Rep1_ATH1,Quint_2-66_Col-0-30min_Rep3_ATH1,Quint_2-72_Col-0-3h_Rep3_ATH1,Quint_2-70_Col-0-3h_Rep1_ATH1,Quint_2-65_Col-0-30min_Rep2_ATH1,Quint_2-69_Col-0-1h_Rep3_ATH1,Quint_2-64_Col-0-30min_Rep1_ATH1,Quint_2-63_Col-0-0h_Rep3_ATH1,Quint_2-68_Col-0-1h_Rep2_ATH1
AT1G02730,CSLD5,262109_at,7.996416413,7.567725073,8.12744421,8.183958761,7.805875511,7.721151258,7.697364742,7.912255721,7.77639685,7.913425911,8.217159637,7.902651585
AT1G02740,MRG2,262108_at,5.989348733,5.729875335,5.686941738,5.683231167,5.568884641,6.420951439,6.007635027,5.630217772,5.846716658,5.694264736,5.773376174,5.808015063
AT1G02750,DI19-2,262107_at,5.967864302,6.131849578,5.954433229,5.79477755,5.934032316,6.449610344,6.403622107,5.810234839,6.490940935,5.961039063,6.342716337,6.154388894
AT1G02780,RPL19A,262117_at,12.3167597,12.18488847,12.34602457,12.19837004,12.20739876,12.27258477,12.33837244,12.25382651,12.24612774,12.21456617,12.34953892,12.29229791
AT1G02790,PGA3,262122_at,2.964732889,2.920307522,2.937067811,2.906067572,3.05559311,3.063523824,2.881948813,2.928875053,2.824306817,3.003606812,3.263037943,2.991929418
AT1G02800,CEL2,262121_at,4.213541487,4.874993215,5.342789907,5.243179521,4.924353859,4.646259149,4.887006937,4.937507581,5.019983889,5.120957443,5.340107207,5.037580485
AT1G02810,PME7,262105_at,6.980053653,6.97947089,6.342047635,6.151836056,7.062289274,6.967540025,7.137036755,7.259584865,6.797975326,7.363814579,6.390385665,7.186551254
AT1G02813,,262115_at,2.897967941,3.012027435,3.026846681,2.831883135,3.019914871,2.992424798,3.039451547,2.803458987,2.969693567,2.993346374,2.901867717,3.180033416
AT1G02816,,262116_at,7.737642445,7.459964873,7.543082451,7.259711814,7.561058026,7.841805955,7.815333743,7.458792105,7.549978029,7.401127929,7.250435706,7.35599472
AT1G02820,LEA2,262113_at,5.084544159,5.632099319,5.515382171,5.431430111,5.826339329,5.528260972,5.406572712,5.796537216,5.775601567,5.794845092,5.542333054,5.830019984
AT1G02830,RPL22A,262132_at,3.018506975,2.874519099,2.833521081,2.820901132,3.013447842,2.925484889,2.967659628,2.904595505,2.8996067,2.772940781,3.056368922,3.134016383
AT1G02840,SR34,262110_at,8.77316348,8.716181864,8.961921664,8.782035882,8.633076778,8.819263586,8.766805053,8.705741284,8.655197653,8.797226368,8.929141931,8.697021141
AT1G02850,BGLU11,262118_at,8.002831128,7.780269743,7.412248666,7.71235128,7.539020238,8.245741816,8.02526238,7.54452054,7.938061903,7.808421865,7.449564023,7.684832487
AT1G02860,BAH1,262114_at,5.66993966,6.65043743,5.731966714,5.825986798,6.037063053,5.621837085,5.80269368,6.24627648,6.562367482,6.312865574,5.703923256,6.511514887
AT1G02870,,262112_at,8.046628113,7.982237515,7.923256675,7.70892331,7.737168029,8.055149371,8.021466943,7.870716359,7.778263093,7.90287624,8.072434033,8.019666475
AT1G02890,,262130_at,7.083734391,7.05440805,7.299484238,7.226712672,7.028624668,7.255519276,7.134186481,7.214652063,7.133195216,7.186321977,7.050325283,7.047797864
AT1G02900,RALF1,262131_at,9.548752154,9.741664081,9.16012769,8.640669933,8.8521176,9.786923815,9.829086669,9.087470917,9.608515244,8.986107517,8.656539147,9.333498275
AT1G02910,LPA1,262104_at,6.212337137,6.314974507,6.398991699,6.415430166,6.404070209,6.394058992,6.231485601,6.094569041,6.340479224,6.352820213,6.537527071,6.300764357
AT1G02940,ATGSTF5,262103_at,3.457563686,3.186574429,3.092463402,3.138011808,3.142090279,3.257551032,3.242230805,3.058114837,3.154844904,3.196595458,3.205107254,2.96487717
AT1G02950,ATGSTF4,262120_at,5.415310657,5.387738892,5.108656082,4.982252992,5.568493868,5.418027868,5.760288913,5.515292007,5.320875608,5.394859843,5.077001141,5.403975251
AT1G02960,,262111_at,5.932253975,5.740096618,6.025482203,5.944990209,5.813376573,6.063173198,5.809113909,5.781337974,5.949336146,5.754339712,5.934210886,5.834827854
AT1G02970,WEE1,262106_at,5.253518379,5.141776659,5.347856573,5.470170798,5.26352732,4.750915963,5.523173746,5.270790283,5.174190534,4.920468382,5.459015742,5.168550241
AT1G02980,CUL2,262102_at,3.147167537,3.223180605,3.223747583,3.369916848,3.179938903,3.227846157,3.187670548,3.114966934,3.19607444,3.191532472,3.228949041,3.263726121
AT1G03000,PEX6,263170_at,6.452068962,6.343777322,6.5345206,6.67755203,6.296516401,6.578230672,6.490737409,6.385761263,6.353360823,6.43968413,6.520558049,6.544645092
AT1G03010,,263169_at,4.686223028,3.68038796,3.551432283,3.692983885,3.319906921,4.738056649,4.838721758,3.525032919,3.761690659,3.559488001,3.614196913,3.561340775
AT1G03020,GRXS1,263168_at,2.998356464,2.902168798,3.153034163,3.069687873,3.098439608,3.414220865,3.180502198,3.304158735,2.985933819,3.195378947,3.380721683,3.131700575
AT1G03030,,263167_at,6.524422087,6.248745683,6.309241259,6.409236125,6.221865317,6.330731312,6.391169518,6.317875931,6.206656313,6.383967317,6.337394561,6.213961287
AT1G03040,,263117_at,7.154871354,7.237026223,7.25842874,7.251157336,7.029115741,7.037214802,6.985989031,7.090569078,7.211907598,7.228626009,7.299915307,7.208942844
AT1G03050,,263166_at,2.771851772,2.863520406,2.788413671,2.689514262,2.83097165,2.912401337,2.825220748,2.775727433,2.945465124,2.652203889,2.731897125,2.800456328
AT1G03055,D27,263115_at,3.554282071,3.604172606,3.375495176,3.637859554,3.310919642,3.009635891,3.414995491,3.487497388,3.326497886,3.476494981,3.268305571,3.672640166
AT1G03060,SPI,263165_at,7.284133769,7.085664422,7.309873044,7.251881077,6.964465446,6.99215835,7.012922147,7.035732422,7.121806458,7.046407124,7.14777585,7.035372738
AT1G03070,,263164_at,5.393540957,5.33087578,4.78199904,4.732740578,5.510853464,5.305269097,5.610410576,5.409415432,5.279186594,5.420076331,4.965336991,4.908570378
AT1G03080,NET1D,263112_at,5.632931384,5.913794658,6.347089619,6.177150307,6.013887474,6.223250537,5.741155989,5.947733655,5.968622035,5.921381233,6.102429714,5.775150637
AT1G03090,MCCA,263118_at,6.503767146,6.483716544,6.722389314,6.964849784,6.640934209,6.914457826,6.749440096,6.83381712,6.502057287,6.644459418,6.922868724,6.44551031
AT1G03100,,263143_at,3.846302364,3.610992294,4.05265357,3.661173705,3.566940229,3.723710851,3.706028467,3.563449853,3.581776202,3.683504106,3.729173802,3.667253356
AT1G03110,TRM82,263119_at,6.648323298,6.753575673,6.913056174,6.781312288,6.831304747,6.527599906,6.797495848,6.919265827,6.850114322,6.820857721,6.981856079,6.841173048
AT1G03130,PSAD2,263114_at,10.85443204,11.25674284,11.23340362,11.52025726,11.53151527,10.99590315,10.83583546,11.30658188,11.27940462,11.28478775,11.37422359,11.10287088
AT1G03150,NAA20,263113_at,7.190720399,7.268957292,7.209845282,7.307105812,7.326658329,7.033538145,7.374201957,7.456274736,7.402991315,7.358848691,7.328159691,7.307942488
AT1G03160,FZL,263163_at,5.617892403,5.693003882,5.287107288,5.659491525,5.617556506,5.664584695,5.611832007,5.782449099,5.973073641,5.732481692,5.665574363,5.544537371
AT1G03170,FAF2,264363_at,3.633596741,3.505351472,3.386095698,3.727272708,3.581817553,3.407638419,3.62569497,3.572464184,3.782650642,3.72123549,3.631433551,3.740487184
AT1G03180,,264358_at,4.735916365,4.59818063,4.788146411,4.771912118,4.731508348,4.658851517,5.03344254,4.506508736,4.742877667,4.755034691,5.265165007,4.895409753
AT1G03190,XPD,264356_at,4.886623051,5.417343671,5.455949767,5.411996992,5.266409069,5.08297365,4.910464445,5.312869486,5.167545915,5.209722273,5.305147666,5.38979918
AT1G03210,,264355_at,7.669327657,7.595482648,7.788609763,7.561333158,7.420589578,7.712566787,7.607659761,7.466119762,7.523650321,7.581599304,7.444781726,7.645994044
AT1G03250,,264366_at,5.846747541,5.887606349,5.836909547,5.706321676,5.83274544,6.006818066,5.724376115,5.866856429,5.940501401,5.872913081,5.802959227,5.509300188
AT1G03260,,264353_at,6.385290656,6.225008489,6.330513466,6.243621174,6.08256085,6.085961619,6.196338712,6.063962753,6.233249072,6.099830869,5.847589205,6.210586394
AT1G03270,CBSDUF4,264352_at,3.965208783,4.007162385,4.327097795,4.489695236,3.995079725,3.8393401,3.976111292,4.241813432,4.135868774,4.099773708,3.988326203,3.88896892
AT1G03280,,264368_at,6.754702979,6.614018089,6.979878081,6.882491171,6.58536019,6.955840578,6.69846353,6.678820052,6.771002949,6.734760467,6.749844057,6.605146938
AT1G03290,,264362_at,6.0530404,5.939468647,6.145644777,5.852927345,5.732934067,6.296639767,6.108473511,5.755374871,5.770526333,5.953222371,5.984922163,5.822657908
AT1G03300,DUF1,264361_at,3.911183221,3.708902947,3.978256254,3.989700184,3.794141193,3.677319015,3.641957413,3.711102052,3.918507643,3.64525336,3.614157559,3.77834238
AT1G03310,ISA2,264360_at,7.967620087,8.049376005,8.070022,8.066780288,8.000165234,8.078159117,7.869299527,8.080020896,7.954685404,8.069082645,7.980605928,7.895404352
AT1G03320,,264359_at,3.542590405,3.666802939,3.725957846,3.736079445,3.652136061,3.568522387,3.806946876,3.676121425,3.867254239,3.89662983,3.652024029,3.820446855
AT1G03330,LSM2,264364_at,9.185771874,8.98493832,9.19312921,9.105226569,9.034134714,9.067502664,9.233238731,8.893121471,8.951827405,8.937126848,9.038706516,8.946157059
AT1G03350,,264367_at,7.897408552,7.993519656,8.044652352,8.083278076,7.955498077,7.97684671,8.062077358,7.882682483,8.099317037,7.873461128,8.062077358,8.101258973
AT1G03360,RRP4,264357_at,6.816341705,6.812069711,6.967553836,6.775429614,6.795813153,6.872005623,6.890132608,6.784892075,6.812205257,6.735746828,6.917047783,7.069459136
AT1G03370,,264351_at,6.670701021,6.580541596,6.425574219,6.226645047,6.522088176,6.672687394,6.529101599,6.531125728,6.600802542,6.622967211,6.383554087,6.403457303
AT1G03380,ATG18G,264828_at,6.134421513,6.019233416,6.060850572,6.141673546,5.876112524,6.281627427,6.237880159,5.894206091,5.851584261,5.999031417,6.26747258,5.969731176
AT1G03390,,264827_at,3.198709646,2.897789286,2.894064515,2.731107377,2.871300981,2.821649067,2.973137801,2.921650223,2.897789286,2.958288011,2.773319755,2.904494773
AT1G03400,,264843_at,6.009467096,5.904571038,5.917854725,6.140799478,6.005982225,6.544398188,6.141670359,5.854319411,5.999410497,6.017208413,5.985094187,5.892984427
AT1G03410,2A6,264826_at,6.423532233,5.957587825,5.939080037,5.567294349,5.941114015,6.049420095,6.445651736,5.965532861,5.840955583,6.136993009,5.450005979,5.739631692
AT1G03430,AHP5,264838_at,6.711391424,6.610644608,6.640786754,6.459062923,6.492556815,6.858268904,6.611016074,6.46941032,6.763582015,6.379168145,6.637085761,6.639813356
AT1G03440,,264840_at,4.860963944,5.337703662,4.973519643,4.96303084,5.267857953,4.878300401,4.842638865,5.576098757,5.01622106,5.223496151,4.934274101,5.474555021
AT1G03445,BSU1,264823_at,5.184775422,4.751158961,4.754623786,4.924098942,4.861709132,4.658851517,4.8517927,4.796998382,4.763311024,4.83941341,4.666806744,4.718758013
AT1G03457,,264822_at,4.540319566,5.007011463,5.295427007,5.429574449,5.113893503,4.795532154,4.654889486,5.409031546,5.290451456,5.271134758,4.954904893,5.123279713
AT1G03470,NET3A,264821_at,4.282953942,4.083465878,4.466215909,4.315614133,4.160321868,4.044278333,4.108938529,4.272223804,3.98015614,4.225474645,4.294100312,4.347476213
AT1G03475,CPX1,264820_at,7.624088499,7.929481768,7.566123458,7.912605049,7.951488132,7.859192486,7.775259869,7.986156398,7.904462417,7.906419519,7.853262499,7.821094236
AT1G03490,NAC006,264829_at,2.87364311,3.119613499,3.00795179,3.226242231,3.119318725,2.966100292,3.071482582,2.991826924,2.990955287,3.073712535,2.969820827,2.906095414
AT1G03510,PCMP-E3,264819_at,3.659331134,3.414189986,3.623537347,3.417259733,3.485268382,3.599396526,3.522475739,3.421971891,3.658505525,3.651829769,3.578164397,3.160408369
AT1G03520,,264844_at,5.483935072,5.304436705,5.45854768,5.568665889,5.607570418,5.593222505,5.188100759,5.332344061,5.254369107,5.463280486,5.284068586,5.405802995
AT1G03530,ATNAF1,264818_at,6.569336847,6.324122885,6.454831449,6.352439239,6.146684845,5.968448088,6.580009061,6.128715842,6.232558044,6.343445034,6.497618203,6.547352363
AT1G03540,PCMP-E4,264817_at,3.885718796,3.87730941,4.042365231,3.856946152,3.91883769,3.880448281,3.992607679,3.880983646,3.984499001,3.913015535,3.907748304,3.843433481
AT1G03550,SCAMP2,264835_at,4.304355542,4.624874579,4.687396307,4.775990052,4.352401379,4.294203726,4.280100928,4.776543923,4.610963816,4.79044003,4.552541923,4.661002615
AT1G03560,,264816_at,4.145109542,4.285944655,4.314693701,4.289659987,4.178741733,4.258605421,3.939730797,4.076201536,4.306192435,4.201151404,4.234784427,4.324178255
AT1G03590,PPC6-6,264833_at,7.08716072,7.090019896,7.006442412,7.11388684,6.998965034,6.782449806,7.080380535,7.286391067,6.971034631,7.086414928,7.020055047,6.987189764
AT1G03600,PSB27-1,264837_at,10.32948357,10.56079269,10.61299519,10.87869253,10.80633044,10.48604455,10.23745047,10.56247105,10.66886235,10.75254291,10.74597757,10.63536088
AT1G03610,,264836_at,7.366803465,7.151742926,7.550371342,7.759776305,7.034683567,7.362998271,7.200466013,7.234620843,7.18271321,7.164676517,7.775982269,7.103187822
AT1G03620,,264815_at,3.597335597,3.552916278,3.694088098,3.691598035,3.431352219,3.533891208,3.657079019,3.676565073,3.463973284,3.924676164,3.772019974,3.533871759
AT1G03630,PORC,264839_at,8.586657856,8.886740056,8.923014146,9.252146872,9.114404637,8.957076623,8.676258579,8.947282784,8.817742358,8.97081726,9.084114448,8.802032374
AT1G03660,,264832_at,4.531502016,4.474778655,4.496543988,4.541976682,4.329216715,4.526489556,4.646478285,4.135415916,4.469395671,4.362085093,4.525266353,4.27231867
AT1G03680,ATHM1,264845_at,8.945629585,9.158713133,8.827553671,9.215251134,9.413634473,9.332376305,8.919387558,9.276469982,8.953715264,9.209147886,9.032986493,8.879057763
AT1G03687,,264831_at,5.816989277,5.667383852,6.007918882,5.92557669,5.772598253,5.604052721,5.61461023,5.758314979,5.72232995,5.779500359,5.911457602,5.837927976
AT1G03700,,264842_at,3.320291148,3.352072307,3.411846312,3.382425708,3.190979376,3.195151472,3.178466628,3.386109058,3.151412002,3.413114412,3.412436706,3.375430762
AT1G03710,,264830_at,3.411482432,3.453106344,3.413460998,3.389384391,3.441308617,3.308758754,3.503587392,3.382080099,3.403627988,3.445496016,3.328216629,3.490464981
AT1G03720,,264825_at,3.572215593,3.585191279,3.612202078,3.507499353,3.733585191,3.660603071,3.653094555,3.698254074,3.923141198,3.627049557,3.817757197,3.660225876
AT1G03730,,264834_at,7.879806531,7.872754368,7.447288318,7.29883865,7.86263623,7.640585596,7.903847927,7.977805288,7.749125245,7.871956982,7.343496496,7.775286096
AT1G03740,,264841_at,5.882429984,6.13712143,5.742466499,6.185659741,6.233012668,6.266569651,6.062937331,6.34110083,5.985337529,6.216127773,5.788177119,5.699019181
AT1G03750,SWI2,265088_at,3.504690285,3.474605759,3.373921368,3.30504854,3.296737423,3.635072066,3.733133255,3.331374591,3.545346123,3.622823524,3.277082424,3.517280984
AT1G03760,,265087_at,5.213170852,5.141793245,5.053040455,4.977170259,4.879878545,5.139979519,5.048482603,4.589286859,4.819097055,4.650099878,4.945460252,4.733919688
AT1G03770,RING1B,265086_at,3.983590021,4.089349335,4.258044708,3.972848273,3.855325843,3.753537926,3.969246799,3.820332535,3.961128969,3.824685715,3.919273115,4.110385973
AT1G03780,TPX2,265085_at,6.385290656,6.239823058,6.618030909,6.440418005,6.281493924,6.240734889,6.312536328,6.269648001,6.202569079,6.441430336,6.64140621,6.330177787
AT1G03790,SOM,265084_at,3.539247956,3.397108568,3.593104635,3.455384476,3.790916046,3.402228787,3.311699958,3.847539471,3.548698587,3.584472275,3.715582289,4.145542883
AT1G03820,,265083_at,7.443218712,7.275587534,6.711818193,6.333493366,6.60457699,7.920499618,7.761798983,6.609681241,7.091753988,6.264720161,6.650708791,7.164574228
AT1G03830,,265082_at,4.617863447,4.219832477,4.77889439,4.631884266,4.63191295,4.583414722,4.773567549,4.444566061,4.731953104,4.439425449,4.835403845,4.511973988
AT1G03840,MGP,265081_at,5.252691563,5.149856192,5.808592669,5.692030061,5.233956839,5.122071889,5.369267442,5.116465318,4.759995391,5.272753381,5.63529604,5.377941235
AT1G03850,,265067_at,7.350050998,6.938062938,7.140897474,6.946148969,7.231738823,7.162942767,7.285107009,7.299475627,6.851671839,7.257585355,7.153097272,6.621578147
AT1G03860,PHB2,265037_at,9.011796904,8.904459361,8.742935172,8.937210341,8.827839856,9.246285941,8.856790023,8.854867097,8.741945769,8.742865028,8.87163454,8.778130295
AT1G03870,FLA9,265066_at,9.779970758,10.71583215,10.304115,10.51066661,10.72299964,10.16670559,9.960949279,10.69768381,10.70217539,10.70217539,10.36513538,10.51988037
AT1G03880,CRB,265095_at,2.948843589,3.034326752,2.994466755,3.058751163,2.983039948,2.867425123,2.991517864,2.97168085,7.44657997,2.938991525,3.164550911,4.802743185
AT1G03890,CRD,265094_at,3.29844218,3.345885607,3.412914519,3.367317813,3.344056702,3.112160847,3.357135831,3.409087691,5.265265138,3.372999133,3.608412861,4.106694652
AT1G03900,ATNAP4,265043_at,9.407943653,9.233344839,9.342056766,9.286980344,9.139281141,9.178628569,9.274964185,9.143372899,9.245675782,9.262055368,9.262011604,9.255188942
AT1G03905,ABCI19,265093_at,5.42383004,5.528207192,5.334577979,5.471213597,5.22002153,5.396308623,5.677707506,5.354229557,5.429136461,5.568906847,5.360843902,5.274480549
AT1G03910,CTN,265092_at,8.499477954,8.317748672,8.429242246,8.523986988,8.231707365,8.310938486,8.347820718,8.319781276,8.482105228,8.311797196,8.442210093,8.534046853
AT1G03920,,265038_at,5.748997215,5.272451014,5.605062824,5.346772992,5.225395365,5.720714542,5.817709918,5.442411191,5.412174156,5.326925804,5.418803455,5.30881046
AT1G03950,VPS2.3,265044_at,6.356203808,6.65697421,6.279671571,6.391405618,6.573775827,6.694014361,6.743867063,6.486965614,6.699549454,6.476073213,6.286176525,6.712006981
AT1G03960,B''EPSILON,265090_at,4.216044105,3.828079352,4.291539279,3.975557923,4.06182587,3.958304633,3.903427584,3.863593616,4.167727032,4.056630055,3.975554727,4.143813698
AT1G03970,GBF4,265040_at,6.231758055,6.11669387,6.258891084,6.262992763,6.247096916,6.568522905,6.201151022,6.076839194,5.968622035,6.291421194,6.171494362,6.199273732
AT1G03980,ATPCS2,265065_at,3.800357555,3.831178813,3.780163658,3.761861145,3.555753361,3.558502877,4.05466543,3.880628594,3.551569514,3.651016708,3.684140531,3.679610931
AT1G03990,FAO1,265099_at,3.95084592,3.915918392,3.865221733,3.688733443,3.869318974,3.89509765,3.744341674,3.791503536,3.959328731,3.717168167,4.0096128,3.800941374
AT1G04000,,265039_at,5.467578157,5.621055629,5.445694888,5.668128929,5.565672093,5.658895543,5.54242141,5.514436086,5.491517784,5.42170041,5.485963809,5.393427652
AT1G04010,PSAT,265098_at,4.771020805,4.487253102,4.959804004,4.941000066,4.630572988,4.805194083,4.68913414,4.495556901,4.734327329,4.455650919,4.597223236,4.426011497
AT1G04020,ATBARD1,265097_at,6.820757254,6.692235149,6.828129732,6.925441802,6.558241549,6.89645138,6.819072659,6.658822462,6.599805391,6.659576165,6.967094806,6.801245467
AT1G04030,,265096_at,5.134736203,4.816620897,5.103445616,5.058519821,4.639528739,4.728854946,5.105375251,4.872507553,4.492057931,4.544792783,4.839401859,4.69747031
AT1G04040,,265042_at,10.39002178,10.91817414,10.98520044,10.87959147,11.03240328,10.47331693,10.48075144,10.88932589,10.86423105,10.85042934,10.8766132,10.88564592
AT1G04050,SUVR1,257404_at,4.162556425,3.756118153,4.019227013,3.82627859,3.644281377,3.675981775,3.797300959,3.818337703,3.770730773,3.928578598,4.074839469,3.770730773
AT1G04050,SUVR1,265089_at,3.313187782,3.29263473,3.382782759,3.547070584,3.274999696,3.384056673,3.216390103,3.291794575,3.40772292,3.304948084,3.144756681,3.204241946
AT1G04070,TOM9-1,265041_at,5.933084024,6.054929244,5.911188917,5.789350322,5.955973966,5.987424333,6.012789256,6.003282861,5.804461074,5.8242537,6.016053595,6.171779872
AT1G04080,PRP39,265036_at,8.121018867,8.152882398,8.316761494,8.246498534,8.150106659,8.087788175,8.023078353,8.095698284,8.17563317,8.239314418,8.304405815,8.171439336
AT1G04090,,264320_at,3.540745653,3.649762287,3.598355287,3.6185012,3.411078298,3.471821223,3.973446178,3.827398336,3.577126082,3.492086861,3.750486034,3.933513513
AT1G04100,IAA10,264328_at,5.364513616,5.530637958,4.950592889,4.99706243,5.258017394,5.403633193,5.29777286,5.411473806,5.413229969,5.135319614,5.116458634,5.426612002
AT1G04110,SBT1.2,264319_at,5.689192623,5.926220737,5.120133542,5.135209787,5.717314724,5.66499713,5.502433217,6.020619449,5.589930505,6.009526356,5.093580167,5.705144292
AT1G04120,ABCC5,264330_at,7.31940572,7.408393711,7.710958234,7.575825301,7.434325654,7.365870775,7.36413156,7.652604269,7.437144398,7.45951729,7.712842682,7.545845861
AT1G04130,TPR2,264331_at,5.487767826,5.371727744,5.488755698,5.673336894,5.424704751,5.531473942,5.548083058,5.389309586,5.23499202,5.414762737,5.55315071,5.578311367
AT1G04140,,264329_at,8.489611641,8.278686139,8.460027482,8.512434886,8.340716327,8.07184015,8.346061363,8.473719409,8.298611067,8.453362937,8.400280022,8.325456108
AT1G04150,,264325_at,3.364305416,3.338738381,3.364305416,3.070780592,3.360208185,3.220907144,3.323546285,3.232538633,3.50724459,3.178901021,3.397547003,3.459025127
AT1G04160,XI-B,264324_at,4.598018109,4.887952789,4.968203115,4.948091445,4.648838478,4.823832173,4.490574688,4.887952789,5.12554431,5.069231205,5.024254057,4.958351737
