#what,what,,,,,,,
#age,2 (week),,,,,,,
#organism part,aerial part,,,,,,,
#dose,20 micromolar,,,,,,,
#development stage,seedling,,,,,,,
#compound,,,DMSO,DMSO,t-zeatin,t-zeatin,DMSO,t-zeatin
Gene ID,Gene Name,DesignElementAccession,NASCArrays:Tab2MAGE:E-NASC-75.20.Hybridization,NASCArrays:Tab2MAGE:E-NASC-75.17.Hybridization,NASCArrays:Tab2MAGE:E-NASC-75.32.Hybridization,NASCArrays:Tab2MAGE:E-NASC-75.38.Hybridization,NASCArrays:Tab2MAGE:E-NASC-75.13.Hybridization,NASCArrays:Tab2MAGE:E-NASC-75.35.Hybridization
AT3G44580,,252642_at,3.49491389,3.572327758,3.577771291,3.65383315,3.590359608,3.522296549
AT3G44590,RPP2D,252643_at,10.68437601,10.80549977,11.26816188,11.21108433,10.77372727,11.19699894
AT3G44600,CYP71,252644_at,8.260146784,8.315537893,7.852544546,7.741190663,8.407834478,7.816046963
AT3G44610,,252646_at,6.200446249,5.971688955,6.28989084,6.246557088,5.869530012,6.340525325
AT3G44620,,252647_at,7.396516718,7.191548381,9.134682232,9.532038749,7.364411218,9.205006391
AT3G44630,,252648_at,9.351393596,9.508970671,9.180191745,9.163930345,9.53810648,9.344335502
AT3G44680,HDA9,252649_at,5.567917507,5.484068857,5.650942257,5.600826398,5.580922153,5.580583034
AT3G44690,,252650_at,4.117492896,4.031217379,4.10733383,3.956114393,4.167860572,4.039899062
AT3G44700,,252651_at,4.15210346,4.231366867,3.977482243,3.956823939,4.395563187,4.135616289
AT3G44720,ADT4,252652_at,7.013495153,6.901983607,7.579246696,7.617272763,7.143748942,7.776776883
AT3G44730,ATKP1,252653_at,5.927504997,5.938199269,5.557953213,5.645066108,5.858656138,5.569318347
AT3G44735,PSK6,252624_at,6.371866082,7.189973101,8.850836657,9.193068867,6.906682637,8.759059834
AT3G44740,,252654_at,7.435483787,7.177069396,6.955206078,6.969709729,7.425737078,6.868745097
AT3G44750,HDT1,252625_at,10.63843152,10.73052189,10.15695737,10.19474914,10.45014637,10.17942491
AT3G44760,,252655_at,3.887712668,3.921066459,3.69952786,3.714240794,3.816765068,3.799233442
AT3G44770,,252656_at,5.065831456,4.763534809,4.595071915,4.382021549,4.908448818,4.293554718
AT3G44780,,252657_at,4.533226643,4.432175527,4.354900997,4.306829597,4.372837821,4.279700116
AT3G44800,,252658_at,4.089025466,3.986328904,3.917261254,3.662379659,3.807721627,3.986442326
AT3G44820,,246331_at,6.71904594,6.616646549,5.50892221,5.592623757,6.329552901,5.484365373
AT3G44830,PDAT2,246332_at,4.540498868,4.510835498,4.497136205,4.473394517,4.41109181,4.607988948
AT3G44840,,246333_at,3.484987377,3.55045458,3.385667751,3.413788529,3.434977954,3.508895817
AT3G44850,,246334_at,6.735297586,6.848642262,7.122438589,7.049500236,6.860243462,7.130238073
AT3G44880,PAO,246335_at,9.663064693,9.602340898,9.467256452,9.488464283,9.58879872,9.504560343
AT3G44890,RPL9,246339_at,11.03390139,10.86440108,12.10497462,11.98402146,10.79256826,12.04281273
AT3G44900,CHX4,246336_at,3.859313634,4.091697932,3.894495676,3.865679376,3.888036122,3.770795507
AT3G44910,CHX12,246337_at,4.042763794,4.180130305,3.92649641,4.039404679,4.093556792,3.961149735
AT3G44940,,252626_at,5.742954388,5.786666342,6.180670252,5.890480832,5.607478778,5.729836114
AT3G44950,,252627_at,6.117748837,6.066874284,6.301895602,6.178193629,5.869530012,6.217675722
AT3G44960,,252628_at,4.306877786,4.325492717,4.739403715,4.803634496,4.688831593,4.83903244
AT3G44970,,252629_at,6.854525264,6.341579981,7.418224331,6.957431932,6.185190006,7.11967856
AT3G44980,,252630_at,3.884652124,3.966998633,3.907260919,3.993349563,3.870163295,3.772023185
AT3G44990,XTH31,252607_at,8.069932705,7.856272985,8.400042504,8.162858441,6.393009217,8.093738385
AT3G45000,VPS24-2,252600_at,3.664822174,3.631124223,3.710243797,3.601967787,3.696913014,3.684496835
AT3G45010,SCPL48,252606_at,9.053281607,8.936412431,9.536154746,9.2807305,8.926838248,9.316252664
AT3G45040,EVN,252602_at,8.122484149,8.144844498,7.692769181,7.9618332,8.431715459,7.729183915
AT3G45050,,252603_at,8.743440046,8.59098513,8.954222644,9.284550686,8.594766877,9.172746039
AT3G45060,NRT2.6,252604_at,6.183351876,6.09453087,5.798308785,5.794851197,5.826429386,5.874074514
AT3G45090,,252608_at,6.533947773,6.425080415,6.824664783,6.84618763,6.262359965,6.836874282
AT3G45100,PIGA,252617_at,7.162454486,7.262460326,7.362962868,7.410771091,7.221660498,7.322461098
AT3G45110,,252609_at,3.960946122,3.849283558,3.962115187,3.991785694,3.913773463,4.025848604
AT3G45130,LAS1,252611_at,4.854627339,4.896497318,4.547646138,4.639042305,5.014652042,4.639302618
AT3G45140,LOX2,252618_at,11.38010607,11.49375139,12.3213403,12.30625243,11.45250828,12.25651144
AT3G45160,,252612_at,8.467359806,8.355440077,8.621904337,8.722039101,8.569520967,9.04289819
AT3G45190,,252613_at,7.56296255,7.575903712,7.001059229,6.964169662,7.438646609,6.894442753
AT3G45210,,252619_at,6.153557776,6.253739212,7.440131017,7.294553718,6.356046147,7.10592202
AT3G45220,,252614_at,3.840824594,4.057174357,4.012043925,3.843191146,3.938307227,3.795760767
AT3G45230,,252615_at,6.886423054,5.874229672,7.624792808,7.686253248,6.346937707,7.620900693
AT3G45240,GRIK1,252616_at,8.218978056,8.226692645,7.41904829,7.610722451,7.98311041,7.352250639
AT3G45260,IDD9,252573_at,7.002161802,6.911809747,6.931802169,6.928424907,6.656442878,7.040219064
AT3G45280,SYP72,252571_at,4.189235862,4.364295001,4.126240408,4.08808676,4.373449938,3.968399174
AT3G45290,MLO3,252572_at,5.156270798,5.359690475,4.995845451,4.940083976,5.186251647,5.325410911
AT3G45300,IVD,252570_at,6.895340835,6.867331432,7.309500231,7.145010348,6.789355982,7.404498253
AT3G45310,,252622_at,8.829900221,8.78909005,9.008494677,8.855969556,8.966328566,9.018311456
AT3G45320,,252623_at,3.892205304,3.845092067,3.846406539,3.739888667,3.986978362,3.823865817
AT3G45330,LECRK11,252596_at,4.041279998,3.857798654,4.000147262,3.936311041,3.681006744,3.834568696
AT3G45390,LECRK12,252599_at,4.066678134,3.963974837,4.0259999,4.120607076,3.758926755,4.035068189
AT3G45410,LECRK13,252568_at,4.11462508,4.012265168,4.059427769,4.042703009,4.103183044,3.936833956
AT3G45420,LECRK14,252569_at,4.691951141,4.615569284,4.491958619,4.4760466,4.513791576,4.428686813
AT3G45430,LECRK15,252574_at,6.747938346,6.702723761,6.60060489,6.296435626,6.976102354,6.525143885
AT3G45440,,252575_at,5.147758521,4.92046389,4.783035018,4.818139072,4.806251932,4.695371066
AT3G45460,,252577_at,4.356839541,4.30258429,4.322856976,4.187485939,4.283093627,4.330857066
AT3G45480,,252578_at,3.70612298,3.499649341,3.670882608,3.505471674,3.577592856,3.564842255
AT3G45490,,252580_at,4.065197263,3.927175376,3.983752726,4.116275883,4.017122349,3.959906529
AT3G45500,,252581_at,3.972643237,3.941842351,4.194192515,3.942605727,4.00870123,3.982894632
AT3G45510,,252579_at,4.072887198,3.947757129,3.823684277,3.700967119,3.79806591,3.813106404
AT3G45530,,252582_at,4.94666646,4.599196794,4.743086131,4.500653029,4.856861266,4.593329066
AT3G45540,,252583_at,4.19791578,3.918566577,4.06100184,3.942741732,3.952520178,3.812791331
AT3G45560,,252584_at,4.392391878,4.233150277,4.455300879,4.342587221,4.602736043,4.330813802
AT3G45590,SEN1,252593_at,6.592450854,6.727724099,6.306633129,6.568652045,6.576601689,6.318793162
AT3G45600,TET3,252591_at,6.131133795,6.40575411,7.571808595,7.484914668,6.225048366,7.6514004
AT3G45610,DOF3.2,252586_at,4.327890162,4.67538422,5.829800311,5.757252175,4.95779866,5.563747173
AT3G45620,,252587_at,8.187763735,8.288039073,8.657791403,8.544329825,8.376407198,8.798220409
AT3G45630,,252588_at,7.156236735,7.27575277,6.56847958,6.51108781,7.059004694,6.334541533
AT3G45640,MPK3,252592_at,9.278979251,9.354467939,10.1070186,10.49244251,9.217366041,10.53092824
AT3G45670,,252590_at,4.412468112,4.431252763,4.401965672,4.239520097,4.4303984,4.39847383
AT3G45680,NPF2.3,252594_at,6.288825733,6.197739117,5.695167766,5.574051993,5.671675124,5.615922134
AT3G45690,NPF2.2,252595_at,4.549266617,4.398232534,4.495760043,4.428748719,4.350522609,4.423829091
AT3G45700,NPF2.4,252536_at,5.278976212,5.305267152,5.030156025,4.988930356,5.057065495,4.708990519
AT3G45710,NPF2.5,252537_at,4.461697263,4.287786671,4.268106263,4.216971706,4.245016958,4.410149596
AT3G45720,NPF2.1,252538_at,4.520028763,4.489242877,4.23287993,4.076471938,4.281804747,4.208684168
AT3G45730,,252539_at,4.917037582,4.752166219,4.536597326,4.737681014,5.087394424,4.740866638
AT3G45740,,252540_at,7.954960536,7.99252717,7.29965575,7.519180709,7.893821731,7.513281348
AT3G45750,,252541_at,7.495475619,7.074352545,7.013788368,6.906629708,7.103565139,6.997149667
AT3G45770,,252542_at,8.096746936,8.100937749,8.580850295,8.424771282,8.115161052,8.591359818
AT3G45780,PHOT1,252543_at,10.46254654,10.28904693,9.772259073,9.744334693,10.22099146,9.621674757
AT3G45810,RBOHJ,252544_at,4.174700633,4.014160696,3.829002423,3.954615474,3.947695338,3.92635722
AT3G45820,,252545_at,4.135763481,4.171836058,4.001848545,3.93375495,4.109577165,3.942318139
AT3G45830,,252546_at,7.790446457,7.663352892,7.026225363,6.89383019,7.660673458,6.966799639
AT3G45840,,252547_at,5.919931524,5.778213822,5.581233713,5.429808258,5.664131887,5.508549358
AT3G45850,,252548_at,8.56596687,8.675023318,7.663515926,7.682973494,8.519123478,7.438484957
AT3G45860,CRK4,252549_at,6.828887992,7.071605675,7.109093649,6.8010303,7.697154749,7.381411137
AT3G45870,,252550_at,4.41692288,4.627566982,4.413302642,4.426603744,4.413302642,4.575173713
AT3G45880,,252551_at,5.163070403,4.866686005,4.75763752,4.690657161,4.927821882,4.674320103
AT3G45900,,252552_at,7.34397882,7.362014613,7.156879689,7.126667088,7.236696616,7.042675132
AT3G45910,,252553_at,4.73305907,4.399692678,4.534093555,4.591271168,4.334219848,4.515933758
AT3G45940,XYL2,252555_at,3.997232653,4.133715794,4.080733505,3.985330865,4.014776402,3.924085057
AT3G45950,,252556_at,5.033529971,4.928133906,4.7185208,4.804971945,4.745871741,4.734814896
AT3G45960,EXLA3,252557_at,4.400799374,4.578609408,4.221191458,4.407278889,4.771363923,4.804973937
AT3G45970,EXLA1,252563_at,11.70466144,12.41461729,10.95596645,11.61789973,12.23353393,11.59515164
AT3G45980,H2B,252561_at,11.83753754,11.85266349,11.5913024,11.49059794,11.94491551,11.50886398
AT3G45990,ADF11,252558_at,4.901376829,4.787445856,4.732630483,4.7934762,4.734186124,4.803089615
AT3G46000,ADF2,252565_at,10.47613263,10.56876761,9.956657974,10.07807619,10.61884103,10.11944162
AT3G46010,ADF1,252564_at,11.304134,11.32849042,11.15864288,11.23636451,11.46571686,11.2314479
AT3G46020,,252559_at,4.222091113,4.07601591,4.596998734,4.572975521,4.267358669,4.298847864
AT3G46030,HTB11,252560_at,9.118133364,8.851781543,9.50246247,9.472209856,9.455851333,9.817645804
AT3G46040,RPS15AD,252566_at,11.82326087,11.8700516,11.57951442,11.51496493,11.86451272,11.5925429
AT3G46060,RABE1C,252514_at,7.992382508,8.173839845,9.42667679,9.407954867,8.202761882,9.424601304
AT3G46070,,252567_at,3.970457993,3.948673635,3.862006886,3.88697499,3.972717314,3.8378968
AT3G46100,ATHRS1,252516_at,9.030809335,8.870983083,9.737913317,9.651393221,9.08567115,9.681719458
AT3G46110,,252533_at,7.157658413,7.120928854,6.743302357,7.24510519,7.597044046,7.280457544
AT3G46130,ATMYB48,252534_at,6.458384071,6.028455472,5.319395672,5.368270683,6.199418022,5.753464513
AT3G46150,,252535_at,4.705449958,4.544648386,4.35361884,4.454842472,4.468577642,4.556887933
AT3G46170,,252505_at,3.91105536,3.750432742,3.942392171,3.772115507,3.613084881,3.775306963
AT3G46180,UTR5,252506_at,6.632038695,6.509985405,5.624708767,5.916477223,6.759322247,5.670535138
AT3G46200,NUDT9,252507_at,8.235470578,8.291492671,7.235626965,7.122595568,8.352360625,6.822406709
AT3G46210,RRP46,252508_at,7.598490292,7.533465048,7.773424984,7.587569174,7.399956713,7.822586183
AT3G46220,,252513_at,8.343904108,8.273481375,7.415791433,7.318371252,8.371212549,7.412028194
AT3G46230,HSP17.4A,252515_at,4.203665082,3.902269405,4.149500346,4.092653977,4.063950844,4.106130951
AT3G46240,,252509_at,4.513380771,4.526746421,4.334922113,4.235575622,4.295313395,4.410369766
AT3G46270,,252510_at,3.903767777,3.989489258,3.942996299,3.844564758,3.897548492,3.970952976
AT3G46280,,252511_at,4.145341024,4.598258593,4.187852345,4.996004346,4.059266362,5.99889896
AT3G46290,HERK1,252512_at,6.503002053,6.651501432,6.842176059,7.123289665,6.689758282,7.034254148
AT3G46340,,252517_at,4.076503946,4.548871318,4.212454641,4.146939205,4.102617283,4.260873015
AT3G46350,,252518_at,3.891570204,3.67007343,3.747359296,3.694994582,3.837133269,3.657928937
AT3G46360,,252519_at,5.696461309,5.718684987,5.59201176,5.32163054,5.31238848,5.437336783
AT3G46370,,252520_at,5.367732959,5.348274878,5.406001696,5.460642654,5.467297526,5.06755512
AT3G46380,,252521_at,5.556138489,5.245169879,5.154024033,5.08278503,5.242233175,4.941221197
AT3G46400,,252523_at,3.890190191,3.775973251,3.79648804,3.73445439,3.782930869,3.928308139
AT3G46430,,252524_at,10.48385599,10.35260726,11.07694206,10.90538814,10.47113154,10.96518469
AT3G46440,UXS5,252527_at,8.233421451,8.277066077,8.252675165,8.359275664,8.249672209,8.540912291
AT3G46450,,252525_at,7.403942423,7.566906262,7.604632722,7.57404921,7.321298437,7.367603995
AT3G46460,UBC13,252528_at,7.752890521,7.825049358,9.114893868,9.009389071,8.022921367,9.08479258
AT3G46480,,252526_at,4.799191308,4.602440989,4.410933788,4.423323872,4.52425504,4.392288192
AT3G46490,,252529_at,7.262040662,7.333105324,7.534775971,7.435193543,7.522187964,7.538910611
AT3G46500,,252530_at,3.898172833,3.891729771,3.694140362,3.608177913,3.726535028,3.562467235
AT3G46510,PUB13,252486_at,8.275002111,8.247229164,8.698997341,8.579237839,8.269353014,8.683493235
AT3G46520,ACT12,252531_at,3.904559845,4.261814218,3.920843847,3.999293834,3.847862411,3.947788785
AT3G46530,RPP13,252485_at,8.926920807,9.069407591,9.035907544,9.054333967,9.041760128,9.218942358
AT3G46540,,252478_at,8.803860446,9.109494815,8.591963456,8.672671628,8.906903178,8.583667887
AT3G46560,TIM9,252479_at,9.176913351,9.097180223,10.22179514,10.10467177,9.058261053,10.26934945
AT3G46570,,252532_at,4.413050904,4.281520497,4.187605367,4.287211717,4.080736785,3.923298529
AT3G46580,MBD5,252480_at,7.304648985,7.412103325,7.228280969,7.167962237,7.422538517,7.119107972
AT3G46590,TRP2,252504_at,9.429688006,9.428277139,8.296258119,7.892688185,9.166444503,8.049414059
AT3G46600,SCL30,252483_at,7.417011356,7.576314757,7.209281339,7.269584619,7.281025135,7.602844744
AT3G46620,RDUF1,252474_at,6.763559454,7.072681487,7.798299936,7.979056823,6.828532801,8.085986015
AT3G46630,,252481_at,10.11837666,10.00767517,9.501530732,9.34598547,10.22445687,9.504742514
AT3G46650,,252476_at,4.706910129,4.601793846,4.227926902,4.489245242,4.330757936,4.377969688
AT3G46660,UGT76E12,252487_at,3.767099699,3.940001831,3.675904629,3.539211037,3.995953481,3.897063317
AT3G46670,UGT76E11,252482_at,7.621039696,7.848129691,7.20065642,7.297549897,7.341667908,7.225120778
AT3G46680,UGT76E6,252477_at,3.958943491,4.181464635,4.022718099,3.84343279,3.988251357,3.951591148
AT3G46690,UGT76E4,252484_at,4.027882598,3.996758405,3.820683192,4.017660691,3.897049682,4.017361258
AT3G46700,UGT76E3,252488_at,4.584508578,4.410003665,4.449377835,4.294230133,4.643425009,4.736368452
AT3G46710,RPP13L2,252489_at,4.08787248,4.163753774,4.061431782,4.068268404,4.30735356,4.095659644
AT3G46720,UGT76E5,252490_at,3.862246048,3.82382922,3.716162196,4.002079692,3.92908784,3.937905445
AT3G46730,RPP13L3,252491_at,3.697665816,3.785021255,3.57996883,3.584058017,3.442467528,3.5780323
AT3G46740,TOC75-3,252492_at,10.51742704,10.44118284,10.93015201,11.12219262,10.17328672,10.93135196
AT3G46750,,252493_at,3.893937405,4.01590996,4.013910378,3.791727439,3.905469116,3.922706163
AT3G46760,LECRKS3,252494_at,4.212475555,4.167081945,4.139623431,3.855664149,4.079432066,4.054431437
AT3G46770,REM22,252495_at,4.106474847,3.848700491,3.760617089,3.713217978,3.847351364,3.659889576
AT3G46780,PTAC16,252441_at,9.804700775,9.786294237,11.94125854,11.92648108,10.00861875,11.83193465
AT3G46790,CRR2,252496_at,7.871971383,8.026884481,7.514703554,7.455994243,8.039823274,7.526385489
AT3G46800,,252497_at,3.772151657,4.107211132,3.87331715,3.800897555,3.706640862,3.729539533
AT3G46810,,252498_at,4.587179509,4.748484235,4.407266721,4.198028315,4.53054559,4.066557232
AT3G46820,TOPP5,252471_at,8.410827444,8.217041198,8.509491622,8.45470503,8.290752787,8.508313436
AT3G46830,RABA2C,252472_at,8.427616731,8.484150241,8.400750842,8.639915195,8.522552614,8.368006432
AT3G46860,,252500_at,4.006065412,3.798185574,3.919771695,3.975999961,3.820565693,3.856485221
AT3G46880,,252501_at,4.734688168,4.711533249,4.744213983,4.856389638,4.8316614,4.810777516
AT3G46900,COPT2,252502_at,7.307676741,7.30131792,8.619104259,8.166099495,7.564655392,8.296810567
AT3G46910,,252503_at,4.572314089,4.323938446,4.327230899,4.314948369,4.293700079,4.37945188
AT3G46920,,252469_at,6.339720159,6.273921991,6.103729704,6.192979952,6.291667739,5.838215459
AT3G46930,,252470_at,5.699423446,5.991526205,5.08294692,5.689668219,6.20405435,5.506767733
AT3G46940,DUT1,252442_at,8.59532298,8.627580624,9.182064326,9.017693854,8.555269195,9.13675839
AT3G46960,SKI2,252443_at,8.436489296,8.397970091,7.717139866,7.73692292,8.329099019,7.687917391
AT3G46970,PHS2,252468_at,11.81041305,11.92906173,10.63601777,10.87367709,11.67438885,10.98076016
AT3G46980,PHT4;3,252444_at,7.28862097,7.23577772,6.989026858,7.050330085,7.280689537,6.763240383
AT3G47000,,252445_at,10.06269232,10.01211388,9.053453767,9.130606557,9.910694368,8.888886128
AT3G47010,,252446_at,6.35355526,6.366838137,6.263787258,6.287544549,6.303583773,6.184268305
AT3G47040,,252447_at,4.767494239,4.23896432,4.28522702,4.015520631,4.584501978,4.158629929
AT3G47050,,252448_at,4.37945188,4.207684565,4.142835647,4.242664782,4.405665828,4.091539315
AT3G47060,FTSH7,252449_at,6.489447639,6.244148065,6.632224601,6.601784695,6.306613933,6.634912894
AT3G47070,,252463_at,12.34144372,12.13396435,12.17449394,12.19389291,12.34769487,12.23092031
AT3G47080,,252467_at,6.750909048,6.777330071,7.283347456,7.297549897,6.61052317,7.336622174
AT3G47100,,252451_at,4.27600403,4.236053509,4.386661276,4.204493131,4.115956221,4.069067163
AT3G47110,,252452_at,5.050099091,5.08267435,5.015259111,4.836024078,5.100547513,4.70753228
AT3G47120,,252453_at,6.989827982,7.34909214,7.825671504,7.81522025,7.245983446,7.775995847
AT3G47130,,252454_at,3.896418854,4.055617644,3.725592248,3.770299533,3.783755447,3.713853599
AT3G47140,,252455_at,5.079998262,4.941467677,4.721535639,4.588260046,4.632842663,4.51614053
AT3G47160,,252464_at,8.039798344,8.356579798,6.94304873,7.354273709,8.155463851,7.453116531
AT3G47170,,252456_at,4.798224415,4.381017982,4.346592785,4.400128715,4.511297859,4.355829336
AT3G47180,,252457_at,6.750336731,6.559551898,6.119983275,5.419906104,6.703128929,5.764964164
AT3G47210,,252458_at,3.89991105,3.845223161,3.731982636,3.714217345,3.756966961,3.778124891
AT3G47250,,252462_at,8.946651419,9.011719549,8.789604153,8.776589288,9.188077302,8.890953343
AT3G47295,PSY2,252412_at,7.383672422,7.088397149,8.644045195,8.319646893,7.470378926,8.371814923
AT3G47340,ASN1,252415_at,5.34241244,6.439826092,4.772541144,4.860320028,5.35096796,4.725590582
AT3G47370,RPS20B,252413_at,11.32793491,11.01465386,11.25850211,11.26601047,11.0152956,11.27754915
AT3G47380,PMEI11,252437_at,6.607891905,6.28709653,7.379818521,7.252768763,6.869163919,7.287283928
AT3G47390,PYRR,252438_at,7.467577525,7.451328048,6.726075869,6.751459707,7.392746923,6.810771695
AT3G47400,PME33,252439_at,5.339075754,5.454422986,5.226710913,4.946964458,5.269495779,4.982145614
AT3G47420,ATPS3,252414_at,9.042370796,9.113667903,9.960383423,9.864997767,8.889827843,9.941149002
AT3G47430,PEX11B,252411_at,9.401723967,9.256990108,9.240967266,8.954492357,9.449464105,8.77427524
AT3G47440,TIP5-1,252440_at,4.703835999,4.746569231,4.730051432,4.550908064,4.418903649,4.469510175
AT3G47450,ATNOS1,252410_at,8.113029657,7.967899042,7.365760268,7.637386612,8.204196287,7.568733672
AT3G47460,ATSMC2,252416_at,5.353424902,5.343213022,4.995190197,5.087430916,5.167597602,4.989181549
