#age,7 (day),,,,,,,
#ecotype,Col-0,,,,,,,
#development stage,seedling,,,,,,,
,,,,,,,,
Gene ID,Gene Name,DesignElementAccession,H_iaa1GR-IAA-1,H_iaa1GR-IAA-2,H_iaa1GR-IAA-3,H_iaa1GR-Mock-2,H_iaa1GR-Mock-1,H_iaa1GR-Mock-3
AT1G53450,,260989_at,5.498427516,5.417071082,5.938830432,5.264132692,5.648911904,6.00106969
AT1G53460,,260981_at,7.047311045,7.623348409,7.290152719,7.509324801,6.822283975,7.154676001
AT1G53490,HEI10,260973_at,5.76368743,5.93345071,5.048796655,5.019633683,5.094141734,4.831391764
AT1G53500,RHM2,260985_at,9.581144021,9.494195252,9.809997481,9.529363714,9.518083562,9.695775808
AT1G53510,MPK18,260979_at,7.542762307,7.34445432,7.634944926,7.545771947,7.584408208,7.763538483
AT1G53520,FAP3,260982_at,8.723601851,8.466609124,8.952318728,8.469432729,8.809398429,8.910533576
AT1G53530,,260972_at,7.652347278,7.353546313,7.456618046,7.334766072,7.691622687,7.317487008
AT1G53540,HSP17.6C,260978_at,4.021336149,4.102400461,4.251726915,4.644588789,4.305987295,6.218063324
AT1G53560,,260983_at,7.284879698,7.289500621,7.858408285,7.447183027,7.32216009,7.936931861
AT1G53570,MAPKKK3,260988_at,7.505792596,7.614206049,7.29838761,7.475232669,7.324671904,7.349034747
AT1G53580,GLY3,260986_at,8.381233241,8.271879611,8.149793455,8.761442462,8.514208396,8.579355639
AT1G53590,NTMC2T6.1,260987_at,5.479381562,6.320724321,6.527509358,6.644043234,5.465039815,6.553813735
AT1G53620,,260971_at,4.476527493,4.635844173,4.718060116,4.644588789,4.380185635,4.540493005
AT1G53640,,260970_at,5.730751428,5.736019972,5.639038676,5.984773613,5.752203916,5.819728945
AT1G53645,,260984_at,8.623025553,9.019925755,8.624343428,8.957241113,8.53836412,8.416517314
AT1G53650,CID8,260976_at,7.082103685,6.79137154,6.49921916,6.667802395,7.158882008,6.407301159
AT1G53660,,259963_at,3.918913316,3.830540933,4.090625717,4.164100518,3.925876683,3.748700308
AT1G53670,MSRB1,259965_at,8.872951011,9.586963636,9.917990746,9.690698643,8.793327805,9.597758957
AT1G53680,GSTU28,259964_at,5.638002316,5.518308204,6.067063845,6.963691059,6.744227426,6.3633211
AT1G53690,,259962_at,3.515102183,2.977576519,3.457780022,2.885344835,3.234285354,3.234285354
AT1G53700,WAG1,259961_at,6.297297146,5.596803391,5.368477828,5.829963355,6.095187819,5.623323333
AT1G53710,,259960_at,6.504083358,6.358743131,6.282726625,6.528732432,6.445558776,6.232036674
AT1G53720,CYP59,259959_at,6.092935192,6.155878908,6.123325033,6.395083696,6.174379689,5.875915709
AT1G53730,SRF6,259958_at,8.822922775,8.874246629,9.525480384,9.163853257,8.797719697,9.308312269
AT1G53760,,262251_at,7.993029037,7.918977383,7.814385202,7.953277266,7.863133901,7.534485491
AT1G53770,,257470_at,6.36301039,5.984568889,6.227270158,6.104986641,6.332442927,6.082412063
AT1G53790,,262255_at,5.029260751,4.437347462,4.29084099,4.09074781,4.728679737,4.387080066
AT1G53800,,262199_at,6.078066243,6.18548201,6.477884164,6.194676901,6.006170233,6.398576686
AT1G53820,ATL60,262252_at,3.223649662,3.350993177,3.295228624,3.253861163,3.253861163,3.23408468
AT1G53830,PME2,262198_at,5.429269251,5.339550422,5.41337455,6.736214105,5.949777335,5.652974938
AT1G53840,PME1,262225_at,9.429521622,8.891781724,9.813003295,8.675209881,8.846199629,8.908147107
AT1G53850,PAE1,262258_at,9.444623597,9.581787841,9.402313084,9.520951416,9.633361686,9.467470898
AT1G53860,,262257_at,3.613831063,3.722399325,3.666993464,3.691827419,3.691827419,3.4863076
AT1G53910,RAP2-12,262197_at,9.475486208,9.332308661,8.950837844,9.526915488,9.682824011,9.332308661
AT1G53920,GLIP5,262254_at,6.009455332,5.685556144,6.143406823,6.482307627,6.223271843,5.985478342
AT1G53930,,263197_at,3.230685441,3.455482289,3.569230732,3.223429834,3.380757927,3.646330597
AT1G53940,GLIP2,263146_at,5.056337461,4.931943967,5.101854297,5.748276186,5.217340734,5.437554994
AT1G53950,,263148_at,3.47060646,3.256326864,3.310945598,3.47945154,3.347734043,3.14683267
AT1G53970,,263149_at,3.204578746,3.204578746,3.165276396,3.204578746,3.234116545,3.123617456
AT1G53980,,263147_at,3.214605051,3.176388051,3.510348392,3.048198223,3.109246522,3.043628115
AT1G53990,GLIP3,263198_at,4.135806483,3.573754236,3.856252172,3.64939516,4.707827953,3.443335391
AT1G54020,,263161_at,4.364171844,3.566399319,3.907768615,3.587733253,3.903365717,3.755859708
AT1G54030,MVP1,263156_at,9.465778043,8.95780712,9.595401339,9.329163137,9.330801312,9.403815463
AT1G54040,ESP,263174_at,5.231086873,5.80284364,5.360136817,5.432101403,5.250175348,5.522701614
AT1G54050,HSP17.4B,263150_at,6.087658673,6.935998303,6.746806013,7.678536867,6.43240974,7.280352343
AT1G54060,ASIL1,263152_at,7.844484641,7.746201479,7.693829207,7.583497872,7.816860281,7.707354625
AT1G54070,,263144_at,3.642378541,3.669553251,4.102400461,3.828787206,4.077802007,4.275398425
AT1G54080,UBP1A,263160_at,10.39374051,10.13858148,9.943327868,10.23464372,10.5747385,10.08554538
AT1G54090,ATEXO70D2,263145_at,3.052833316,2.95540493,3.026330437,2.983215269,3.061602593,2.997872845
AT1G54100,ALDH7B4,263157_at,9.910383377,9.956970154,9.974580972,10.01846777,9.319386195,9.643092918
AT1G54110,,263154_at,5.247652257,5.299924567,5.982038014,5.513946879,5.210476759,6.08214253
AT1G54115,CCX4,263171_at,8.291333077,7.945292109,8.136076374,8.136076374,8.445719881,8.15575458
AT1G54120,,263151_at,7.487821034,7.058066812,7.38214602,7.2028249,7.51816767,7.090354774
AT1G54130,RSH3,263159_at,9.375363894,9.412533186,8.90655008,8.859342459,8.998056977,8.847048268
AT1G54140,TAF9,263155_at,7.519342319,7.798665595,7.833589685,7.804563575,7.464072126,7.767797755
AT1G54150,SPL2,263162_at,7.400681253,7.212109307,7.015357948,7.113626032,7.353270782,7.18012371
AT1G54160,NFYA5,263158_at,4.629727623,4.537593006,4.626201665,4.218756822,4.626201665,5.139329
AT1G54170,CID3,263172_at,6.870714455,6.707872454,6.527728197,6.733080476,6.707872454,6.707872454
AT1G54180,BRXL3,262991_at,3.651586587,3.651405605,3.631314568,3.633285687,3.60710459,3.567599142
AT1G54180,BRXL3,263173_at,4.926048362,4.738591039,5.065621933,4.827579528,5.131059161,5.019602504
AT1G54200,,263002_at,5.500196444,5.716307033,6.083579816,5.237626367,5.577002879,5.35600654
AT1G54210,ATG12A,262992_at,6.249089371,6.175320348,6.081665742,6.085844424,6.357939364,6.175320348
AT1G54220,,262963_at,7.314800787,7.544504541,7.194093799,7.378409651,7.308211537,7.463428245
AT1G54230,,262993_at,2.977423054,2.977423054,3.089857151,2.926086397,2.920491703,2.977423054
AT1G54240,,263006_at,3.321164527,3.231155114,3.154089529,2.971027226,3.14678088,3.185025286
AT1G54260,,263007_at,6.319100016,5.776866966,5.905432115,5.986506997,5.962737376,5.925556413
AT1G54270,TIF4A-2,262956_at,10.80740807,11.04621544,11.18182134,11.16510898,10.64440362,11.01063032
AT1G54280,ALA6,262998_at,3.388740985,3.588491153,3.610352262,3.519758251,3.442553153,3.687281398
AT1G54290,,262959_at,8.32697578,7.923724903,8.006057455,8.247601943,8.446171167,8.162220198
AT1G54310,,262965_at,7.052387878,6.895214829,7.290041257,7.030843869,6.950564532,7.097848439
AT1G54320,ALIS3,262960_at,9.750775812,9.66773288,9.37569222,9.752063592,9.643458529,9.434570188
AT1G54330,ANAC020,262999_at,3.221731234,3.100239908,3.085945319,2.997831396,3.314899381,3.073414933
AT1G54340,ICDH,262962_at,7.307422615,7.175362873,6.654643004,7.20357273,7.311955113,7.125371458
AT1G54350,ABCC2,263000_at,7.328975442,7.136388893,7.793539171,7.346451913,7.437620316,7.832534313
AT1G54360,TAF6B,263001_at,8.127250702,7.811843208,7.780348239,7.918130549,8.106717968,7.768266284
AT1G54370,NHX5,263009_at,7.105529289,6.738759094,6.902697218,6.793486461,7.125739824,6.902697218
AT1G54380,,262964_at,7.490422291,7.641030771,7.469401679,7.720727779,7.490422291,7.302884781
AT1G54390,ING2,262982_at,7.715578421,7.685250388,7.728373193,7.848813813,7.592178276,7.722682599
AT1G54410,HIRD11,262958_at,11.23067508,11.65020164,11.35581725,11.99381965,11.033819,11.20820786
AT1G54420,,262994_at,3.040529879,3.121898163,3.106575245,2.817690129,3.054809614,3.076757434
AT1G54440,,262996_at,6.227303971,6.227303971,6.227303971,6.30410034,6.100771417,6.177795644
AT1G54450,B''DELTA,263003_at,4.288112218,4.089848435,4.079504742,4.264969617,4.079504742,3.78271045
AT1G54460,WDL2,262984_at,7.565510726,7.480852256,7.229871621,7.652774057,7.271885156,7.263284667
AT1G54470,RPP27,262997_at,3.457780022,3.500079218,3.467004923,3.5012973,3.437475599,3.457780022
AT1G54470,RPP27,263008_at,2.812029439,2.807819769,2.768776663,2.897367884,2.844217476,2.824304139
AT1G54490,XRN4,262961_at,7.616444131,7.701702153,7.665335513,7.728671963,7.430476565,7.605968325
AT1G54500,,262954_at,9.931321413,9.128250476,10.00425805,9.254416853,10.03511062,10.03903349
AT1G54510,NEK1,263004_at,6.883246766,6.642844128,6.814309798,6.547227836,6.529447258,6.313120654
AT1G54520,,262955_at,8.318628027,8.493657694,8.857799945,8.519389349,8.288407641,8.843744567
AT1G54540,,263005_at,5.099891221,5.085702297,4.962394172,5.232362103,5.51391635,5.08250892
AT1G54550,,262983_at,3.326485,3.37713747,3.493232441,3.478502116,3.493132783,3.449711222
AT1G54560,XI-E,264235_at,3.761451682,3.703268764,4.003346075,3.703268764,3.674225835,3.753395703
AT1G54570,,264186_at,6.080527967,5.732232409,5.598784412,5.903575485,6.151616043,5.892932405
AT1G54610,,264193_at,8.757425026,8.412841974,8.59985866,8.59985866,8.59985866,8.556335995
AT1G54640,,264242_at,3.180928204,3.341389483,3.079918562,3.180928204,3.310411735,3.186846044
AT1G54650,,264243_at,6.642676371,6.401631139,6.121977237,6.510249352,6.560064319,6.446982789
AT1G54680,,264236_at,6.100208381,5.643394257,6.033965707,5.944672038,6.25634367,6.094367117
AT1G54690,HTA3,264188_at,9.856382054,10.33149526,10.12163304,10.1126631,9.726139834,9.97146264
AT1G54700,,264237_at,2.868868068,2.95540493,2.881084167,2.911139553,2.971794894,2.825683297
AT1G54710,ATG18H,264192_at,7.320861233,7.18886395,7.39792349,7.52510572,7.320861233,7.249854665
AT1G54720,,264234_at,3.275256631,3.291821554,3.364811423,3.363488403,3.494552939,3.364811423
AT1G54730,,264191_at,7.100339052,6.131882597,6.394344548,6.445678448,7.506492269,6.51926261
AT1G54740,,264238_at,6.9430192,6.547813003,6.319060375,6.319060375,7.065241617,6.048021508
AT1G54770,,264239_at,7.992784933,8.121760364,7.616795463,7.949734374,7.955290931,7.722689273
AT1G54780,TLP18.3,264185_at,10.80101709,11.42542539,12.02702333,11.45601591,10.76202518,11.94323208
AT1G54790,,264184_at,4.792185876,4.653372707,5.278141965,5.007534521,5.06698188,5.043503208
AT1G54820,,264240_at,5.936058793,5.70553627,7.469942133,6.480535767,6.133902858,7.71594692
AT1G54830,NFYC3,264190_at,7.831609564,7.693524028,7.707745538,7.9859647,7.492076088,7.676486215
AT1G54840,IDM2,264241_at,3.812977346,3.799353632,3.809414212,3.766349069,3.934368923,3.832412913
AT1G54850,ACD22.3,257426_at,6.68264595,6.58887275,6.476459724,6.619110161,6.915651813,6.453765088
AT1G54860,,264187_at,3.530615339,3.497029323,3.716112187,3.480677662,3.458982337,3.687947629
AT1G54870,,256354_at,3.212830863,3.442028335,3.398483808,3.30535581,3.255254883,3.282784181
AT1G54890,,256349_at,6.559176342,6.841656447,6.282388952,7.700434482,7.040617484,6.763314437
AT1G54920,,256323_at,7.018144252,6.236885773,6.721803676,6.575852207,7.147141766,6.798766313
AT1G54940,GUX4,256350_at,3.51360688,3.212784432,3.372433329,3.459035087,3.372433329,3.249618558
AT1G54960,ANP2,256351_at,5.2229107,5.543519688,5.308056402,5.532792855,5.136183667,5.303850219
AT1G54970,PRP1,256352_at,7.285807173,5.866568348,7.354056356,7.680847949,7.064513122,6.908574257
AT1G54990,AXR4,256322_at,9.014142673,8.393869888,8.399548624,8.010721643,8.491046376,7.858572769
AT1G55000,,256353_at,7.609427281,7.210412192,7.473299053,7.294660827,7.906743587,7.768547626
AT1G55020,LOX1,256321_at,8.50749445,8.381299777,7.983355722,8.975552539,9.127136432,8.609772714
AT1G55030,,256345_at,3.180928204,3.084507274,3.183371166,3.19901833,3.33175742,3.183371166
AT1G55040,,256355_at,5.69495798,5.493834694,5.190476884,5.356768886,5.432101403,4.878813828
AT1G55050,,257589_at,3.827784419,4.027108081,3.62659981,3.912052182,3.776479048,3.815740023
AT1G55060,UBQ12,256153_at,3.309874947,3.319083817,3.169203114,3.255254883,3.170389641,3.135668532
AT1G55080,MED9,256147_at,5.872989841,6.316814949,6.000256872,6.412204223,5.754837489,6.350342184
AT1G55090,,256148_at,7.963969102,8.04412572,8.077237163,8.089226323,7.839322761,8.134351724
AT1G55110,IDD7,256149_at,7.150744523,6.930861052,6.732782228,6.625680986,6.84185317,6.940662883
AT1G55120,CWINV3,256150_at,5.481899696,5.414295537,5.337998079,5.498143203,5.831159717,5.412664801
AT1G55130,TMN6,256151_at,7.303267446,7.2759206,7.558837434,7.597455521,7.664643601,7.845407584
AT1G55150,,256152_at,8.101350615,8.115772536,7.983695261,7.999495319,7.828865068,7.962116125
AT1G55160,,259665_at,8.621650094,8.632404809,8.485301793,8.568250178,8.707261592,8.444137951
AT1G55170,FLXL3,259659_at,7.634058873,7.509319296,7.391841261,7.650939366,7.720830664,7.426277417
AT1G55180,PLDALPHA4,259657_at,4.628657128,4.827579528,5.092723518,5.141156984,5.000038151,5.000038151
AT1G55190,PRA1F2,259663_at,8.01520082,7.72375736,7.755827986,8.04602082,8.321115726,7.884101767
AT1G55200,,259656_at,4.181703349,4.157019788,4.440994461,4.6261375,4.142222355,5.394415505
AT1G55210,DIR20,259655_at,9.910490198,9.547835836,9.912784274,9.977696192,9.893480807,10.12259622
AT1G55220,,259654_at,3.282724552,3.580441528,3.486643411,3.536121089,3.358783748,3.534781405
AT1G55240,,259653_at,4.017770461,4.061229655,3.913462273,4.246108109,4.835290246,4.250295891
AT1G55250,HUB2,259652_at,3.733514245,3.985059168,4.183524428,4.262410753,4.168835453,4.140254781
AT1G55250,HUB2,259662_at,6.097635424,6.221983608,6.189195258,6.297501129,6.094758927,6.304593319
AT1G55260,,259660_at,8.922797177,8.173441139,9.71556628,8.933983166,8.971975165,9.730067358
AT1G55265,,259661_at,6.395808704,6.681539193,6.06349303,7.314540812,6.604901521,7.312621942
AT1G55270,,259667_at,7.683507888,7.374372634,7.476088352,7.383258295,7.746621916,7.588286606
AT1G55280,,259651_at,4.940385395,4.942265916,5.163603632,4.772811777,5.027915123,4.942265916
AT1G55290,F6'H2,259650_at,5.625612894,5.210321959,5.259447412,5.233967977,5.294868268,4.942903877
AT1G55300,TAF7,259649_at,6.46257764,6.512006813,6.496373655,6.592486292,6.512006813,6.518010725
AT1G55310,SR33,259666_at,8.303536844,8.287350249,7.898446309,8.320874259,8.324286377,7.880206092
AT1G55325,GCT,259647_at,7.201081077,7.246822718,7.358249669,7.244980352,6.92802497,7.326068874
AT1G55330,AGP21,259664_at,11.65172073,11.32864912,12.31777545,12.04195165,11.93725201,12.18923223
AT1G55350,DEK1,259646_at,7.093471686,7.052788459,7.011841195,7.230979759,7.08438528,7.011841195
AT1G55360,,257510_at,9.295420419,9.359663666,9.480525209,9.155125784,9.398433543,9.072294644
AT1G55370,NDF5,259658_at,5.926808431,5.913166683,6.916795852,6.259250549,5.787441327,7.134705913
AT1G55390,,256162_at,3.898929127,4.312300112,3.947536825,4.235083123,3.88714056,3.972034486
AT1G55430,,265124_at,4.187495394,4.310133726,4.167776035,4.981302365,4.50878822,4.50878822
AT1G55440,,265123_at,3.612615929,3.569653755,3.769525262,3.922765696,3.820571096,3.851276543
AT1G55450,,265075_at,9.828479301,10.82995562,8.922459773,9.559063121,9.605719693,9.266602105
AT1G55460,KIN17,265079_at,7.389446497,7.389446497,7.389446497,7.570497949,7.389446497,7.134370648
AT1G55480,ZKT,265073_at,8.908474573,9.287393839,9.488561539,9.143931146,8.786151733,9.862082109
AT1G55490,CPN60B1,265076_at,10.7163164,11.04897575,11.00343547,11.07920175,10.68819923,11.0976834
AT1G55500,ECT4,265078_at,8.480393658,8.553630442,7.5718745,7.979119743,8.213931064,7.366344043
AT1G55510,BCDH BETA1,265070_at,7.079977516,6.749813389,6.957954293,6.716359856,6.996105185,6.902093339
AT1G55520,TBP2,265071_at,7.19485988,7.19485988,7.315797822,7.156096961,7.107708905,7.032550511
AT1G55530,,265077_at,8.240713372,8.314369057,7.828659978,8.313941484,8.402819822,8.240713372
AT1G55540,NUP214,265069_at,3.611154092,3.540770456,3.699034844,3.828538651,3.857394865,3.756971111
AT1G55540,NUP214,265074_at,6.198276252,6.074551308,5.776303016,6.052045136,6.234854772,5.762602402
AT1G55550,KIN14T,265068_at,4.395286644,4.308385208,4.55994533,4.467041812,4.364656761,4.454871499
AT1G55560,sks14,265127_at,3.050397382,3.13105948,3.322096784,2.927097708,3.13105948,2.970901003
AT1G55570,sks12,265080_at,3.631217485,3.746809814,3.746809814,3.746809814,3.612957849,4.01243325
AT1G55580,SCL18,265072_at,4.333982866,4.333982866,4.703279903,4.333982866,4.427645038,4.35025332
AT1G55590,ATB,264539_at,6.744279532,5.980546818,6.32446221,6.32446221,6.600053425,6.004251843
AT1G55600,WRKY10,264538_at,4.244456861,4.198064691,4.428889508,4.353891231,4.244456861,4.416368321
AT1G55610,BRL1,264537_at,5.365362795,5.156429688,5.026747118,4.326473852,4.655971362,4.099818008
AT1G55620,CLC-F,264547_at,7.022020259,7.056224546,6.694062815,6.891573004,6.981999962,6.8429329
AT1G55630,,264540_at,6.497680435,6.305201579,6.343231062,6.346808625,6.521413704,6.1384538
AT1G55640,PRA1G1,264536_at,4.945908019,4.920215041,5.305701776,4.938760904,4.930279043,4.895808707
AT1G55670,PSAG,264545_at,13.01801318,13.27440903,13.18092759,13.18092759,12.97640248,13.17583018
AT1G55680,,264548_at,8.657937106,8.444086649,8.386338744,8.567269146,8.645105311,8.620287921
AT1G55690,SFH13,264535_at,6.472644969,6.422579983,6.876753605,7.283526036,6.637377086,6.944720735
AT1G55700,,264534_at,4.116589386,4.071298317,4.189608562,4.376810018,3.867194499,4.317111599
AT1G55740,RFS1,264532_at,6.216451208,5.579832578,5.792992256,5.944672038,6.406069265,6.09173337
AT1G55760,,264562_at,6.616069347,5.592952314,5.49524245,6.01269429,7.134783911,5.34954028
AT1G55790,,264543_at,3.67332189,3.608611695,3.558962213,3.951824087,3.484931277,3.788963856
AT1G55805,BOLA1,264546_at,8.69228388,8.801742837,8.672172985,8.708892215,8.60435385,8.69228388
AT1G55810,UKL3,264561_at,8.554097057,8.036033966,7.618590089,7.849206939,8.543115249,7.588064803
AT1G55820,GIP1L,264560_at,5.379614128,5.636312389,5.262857746,5.396512214,5.262857746,5.229174901
AT1G55830,,264542_at,6.364836804,6.553867897,6.115777855,6.292215643,6.046233749,6.192448897
AT1G55840,,260604_at,10.12217625,9.909812676,10.1352037,9.824082608,9.907688082,9.995256943
AT1G55850,CSLE1,260592_at,9.874848674,8.920986237,8.841712972,8.646936306,9.885521568,8.925535937
AT1G55870,PARN,260593_at,5.876227363,6.318979897,5.829331299,5.580849718,5.838950157,5.982909459
AT1G55880,,260594_at,7.359376635,7.264801376,7.176162921,7.23999324,7.409355707,7.131575351
AT1G55890,,260595_at,9.09808486,9.350458975,9.264196622,9.199259612,8.984287042,9.163673692
AT1G55900,TIM50,260596_at,8.868804989,9.324329125,9.1439451,9.257894416,8.648911602,8.809242842
AT1G55910,ZIP11,260601_at,7.833518524,8.106303085,8.014757116,7.703728307,7.650818219,7.988595767
AT1G55915,,260597_at,5.912997337,6.033353751,6.088411777,6.114395079,6.027959456,6.027959456
AT1G55920,SAT1,260602_at,10.15910836,10.594182,10.29459368,9.890900318,9.855546187,9.705589968
AT1G55930,CBSDUFCH2,260598_at,6.209905711,6.561575725,6.64528892,6.440955668,6.023106731,6.437522256
AT1G55940,CYP708A1,260599_at,4.547932134,4.460409789,4.875197935,4.547932134,4.572804286,4.264059258
AT1G55950,,260600_at,3.361619407,3.449943602,3.198361236,3.228299066,3.30491301,3.130422695
AT1G55960,,260603_at,6.820879808,6.942637214,8.082226221,7.364287823,6.728533188,8.681139407
AT1G55970,HAC04,262090_at,5.002662995,5.235003673,4.828629696,5.043032501,5.086021323,5.195050646
