#organism part,guard cells,,,,,,,,,,,,,
#geno type,wild type,,,,,,,,,,,,,
#compound,,,abscisic acid,control,control,abscisic acid,control,control,control,abscisic acid,control,abscisic acid,abscisic acid,abscisic acid
#dose,50?(micromolar),,,,,,,,,,,,,
#ecotype,Col-0,,,,,,,,,,,,,
#sample_source,,,"Columbia wild-type leaves, abscisic acid treatment","Columbia wild-type guard cells, no treatment","Columbia wild-type guard cells, no treatment","Columbia wild-type guard cells, abscisic acid treatment","Columbia wild-type leaves, no treatment","Columbia wild-type leaves, no treatment","Columbia wild-type guard cells, no treatment","Columbia wild-type guard cells, abscisic acid treatment","Columbia wild-type leaves, no treatment","Columbia wild-type leaves, abscisic acid treatment","Columbia wild-type leaves, abscisic acid treatment","Columbia wild-type guard cells, abscisic acid treatment"
Gene ID,Gene Name,DesignElementAccession,GSM486930,GSM486892,GSM486894,GSM486905,GSM486916,GSM486917,GSM486893,GSM486904,GSM486918,GSM486928,GSM486929,GSM486906
AT1G02680,TAF13,260929_at,7.591724484,5.564590752,6.161023951,5.986771371,6.002590077,6.731487818,6.193102595,5.847772278,6.797443294,7.276496062,7.038172782,6.054289493
AT1G02690,IMPA-6,260910_at,4.790736245,6.260118239,6.301521306,7.202096093,5.143226306,4.707777312,6.465011348,6.862248822,4.883656888,5.001008755,5.151153787,7.181913805
AT1G02700,,260917_at,4.164236805,3.691278216,3.8384783,6.648514017,3.552949842,3.703951122,4.030851478,5.911294391,3.88871519,3.792358231,3.682259586,6.664882598
AT1G02710,,260905_at,5.021064017,4.945291862,4.679536924,5.307798737,5.19792328,4.796856404,5.074500493,5.179087061,4.991293322,5.767522765,5.586001818,5.194610087
AT1G02720,GATL5,260928_at,4.700294798,5.53611537,5.337104335,5.587366216,5.472834532,5.064072429,5.255953279,5.157310071,5.285328047,4.903791682,5.335117454,5.082130019
AT1G02730,CSLD5,262109_at,3.748476712,3.852287862,3.681687403,3.933956948,3.875086992,3.576807982,3.680795021,3.715037594,3.8381518,3.724154152,3.927487128,3.972703889
AT1G02740,MRG2,262108_at,6.693295848,5.59432105,5.969143082,6.29113492,5.981953482,6.151675563,6.061415017,5.601351434,6.148184645,5.953680352,6.283383967,6.350927088
AT1G02750,DI19-2,262107_at,7.54497761,7.836958564,9.182275717,8.412178057,6.225543453,6.698200904,8.677851716,8.402589296,6.702314331,7.317767674,7.036946051,8.476568968
AT1G02780,RPL19A,262117_at,10.42134291,10.53102852,10.82004416,10.78600852,11.74383518,11.25710554,10.88152358,10.28821953,11.25689323,10.68335241,10.69425058,10.68979657
AT1G02790,PGA3,262122_at,3.096169806,3.360201189,3.599659268,3.415056744,3.40165332,3.568765408,3.329531298,3.522920055,3.343839372,3.412724413,3.255106495,3.58448488
AT1G02800,CEL2,262121_at,4.325368065,4.384223747,4.097843189,4.150043358,4.112677944,4.138117274,4.141437684,4.227025449,4.177364757,4.33771381,4.246691294,4.130563
AT1G02810,PME7,262105_at,3.642242831,3.223996353,3.357937696,3.811734586,3.505482022,3.493031039,3.331770874,3.416253436,3.366595368,3.450528249,3.408440035,3.313319355
AT1G02813,,262115_at,3.433848841,3.20691348,3.536733368,3.441155419,3.521042837,3.233255884,3.378045035,3.519724705,3.372522316,3.513038341,3.748933802,3.798133221
AT1G02816,,262116_at,11.24050509,9.742237671,8.866928035,9.881245643,7.929753303,8.624703589,9.132834402,9.934661497,8.879880872,10.86466347,10.78029735,9.932312902
AT1G02820,LEA2,262113_at,5.035829491,9.98582772,7.727129242,8.051078434,4.447956801,4.686132789,8.284109144,8.614561296,4.211745972,5.227478364,5.642528643,7.667157247
AT1G02830,RPL22A,262132_at,3.413638856,3.134188569,3.252355515,3.321740045,3.413281311,3.193884141,3.548579326,3.192405498,3.280245381,3.48648572,3.254065978,3.706860133
AT1G02840,SR34,262110_at,8.624471778,9.021331823,8.652354131,8.932723082,8.902312585,9.049143549,9.11976672,8.907592157,9.434503374,8.966435529,8.204539807,8.553327593
AT1G02850,BGLU11,262118_at,6.064976591,4.082152428,4.581609024,4.68777443,5.44063271,5.167604324,4.590294453,4.113802663,4.252472467,5.778360511,6.738117743,4.88350036
AT1G02860,BAH1,262114_at,7.811847451,9.398828594,9.06243566,9.268386377,7.0092013,7.975278456,9.422525034,9.513238002,8.025710499,8.14221042,6.729974241,8.978432517
AT1G02870,,262112_at,6.926299857,6.284090111,6.796457161,7.084097513,8.145539574,7.682635203,6.531143412,6.641395383,7.421891041,7.063316218,7.405031094,7.193715891
AT1G02890,,262130_at,6.147326622,9.728493982,10.10163534,8.736451243,8.0002547,8.506751757,9.962918246,8.473501793,8.574406552,6.527321723,5.599128966,7.813889881
AT1G02900,RALF1,262131_at,5.500632207,9.514662843,10.63532106,6.503568516,4.668608063,5.433815301,10.36631287,6.351536322,5.727456999,6.826315355,7.379416325,5.625132727
AT1G02910,LPA1,262104_at,6.563942336,7.118632738,7.152837911,6.579477308,8.278205768,7.16900663,7.236613019,6.584476328,7.360456159,6.732774542,6.839248123,5.918200086
AT1G02940,ATGSTF5,262103_at,3.555584543,3.126921251,3.467161611,3.328195503,3.340632271,3.509107891,3.387787565,3.28353137,3.515898456,3.721354101,3.235576193,3.598554767
AT1G02950,ATGSTF4,262120_at,5.415285495,3.624945796,3.958418315,3.753896425,4.419758203,4.412676282,3.587789801,3.813084887,5.585592602,5.283763658,4.515629775,4.602124081
AT1G02960,,262111_at,5.22972164,6.125019552,6.082507221,5.313062876,6.730469453,6.655077242,6.922594944,5.997495158,6.887183356,5.164919154,5.26694724,4.914202877
AT1G02970,WEE1,262106_at,3.533861019,3.856742088,3.647931655,3.522602114,3.559087936,3.516055354,3.477115364,3.685964608,3.289491577,3.623982487,3.686701461,4.069084049
AT1G02980,CUL2,262102_at,3.537825645,3.786216031,3.877383318,4.156544914,3.458412987,3.615553964,3.625919881,3.833558912,3.468112102,3.674183576,3.471525254,3.875605265
AT1G03000,PEX6,263170_at,6.575748472,7.197282487,7.387771713,7.166936694,7.546687597,7.678965253,7.712502969,6.621944456,7.99881662,6.710887528,6.470418238,6.433812655
AT1G03010,,263169_at,3.393439548,3.131660415,3.11922052,3.2152826,3.637649374,3.930116908,3.09937753,3.136708572,3.963226134,3.876391967,3.622187844,3.607322921
AT1G03020,GRXS1,263168_at,6.662788519,3.573347734,3.642356142,3.901558666,4.963988211,5.975967978,3.317045516,3.559313058,5.210017394,7.632921625,7.589490542,3.794000957
AT1G03030,,263167_at,8.521864732,8.133432506,7.931350027,7.986092067,7.154817385,7.251301756,8.391172575,8.226543131,7.18494013,8.22648472,8.059688845,8.078191421
AT1G03040,,263117_at,7.766575955,8.429839692,9.081908574,8.813329416,8.062802159,7.899343235,9.120080382,8.343975444,8.091050481,8.258707584,8.045976556,8.834177153
AT1G03050,,263166_at,3.219834538,3.569312086,3.152998165,3.443565873,3.491777424,3.300314047,3.329999517,3.799629691,3.30011177,3.35367682,3.36085016,3.55675664
AT1G03055,D27,263115_at,3.91891604,3.493680417,3.462164019,3.91127307,3.887171487,3.500839168,3.658164293,3.474591401,3.827661249,4.088859269,3.88497928,3.891316873
AT1G03060,SPI,263165_at,4.958307519,6.998445668,7.096628989,6.903794528,6.750123336,6.9683176,6.654292037,6.611992917,7.139439125,5.190684089,5.185036707,6.433161866
AT1G03070,,263164_at,6.812278539,11.20737911,10.9117679,11.44812391,4.730914433,4.735017046,11.37285567,11.76887781,4.597846671,6.047310447,5.946169413,11.42579408
AT1G03080,NET1D,263112_at,5.271807464,5.298130374,5.647869903,7.001891655,5.98138453,6.324899419,5.379875088,6.881184656,6.405786986,5.471096352,4.928500144,6.228036026
AT1G03090,MCCA,263118_at,8.76628484,7.068421193,8.163818273,9.050291819,8.914789541,10.94816982,8.772172938,8.734972697,11.74300183,9.471731424,6.20128703,8.925438643
AT1G03100,,263143_at,3.703970879,4.014571161,3.855847368,3.804119419,3.81948206,3.614969847,3.785137338,3.898532417,3.586399442,3.845122692,3.655147741,3.440572528
AT1G03110,TRM82,263119_at,4.346701043,5.234617433,4.663314468,5.764841217,5.339447655,4.782165287,4.810102704,5.35433084,4.822760673,4.584881535,5.143058229,5.198134872
AT1G03130,PSAD2,263114_at,11.73502876,7.866502365,7.212892623,6.867710828,13.02621921,12.92190209,7.169213588,7.422595414,12.83416803,11.8000443,11.73281673,6.969030377
AT1G03150,NAA20,263113_at,8.546242057,7.005517245,7.147923708,6.820707456,7.402329444,7.561368636,7.16411659,6.588372724,7.842946993,8.302326811,8.598115286,7.033050187
AT1G03160,FZL,263163_at,4.687850542,6.344452383,6.530649877,6.563625273,7.670163579,6.864460285,6.566243468,6.246480859,7.175059705,4.752514166,5.261735089,5.486704376
AT1G03170,FAF2,264363_at,3.823792808,3.580653068,3.445912424,3.476645939,3.309094455,3.647524647,3.579198068,3.30332387,3.5416849,3.526104052,3.60070125,3.69865117
AT1G03180,,264358_at,4.249113883,4.838385819,5.3182455,5.703718647,3.789037183,3.822436148,5.522857835,5.457446517,3.814324622,4.350624266,4.051305506,4.527514311
AT1G03190,XPD,264356_at,4.227416321,6.328549926,6.524117194,6.945046148,4.490157189,4.392261657,6.473237823,6.644869305,4.401093161,4.119847018,4.011172462,6.045975296
AT1G03210,,264355_at,7.283006811,5.970029042,6.524027747,5.610236474,7.687213374,8.143854606,6.912098689,5.309493735,7.710875965,6.880780505,6.665070912,5.183602009
AT1G03250,,264366_at,7.779718766,7.803123707,7.899882102,8.07446811,7.068534738,6.910691076,7.7506006,7.485472831,6.617069843,8.224031167,7.830237759,8.301563526
AT1G03260,,264353_at,6.710971384,6.940685635,7.158699874,6.897583767,5.809756339,6.113341834,6.897505278,6.400520745,6.004120172,6.608809402,6.405800068,7.13809769
AT1G03270,CBSDUF4,264352_at,3.108568855,3.398983291,3.262985512,3.653890727,3.722106367,3.65606926,3.395433009,3.590817461,3.810082532,3.310918617,3.069229245,3.159792441
AT1G03280,,264368_at,6.669079634,7.327959604,7.66257249,7.216204731,7.413241616,7.476605007,7.703054688,7.306728954,7.938875189,6.535606156,5.97986152,6.900716822
AT1G03290,,264362_at,7.346278765,8.075502184,7.626919246,8.440068444,7.120612574,7.817776784,7.89319106,8.857994157,7.738670973,7.463367179,6.463099587,8.555947296
AT1G03300,DUF1,264361_at,3.40790664,3.557534556,3.540193166,3.83325775,3.82898976,3.891140645,3.653684139,3.453953328,3.619195519,3.572993031,3.522481971,3.734825691
AT1G03310,ISA2,264360_at,4.032856932,4.102387518,4.4545477,4.39077381,7.102098287,5.559959313,4.19016037,3.601709534,5.60716084,4.559949623,5.409503247,3.575468003
AT1G03320,,264359_at,4.063716505,3.772797806,4.246385473,4.198088178,3.964240445,3.843387896,4.109140254,4.138946769,4.02121564,4.119002938,3.922448575,4.137730747
AT1G03330,LSM2,264364_at,10.30064625,9.066768576,10.16716177,9.720482201,9.072604058,9.285301711,9.872009806,8.976876027,8.779104292,9.944536752,10.10287907,10.03358314
AT1G03350,,264367_at,7.413141687,8.30987321,8.412324832,8.222165816,8.262411144,8.302845368,8.053848354,8.160115789,8.390117205,7.411431879,7.206562082,8.436192127
AT1G03360,RRP4,264357_at,3.393793214,3.873770889,4.872979676,4.640692219,4.650068947,4.705827073,4.507157505,4.074243161,4.041938633,3.580911324,3.637281977,4.4633192
AT1G03370,,264351_at,7.028555999,9.639682504,9.7010346,9.539921828,8.079121226,8.51488912,10.00231629,9.719301912,8.198001183,6.82108548,6.697911516,8.568263678
AT1G03380,ATG18G,264828_at,5.120650127,5.928740773,6.030500539,5.944159106,6.674607062,7.42477478,6.142585985,5.971014115,7.864025288,5.584592563,5.156550689,5.207474272
AT1G03390,,264827_at,3.282884466,3.566088916,3.50052484,3.638980347,3.283395377,3.3587931,3.624164443,3.741751605,3.498034242,3.321472523,3.412147587,3.690107733
AT1G03400,,264843_at,9.246800148,6.916495744,6.275888051,6.428970042,8.721559407,9.173018961,6.753509712,6.686713188,9.061036858,8.850552025,8.328623405,6.545858169
AT1G03410,2A6,264826_at,4.40990357,3.787449995,3.920975619,3.756213175,4.568851156,4.711637731,4.153745673,3.519976668,4.462331219,3.940164663,4.256460884,4.070677118
AT1G03430,AHP5,264838_at,9.467291661,6.219037206,6.95110213,5.539949079,8.20128723,8.296183002,6.579810446,5.799536933,8.184001724,9.124654178,9.234355979,6.119196941
AT1G03440,,264840_at,4.877556788,7.481440667,6.394812568,5.494943724,4.844620982,4.917688388,6.827913847,5.94131358,5.661259964,4.632599982,4.985246849,5.308802627
AT1G03445,BSU1,264823_at,4.818007186,4.640626756,4.672187843,5.038954517,4.680543645,4.726441144,4.67255884,5.22629329,4.663135939,5.164919154,5.005129352,5.229063167
AT1G03457,,264822_at,4.060345286,5.659626001,5.639570514,4.763792659,3.887380894,4.01287321,5.539916801,5.75790116,4.556790945,3.970106695,3.945714248,5.379254714
AT1G03470,NET3A,264821_at,4.353817142,4.814897179,5.625250804,7.267047313,4.418865116,4.230872744,6.410522567,6.948646829,5.166427051,4.665204605,4.097882505,6.987810857
AT1G03475,CPX1,264820_at,7.824973853,7.633178513,7.932858787,6.027468862,8.639289736,7.936130125,7.679445464,5.750673132,7.967416247,7.514446315,8.509097816,6.497503695
AT1G03490,NAC006,264829_at,3.401437339,3.399688385,3.441577269,3.447826858,3.444805341,3.52669327,3.29040605,3.622847711,3.349146998,3.362419948,3.395011471,3.828252985
AT1G03510,PCMP-E3,264819_at,3.435867042,3.632366476,3.919154005,3.85647374,3.879862712,3.696103219,3.843044697,3.800235233,3.445337446,3.525466928,3.963157524,3.771373902
AT1G03520,,264844_at,6.660258418,6.945129836,6.945824068,8.188718311,6.117787891,6.974785008,7.286877326,8.200090796,7.277653286,6.845303918,6.323810304,8.364376709
AT1G03530,ATNAF1,264818_at,3.840208159,5.35329592,4.672983043,5.163030385,4.91964574,4.579050295,5.11944227,5.461948062,4.8731599,3.784199751,3.697743816,4.565540748
AT1G03540,PCMP-E4,264817_at,4.225503833,4.400030479,4.30778771,4.529655522,4.191128459,3.953061518,4.09740272,4.463618731,4.012721233,3.910535018,4.007067667,4.059366913
AT1G03550,SCAMP2,264835_at,4.640429937,8.202288855,8.077075713,7.352932425,5.14573298,6.082625689,8.77000372,8.281874817,6.306146833,4.802339072,4.166881023,6.165173875
AT1G03560,,264816_at,3.302294833,4.981184401,5.013218701,3.748233264,4.416993208,4.530012934,4.890101419,4.241635248,4.666025381,3.671143359,3.33097572,3.852650446
AT1G03590,PPC6-6,264833_at,6.887155533,10.60504445,9.948796421,9.738360735,8.229011321,8.530980538,10.14516278,10.45892149,8.186480521,7.192888085,7.100868074,9.552829144
AT1G03600,PSB27-1,264837_at,10.45314911,9.353285004,8.124876556,9.140113451,11.49028642,10.98373314,8.653314724,9.127350359,11.33772082,10.74980032,11.23977698,9.133535701
AT1G03610,,264836_at,9.387371289,10.71654325,10.20633535,10.6073918,7.950295467,8.997056947,10.28105018,9.939434652,9.035279446,9.002457246,8.624649586,10.57103621
AT1G03620,,264815_at,4.158335096,3.653343267,3.483121871,3.940910256,3.92167326,3.982718166,3.690666979,3.892271872,3.819627126,4.699541356,4.070225841,4.024733658
AT1G03630,PORC,264839_at,5.466131819,6.006654136,5.027724074,7.27760241,9.867511568,8.002686914,5.971907111,7.352105039,7.697804716,5.87500692,7.431342874,7.56084318
AT1G03660,,264832_at,5.913563303,4.10858779,4.609815372,4.428752353,4.261733965,4.053032225,4.197723305,4.039186651,3.831388798,4.072237086,4.399880875,4.606881922
AT1G03680,ATHM1,264845_at,10.13572818,8.559658511,8.351014778,7.085883846,10.81820767,10.29399474,8.166950171,7.453661213,10.38149344,10.39691975,11.20626235,7.933324435
AT1G03687,,264831_at,4.183228309,4.555067882,4.564429313,4.416868878,4.518287284,4.51243015,4.457287849,4.186338647,4.475056459,4.058992413,4.155283886,4.642572733
AT1G03700,,264842_at,3.849147414,3.610057363,3.667367152,3.816828594,3.363313748,3.39190707,3.704584187,3.63950285,3.544931075,3.721357263,3.698923522,3.739830723
AT1G03710,,264830_at,3.720031349,3.649973416,3.859734746,4.079590111,3.549068228,3.491813161,3.653684139,3.983181445,3.808644349,3.847481631,3.907752684,4.11240786
AT1G03720,,264825_at,4.098372432,3.93464905,4.135342642,4.172232781,4.035137806,4.023081101,3.981952617,4.138144041,4.063113142,4.255448801,4.225204439,4.120588269
AT1G03730,,264834_at,8.294803462,9.761732771,9.585696823,9.066970057,7.637592886,7.57129158,8.870298357,9.394330484,7.441857768,8.149663436,8.668113544,9.680480725
AT1G03740,,264841_at,5.125704006,8.985526332,9.301823351,8.454731949,9.178472294,9.015392211,9.037388955,8.54888308,8.805462206,5.316756619,6.400104805,8.841305252
AT1G03750,SWI2,265088_at,3.80638037,4.992262367,5.034170264,4.765623694,4.43237217,4.289004307,5.264874239,4.999133534,4.235518633,3.579792154,3.56007418,4.356875079
AT1G03760,,265087_at,3.954530814,5.095219076,5.580354825,5.200089147,5.35054486,5.425113339,5.205483153,5.315952522,5.201262831,3.731742168,3.565169174,4.728136305
AT1G03770,RING1B,265086_at,3.57622944,4.801622234,5.183017013,4.335706773,3.499700398,3.54966592,4.912593228,3.992707468,3.931780911,3.549069019,3.783254385,4.587744794
AT1G03780,TPX2,265085_at,3.710713584,3.64547402,3.381283596,3.591882123,3.535554258,3.3064723,3.443947556,3.689724605,3.535786547,3.597884785,3.69075578,3.717877145
AT1G03790,SOM,265084_at,3.839901977,3.403231825,3.190207518,4.809188267,3.44101393,3.192289781,3.381447623,3.55612136,3.231955064,3.425928336,3.334928386,4.576181487
AT1G03820,,265083_at,4.400111358,4.058766369,4.277818748,4.211688027,5.446918005,4.332342485,4.274674556,4.280229367,4.308994759,4.609037311,4.658765959,4.524329957
AT1G03830,,265082_at,3.586437281,4.266701406,4.161610012,3.951777355,4.101032557,3.681620273,3.98933964,3.969946066,3.862103695,3.729862803,3.848888884,4.022904127
AT1G03840,MGP,265081_at,3.678983353,3.691278216,3.407514233,3.530578709,3.5444397,3.401343069,3.466917134,3.176498831,3.565146429,3.983378711,3.845633334,3.917278998
AT1G03850,,265067_at,11.28291512,5.328010702,7.166536937,7.477845676,8.251563164,9.631671851,6.639069157,6.792979763,9.065095736,9.588289391,8.972506723,6.945700885
AT1G03860,PHB2,265037_at,7.892360174,9.424328044,10.02218226,9.40354204,9.588249495,9.079897406,10.05495402,9.165474623,9.000763688,7.967347947,7.982606058,9.597546111
AT1G03870,FLA9,265066_at,9.141455172,6.379891971,7.493324332,3.815314137,9.147400988,10.1460528,6.16307989,4.270314584,11.3736485,8.247403373,6.401023284,4.84381322
AT1G03880,CRB,265095_at,3.45954304,3.645303364,3.50505653,3.481807534,3.508277393,3.281908834,3.429269277,3.62472634,3.337528599,3.38243952,3.183216229,3.575468003
AT1G03890,CRD,265094_at,3.702091922,3.696871926,3.700134123,3.785704066,3.644682716,3.593742235,3.499524023,3.693853857,3.462620642,3.638132978,3.634779735,3.792565347
AT1G03900,ATNAP4,265043_at,10.70277336,8.782248635,9.124021534,9.219628859,9.592744669,9.948574104,9.02803801,9.038525049,9.938766072,10.33506015,10.06761973,9.018661486
AT1G03905,ABCI19,265093_at,5.062692898,7.502854224,7.862242779,9.805314849,4.50102405,4.918605866,7.870460185,9.649048929,4.719741519,5.102853457,4.659829558,8.990784045
AT1G03910,CTN,265092_at,6.142183661,8.14343593,8.213666376,8.414284147,8.222459124,8.171207076,8.538695925,8.328209398,8.474651994,6.519177882,6.217099779,7.75429236
AT1G03920,,265038_at,3.946916894,4.372721056,4.22328481,4.296424844,3.99942036,4.255521385,4.090221084,4.430887298,4.196515699,4.27409184,4.398263535,4.364583825
AT1G03950,VPS2.3,265044_at,7.671737749,6.741427157,6.343767535,6.247254488,7.600333083,7.914247171,6.852093692,7.093952687,7.387386806,7.90215195,7.620544771,5.220633101
AT1G03960,B''EPSILON,265090_at,4.491590709,5.161003298,5.612704735,5.793256952,4.510101246,4.513748432,5.581486385,5.385054081,4.887030319,4.746667811,4.550691141,5.006659217
AT1G03970,GBF4,265040_at,5.982823581,7.422820729,7.442141219,6.488849168,6.878403245,7.042236623,7.875531784,6.84045484,7.371548204,6.280344985,5.80968418,6.307909493
AT1G03980,ATPCS2,265065_at,3.615668079,3.781938335,3.687845584,4.050169807,3.856723257,3.610047389,3.791707146,3.969068873,3.600833051,3.471343449,4.25128742,3.812700726
AT1G03990,FAO1,265099_at,4.243505402,4.441145438,4.619612067,4.425158112,4.308131108,4.124053649,4.321024827,4.278367075,4.274592329,4.527421964,4.319317799,4.683185131
AT1G04000,,265039_at,7.610365101,6.718804577,6.992139149,6.811757154,6.6112654,6.873217609,6.574740781,6.50302992,6.883155782,7.518029222,7.287934943,7.055547539
AT1G04010,PSAT,265098_at,4.076618857,5.304889378,4.666941689,4.997995024,5.38874083,4.559241213,5.395454731,5.088321223,4.957425489,4.003411338,4.038200085,4.521889774
AT1G04020,ATBARD1,265097_at,3.404117782,3.289657817,3.693600636,3.388088677,3.536988364,3.614300613,3.459973706,3.390573129,3.371477272,3.452653856,3.514630846,3.920677175
AT1G04030,,265096_at,3.28937827,4.835335565,4.228871287,4.280418553,3.293723451,3.322373765,4.348498435,4.58627015,3.514008257,3.245271908,3.131157108,3.840066398
AT1G04040,,265042_at,6.331111865,7.361519791,5.205520994,4.648910719,9.380794364,8.436396786,4.926408088,6.837294616,9.052908716,6.756028702,6.573073259,4.248114892
AT1G04050,SUVR1,257404_at,3.462604643,3.875703005,4.04239666,4.11547795,3.75200143,3.576184357,3.947158035,3.720845198,3.505586302,3.529670893,3.482297195,3.634623815
AT1G04050,SUVR1,265089_at,3.708246224,3.538550466,3.866444575,3.742434848,3.52263217,3.48529986,3.887962369,3.573547851,3.525122639,3.474428022,3.447764536,3.99266741
AT1G04070,TOM9-1,265041_at,6.579235307,7.301558225,8.148415217,7.855913786,5.701328377,5.904609859,7.686377086,6.832503226,5.191055045,6.492341282,7.314353766,8.48373236
AT1G04080,PRP39,265036_at,6.263928153,9.08496497,9.286190934,9.183730329,7.998887174,8.148445521,9.198692598,8.790689025,8.025819516,7.055682403,6.280698753,8.956991184
AT1G04090,,264320_at,3.668970584,4.338157582,3.797628248,4.088822238,3.575600141,3.691119438,3.813799164,3.82776544,3.595654494,4.163124233,3.646287191,3.919809598
AT1G04100,IAA10,264328_at,6.761832162,6.498485984,6.975096722,6.52618514,5.824396095,6.479572629,6.700957559,6.185615539,6.29951311,6.517999655,6.355909689,6.951757083
AT1G04110,SBT1.2,264319_at,3.580485875,3.700819607,4.016438032,3.945940941,3.696236734,3.242468169,3.746416094,3.761324493,3.764141231,3.605197954,3.639849285,3.710385665
AT1G04120,ABCC5,264330_at,5.375299266,6.780417551,7.217211589,6.852342132,7.339567428,6.830192444,7.195521475,6.768339285,6.720850621,5.657863536,5.051061356,5.995044097
AT1G04130,TPR2,264331_at,4.294753593,6.494675757,7.068115906,7.285132353,4.309219318,4.599170047,7.143583542,7.347491317,4.480389601,4.411453799,4.309083111,7.130267417
AT1G04140,,264329_at,8.016921384,8.237333959,7.739734615,7.982898198,9.142715785,8.77700442,7.944506864,8.174905383,8.9421481,8.229006486,8.020841055,7.43395227
AT1G04150,,264325_at,3.662585839,3.588137353,3.707471179,3.999179076,3.599906711,3.526560608,3.513154856,3.691494531,3.575927134,3.824361606,3.684504815,4.078887743
AT1G04160,XI-B,264324_at,3.793561482,5.018233357,4.444738624,5.668890281,4.055592152,4.553646414,4.381604554,5.309039837,4.307001018,3.280680284,3.557417849,4.24763371
AT1G04170,EIF2 GAMMA,264327_at,7.661600089,9.272669051,9.195451436,9.205994398,9.301859657,8.712272565,9.128321543,8.860540733,8.816061623,8.031311761,8.13372458,9.450286862
AT1G04180,YUC9,264323_at,3.732716594,3.606557281,3.625416767,3.893782197,3.412220475,3.394828739,3.479368962,3.446329065,3.530119272,3.778285436,3.653308771,3.909761215
