#development stage,seedling,,,,,,,
#ecotype,Columbia,,,,,,,
#age,10 (day),,,,,,,
#compound,,,auxin and brassinazole,auxin,auxin and brassinazole,auxin and brassinazole,auxin,auxin
Gene ID,Gene Name,DesignElementAccession,GSM325130,GSM325126,GSM325131,GSM325129,GSM325127,GSM325128
AT1G03880,CRB,265095_at,4.22386963,4.116817697,4.309083629,3.860113417,4.146799589,4.172862722
AT1G03890,CRD,265094_at,3.832600548,3.771187759,4.043311332,3.693997169,3.975870819,3.738930214
AT1G03900,ATNAP4,265043_at,10.02122183,10.01607483,10.06003311,9.955234277,9.973307516,10.04312125
AT1G03905,ABCI19,265093_at,6.423652028,6.453897352,6.466332365,6.422643116,6.181955339,6.274064039
AT1G03910,CTN,265092_at,9.422679615,9.261834753,9.263477151,9.389010916,9.267463643,9.499445103
AT1G03920,,265038_at,6.067853462,5.813000395,6.095892703,5.704004465,5.961640835,5.901770023
AT1G03950,VPS2.3,265044_at,8.069130936,8.257074745,8.039765555,8.178605793,8.143361988,8.109548636
AT1G03960,B''EPSILON,265090_at,5.715218039,5.759708494,5.958387121,6.042257683,5.861455062,5.861607628
AT1G03970,GBF4,265040_at,7.04189118,7.019042415,7.221125994,7.006570747,7.073626827,6.976677176
AT1G03980,ATPCS2,265065_at,5.08530553,5.038329032,4.938912342,5.028149898,4.799750998,4.936127368
AT1G03990,FAO1,265099_at,5.295047703,5.333751716,5.557337995,4.964686801,5.384616503,5.511725339
AT1G04000,,265039_at,8.273011659,8.027359299,8.079370048,8.240795116,8.183487055,7.944941439
