#devolpment stage,radicle emergence,,,,,,,,,,,,,
#ecotype,Ler-0,,,,,,,,,,,,,
#dose,20 (micromolar,,,,,,,,,,,,,
Gene ID,Gene Name,DesignElementAccession,Penfield_1-10_embryo-control_Rep1_ATH1,Penfield_1-4_endosperm-ABA_Rep1_ATH1,Penfield_1-12_embryo-control_Rep3_ATH1,Penfield_1-1_endosperm-control_Rep1_ATH1,Penfield_1-15_embryo-ABA_Rep3_ATH1,Penfield_1-13_embryo-ABA_Rep1_ATH1,Penfield_1-3_endosperm-control_Rep3_ATH1,Penfield_1-11_embryo-control_Rep2_ATH1,Penfield_1-5_endosperm-ABA_Rep2_ATH1,Penfield_1-2_endosperm-control_Rep2_ATH1,Penfield_1-14_embryo-ABA_Rep2_ATH1,Penfield_1-6_endosperm-ABA_Rep3_ATH1
AT1G02780,RPL19A,262117_at,13.06462936,13.1866549,13.0543122,12.58809669,13.13266057,13.24246236,12.45269884,13.21135852,13.4199412,12.94505692,13.44947808,13.13660406
AT1G02790,PGA3,262122_at,3.110371229,3.355582447,3.035570646,3.297866064,3.316512745,3.086347133,3.6060129,3.227552453,3.202271447,3.113833777,3.21699601,3.382668116
AT1G02800,CEL2,262121_at,5.312564951,4.181570484,4.89927601,4.57236805,4.223607275,4.278976942,4.3240879,5.119487142,3.964879888,4.094239633,4.125283917,4.147090447
AT1G02810,PME7,262105_at,6.30471522,6.126517417,6.225451353,5.489361699,6.526868492,6.684240473,5.396742023,6.039529209,6.168854525,5.495394123,6.63664496,5.730820338
AT1G02813,,262115_at,3.079582936,3.132217277,3.177212808,3.013461099,3.269764637,3.304721747,3.143913484,3.411935142,3.316600307,3.239400032,3.343946935,3.560256562
AT1G02816,,262116_at,7.746723377,8.281337035,7.366213213,8.521611058,7.830954457,8.022432089,9.011482722,7.621524434,8.396582619,8.789300525,8.052742009,8.382731714
AT1G02820,LEA2,262113_at,3.915598539,6.133631093,3.86435865,4.306921964,4.162320504,4.620873461,4.715911906,4.721904683,6.387719338,4.443042123,4.783962125,4.500837278
AT1G02830,RPL22A,262132_at,3.066056009,3.276632772,3.164019577,3.173975696,3.458945064,3.211734286,3.062460629,3.359910514,3.299276497,3.383920566,3.170034559,3.272954318
AT1G02840,SR34,262110_at,9.213176763,9.88236215,9.324210716,9.648111176,9.827654112,9.75825405,9.119930902,9.248013453,9.568765159,9.358376198,9.861621331,9.619411983
AT1G02850,BGLU11,262118_at,5.761062162,8.611047423,5.419197615,8.747980314,8.989498163,9.349201143,8.767182507,5.837442235,8.780015548,8.978409663,9.399276502,9.029535084
AT1G02860,BAH1,262114_at,7.704771777,7.805658043,7.896859551,9.464842862,8.222139316,8.467197424,10.50716238,7.313483378,7.60537438,9.445304956,8.302393253,8.19463819
AT1G02870,,262112_at,8.374078537,8.447882578,8.306124929,7.847506428,9.059374158,9.336377612,6.813756136,8.22501039,8.811376342,8.247218322,9.308114329,8.503424791
AT1G02890,,262130_at,5.82052945,6.949572913,5.78305957,6.90084698,6.816316755,6.831202923,8.265186554,5.699914617,7.083738881,7.280002138,6.923485469,7.10368401
AT1G02900,RALF1,262131_at,6.514319532,3.376154708,4.614163982,6.974218011,3.62729529,3.781311831,8.080834047,6.743377215,3.260152291,7.658963835,3.986209858,3.244028486
AT1G02910,LPA1,262104_at,6.918484475,6.257268203,7.00507329,6.646469806,6.784333731,6.913773518,6.475584156,6.806852168,5.925462275,6.673447854,6.60181246,6.294532855
AT1G02940,ATGSTF5,262103_at,2.894622526,3.010639972,2.944923157,3.139251191,3.103632719,3.130281042,3.055208947,3.055294547,3.191681856,3.117311274,3.10444284,3.425056692
AT1G02950,ATGSTF4,262120_at,3.389478586,3.007008389,3.407867752,3.265553015,3.200699728,2.914068912,3.279173163,3.261441844,2.997784046,3.047700229,3.051481067,3.063624988
AT1G02960,,262111_at,5.876220048,6.534646128,5.873319208,6.402420325,6.244215972,6.287229113,6.77744366,5.904627818,6.716758485,6.505591233,5.882897055,6.708028661
AT1G02970,WEE1,262106_at,5.203380995,4.556370026,5.642893045,4.602781648,4.287286688,4.151719594,4.313814351,4.952115104,4.496252741,4.043906607,4.672600099,4.377810149
AT1G02980,CUL2,262102_at,3.127484731,3.298748356,3.319771614,3.51723819,3.13305413,3.260110198,3.140943473,3.098568558,3.103635089,3.058022194,2.992759301,3.289673903
AT1G03000,PEX6,263170_at,7.116101461,7.381154976,7.313694254,7.135900504,7.418460617,7.364714478,7.601363262,6.939257364,7.310612948,7.358113428,7.166633429,7.288835526
AT1G03010,,263169_at,3.004099397,3.374052832,3.118922581,3.246622236,3.276400937,3.114253997,3.075460306,3.148178742,3.045961367,3.190086782,3.043328608,3.202906034
AT1G03020,GRXS1,263168_at,3.31101491,3.432388553,3.091868071,3.316338883,3.346579075,3.392656641,3.810399752,3.311398041,3.603809819,3.46430588,3.692356881,3.593140213
AT1G03030,,263167_at,6.854620959,7.856772573,7.055994729,6.728296793,8.196481622,7.85008479,6.694629858,6.887103393,7.608386843,6.501330848,8.043532472,7.72074924
AT1G03040,,263117_at,5.97365607,6.628923475,6.151363596,6.637483588,6.330543469,6.508587103,6.911545222,5.821432989,6.515464505,6.985638899,6.534637489,6.893077013
AT1G03050,,263166_at,2.898986843,2.927391901,3.19268703,2.950585697,3.186119358,3.152083842,3.403765145,3.07897967,3.117929844,3.167511822,3.127004217,3.381059241
AT1G03055,D27,263115_at,3.637997074,3.681709948,3.800062594,3.683619836,3.632237175,3.664531967,3.397278354,3.397183836,3.528752654,3.58947572,3.405451705,3.402857784
AT1G03060,SPI,263165_at,4.567391501,4.459548248,4.587478738,4.902400122,4.844787529,4.727674427,5.057629349,4.602404716,4.714124331,4.737301159,4.81257773,4.706127062
AT1G03070,,263164_at,4.244998042,4.671780587,4.561450523,4.68000124,4.396776163,4.463508263,4.703330885,4.473537709,4.725487649,4.591429466,4.99521683,4.881500487
AT1G03080,NET1D,263112_at,3.828226915,3.864605699,3.716486327,3.726829556,3.623011028,3.37703632,4.196965241,3.692394208,3.930508918,4.155922727,3.302596426,3.99956868
AT1G03090,MCCA,263118_at,5.639376705,6.246890835,5.716062624,5.314500327,6.522765854,6.521123439,5.008255393,5.390156716,6.349078208,5.430704901,6.856247558,5.978696665
AT1G03100,,263143_at,5.689264575,6.305202353,5.597628254,5.31238533,6.379262607,6.304550875,4.71356128,5.55882688,6.295195026,5.593650822,6.439832767,6.137009987
AT1G03110,TRM82,263119_at,6.076095154,6.191585264,6.154240289,5.44711598,6.240512392,6.26804839,5.003884872,5.985448383,5.912741825,5.77018606,6.313865415,6.049856322
AT1G03130,PSAD2,263114_at,7.995355394,7.535300921,7.239085145,6.58434747,4.718520768,6.881598825,7.172686905,8.169779323,8.25881367,6.597543296,6.651732965,5.260354166
AT1G03150,NAA20,263113_at,8.366084567,7.475866315,8.424596899,7.728586308,7.786895697,7.718819079,8.179874337,8.324782859,7.758391231,8.152520488,8.117381089,8.274061851
AT1G03160,FZL,263163_at,3.221538811,3.214463894,3.180539211,3.474150173,3.60203149,3.570566183,3.543293612,3.322875796,3.055665637,3.415502209,3.664523405,3.687453062
AT1G03170,FAF2,264363_at,3.261026894,3.526512832,3.43887822,3.754520746,3.573927314,3.474652978,3.116256531,3.416595704,3.370489809,3.425853666,3.464187705,3.763270168
AT1G03180,,264358_at,5.574879188,5.166217819,5.945414776,4.680278472,5.90096011,5.952200338,4.596653449,5.79619534,4.765192564,4.638917847,5.930700169,5.450324565
AT1G03190,XPD,264356_at,6.193445258,7.309513407,6.499499141,6.694193316,7.452789469,7.498754967,6.297576945,6.203644726,7.378602085,6.714789041,7.108275313,7.199569036
AT1G03210,,264355_at,6.503488639,8.133390821,6.212446987,8.309396364,7.325283399,7.537112445,9.351639828,6.21345107,8.163545659,8.281652402,7.471041858,8.092573749
AT1G03250,,264366_at,6.133503812,6.478376681,6.236841228,6.786615852,6.332946143,6.23314564,6.96049307,6.249795954,6.459567738,6.930766169,6.315107709,6.985534841
AT1G03260,,264353_at,6.351206971,6.949567559,6.462174232,7.083173521,6.554769077,6.519948409,6.964029333,6.270092132,6.871487718,7.039466028,6.556923248,7.070686085
AT1G03270,CBSDUF4,264352_at,4.405777524,4.800177542,4.683131279,3.73328058,5.581199241,5.708270138,3.724665923,4.491988836,5.133902185,3.647094867,5.352861481,4.721751456
AT1G03280,,264368_at,7.37237327,7.87897385,7.236212856,7.799511883,7.631217153,7.588436383,7.745354486,7.308791334,7.860617902,7.968122012,8.047881322,8.107706924
AT1G03290,,264362_at,4.262465404,5.203493779,3.913393746,6.082451306,3.790100948,3.550556973,6.350876032,3.977012159,4.911927099,6.407477801,3.586354507,5.557819419
AT1G03300,DUF1,264361_at,3.825654519,3.717881276,3.769652831,3.656110773,3.740131031,3.866606722,3.727171504,3.792591645,3.658451298,3.374898439,4.070216354,3.904406651
AT1G03310,ISA2,264360_at,5.98238869,6.109355572,5.809887421,5.305786106,5.231717445,5.331973249,5.435142274,5.870399357,5.988852286,5.826375323,4.987559274,5.654097834
AT1G03320,,264359_at,5.460006037,4.028738246,4.97045051,4.447643174,4.124079426,4.308433066,4.054882718,5.208746957,3.828886586,3.938671165,4.001893153,4.224218751
AT1G03330,LSM2,264364_at,11.3749028,10.42015785,11.33409191,10.51907381,10.79640331,10.78270856,10.87950391,11.5821076,10.98015792,10.99056604,11.12644273,11.12001575
AT1G03350,,264367_at,8.179295272,7.998845774,8.015137391,8.255342891,7.89273957,8.122114635,8.792345059,8.157137597,8.135427235,8.415781212,8.315443728,8.336125144
AT1G03360,RRP4,264357_at,8.170735497,7.565370749,8.309091473,6.25206805,8.68753376,8.541712283,5.408532125,8.127838245,7.895675708,6.679087434,8.543383624,7.383917266
AT1G03370,,264351_at,5.203877234,4.991466401,5.271655645,5.397738566,5.301932177,5.579035171,5.511776358,5.290501818,4.813887495,5.116074376,5.445685823,4.860874983
AT1G03380,ATG18G,264828_at,4.635529353,5.352542463,4.455318326,5.395286105,4.965184469,5.238917661,5.491977473,4.855088311,5.47955877,5.346480158,5.305564601,5.375810521
AT1G03390,,264827_at,2.99256706,3.036271085,3.013546997,3.041152999,3.062621687,3.005023519,2.999349663,2.937153131,3.042755386,3.24700937,3.31642448,3.076835664
AT1G03400,,264843_at,4.155903408,5.329758975,4.292282018,5.296647507,4.026774773,4.309863825,5.579503225,4.455586251,5.341958916,5.369355913,4.63091163,5.213861963
AT1G03410,2A6,264826_at,3.379630034,3.61092476,3.395949054,3.544126469,3.245059057,3.491155425,3.292250759,3.371983163,3.436355296,3.329843187,3.343380255,3.438684447
AT1G03430,AHP5,264838_at,6.533372635,6.581580655,6.627123318,6.875489754,6.321060601,6.38092646,7.396092957,6.442682011,6.853887305,6.972601775,6.370502888,6.777337739
AT1G03440,,264840_at,4.448155744,5.003753903,4.337634823,5.330076676,5.182955366,5.3364249,4.95041938,4.715111775,5.091332765,5.250321287,5.133599974,5.781771839
AT1G03445,BSU1,264823_at,5.018151954,4.996362483,5.030772049,4.944858607,5.146379684,4.887682684,4.794796631,4.966026809,4.924337423,4.498597825,5.143742748,4.804976306
AT1G03457,,264822_at,3.860598927,3.391544081,3.85616338,3.180466187,3.605111442,3.53979646,3.652469102,3.912450775,3.241544827,3.564964257,3.472280845,3.585053185
AT1G03470,NET3A,264821_at,5.744333434,5.940647541,6.115609774,5.736313391,6.600891929,6.177981289,6.179973011,5.24653014,5.891363137,5.429318361,5.87922793,5.454434551
AT1G03475,CPX1,264820_at,7.229326683,6.044189467,7.507940807,5.963370272,6.971337161,6.342270362,5.941683707,7.209654978,5.955920791,5.950913811,6.280576224,5.799882817
AT1G03490,NAC006,264829_at,3.154978343,3.266169341,2.90910518,3.197001705,3.117159752,3.251180032,3.230690561,3.225283,3.297610737,3.281800614,3.196165476,3.410494727
AT1G03510,PCMP-E3,264819_at,5.375333612,5.28925823,5.581885205,4.806211422,5.863154439,5.659995287,3.919767,5.183513679,5.175117778,4.46052382,5.196432814,4.571518403
AT1G03520,,264844_at,5.977278167,5.706449666,5.860100652,5.516705062,5.862905739,5.816215765,6.484751264,6.036011096,6.195367465,6.38581372,6.083942712,5.927577561
AT1G03530,ATNAF1,264818_at,5.620401953,6.649359538,5.587625798,5.901234328,6.856283304,6.805333374,4.712416345,5.844262388,6.291575542,5.44500828,6.656655592,6.504920093
AT1G03540,PCMP-E4,264817_at,4.176180906,4.229828161,4.315737208,4.408394588,4.141585101,4.314622076,3.994576376,4.141728234,4.144129251,4.323100918,4.465896884,4.23391439
AT1G03550,SCAMP2,264835_at,5.074946815,5.96714778,5.287528717,5.892667716,5.186083594,5.18968017,7.085022287,5.182354583,6.229728225,6.163219809,4.951174045,6.104921227
AT1G03560,,264816_at,5.282516583,5.726194866,5.356724857,5.384753027,5.513825887,5.354570694,4.889776245,4.941077148,5.329026599,5.231754185,5.160334416,5.041029837
AT1G03590,PPC6-6,264833_at,6.009490472,5.405175866,6.071560926,5.597005449,5.6005531,5.000330533,6.028406681,5.796653873,5.241401906,5.93685706,5.337051267,5.337907739
AT1G03600,PSB27-1,264837_at,9.606175167,8.469971041,9.366775804,8.244634396,9.377140425,9.152643962,8.516279846,9.795282918,8.485312905,8.466253079,9.202695407,7.333946681
AT1G03610,,264836_at,6.055003966,7.455601508,6.655093206,8.104813596,7.71856123,7.044873677,8.776735494,6.177254799,7.338404285,8.254056909,6.813443784,7.926156444
AT1G03620,,264815_at,3.48546308,4.153803405,3.582769302,4.029432364,3.791257141,4.19456756,4.125967951,3.665085766,4.029722415,4.151535306,4.069588186,4.072186572
AT1G03630,PORC,264839_at,9.297281841,6.396319597,9.088858068,6.734441673,6.878781049,6.528099266,6.576293736,9.456911466,6.891384373,7.128466099,6.347735218,4.217282539
AT1G03660,,264832_at,3.32733143,3.254220014,3.323674876,3.379728505,3.466976558,3.500545893,3.473685939,3.259232016,3.302976654,3.454318542,3.563549217,3.418738049
AT1G03680,ATHM1,264845_at,10.26220651,9.028212687,10.24077769,8.687261851,9.657231851,9.282113023,8.727081903,10.19490581,9.105754076,8.722367655,8.981460439,8.173249397
AT1G03687,,264831_at,6.39128881,5.744414854,6.441582593,5.270938808,6.328541304,6.240938042,4.74008248,6.208241593,5.874521534,5.407504926,5.968043034,5.344171846
AT1G03700,,264842_at,3.369314343,3.531898052,3.443477085,3.411265055,3.357617176,3.423696145,3.33206155,3.559022935,3.201269419,3.302852486,3.595835906,3.566455847
AT1G03710,,264830_at,4.567226114,4.212846144,4.546123446,4.395229358,3.901289743,4.329626357,5.112639646,4.807258331,3.897911718,4.551203804,4.598386032,4.881881815
AT1G03720,,264825_at,3.945101348,3.975344498,3.911528632,4.210612659,3.769583957,4.252394297,4.278181233,4.075088008,4.182097359,4.289245192,4.283223032,4.473782533
AT1G03730,,264834_at,6.595453767,6.152494455,6.450005597,6.240194845,6.393874986,6.292213208,5.775219159,6.545317656,6.344644691,5.984663216,6.414642774,6.551095337
AT1G03740,,264841_at,4.027828029,4.2569224,4.050487306,4.3059273,4.012134219,4.091950947,4.36501924,4.235772193,4.254279943,4.208331056,4.147453686,4.657730529
AT1G03750,SWI2,265088_at,3.507961877,4.652697423,3.680631369,4.315718602,4.5417656,4.551446773,4.694271904,3.298742552,4.803414824,4.781760251,4.382967951,4.72611928
AT1G03760,,265087_at,5.369426441,6.315128223,5.286874066,5.84621609,6.60958576,6.464048838,5.361841851,5.442376272,6.445847287,6.177763927,6.636518382,6.519797035
AT1G03770,RING1B,265086_at,3.415280165,4.266785763,3.528968038,3.617118692,4.61415631,4.263053239,4.100847511,3.255358772,4.463068919,3.980107595,4.447447149,4.351668826
AT1G03780,TPX2,265085_at,3.75779819,3.741635277,3.980900371,3.875888818,3.315511235,3.513106278,3.466849412,3.66123919,3.649157766,3.501902337,3.458167265,3.60758335
AT1G03790,SOM,265084_at,5.68624412,8.575252208,5.633202612,7.867967363,9.355784244,8.492824959,7.141043841,5.535935438,8.641964443,7.735877616,8.483508038,8.997003657
AT1G03820,,265083_at,4.366966653,3.828925288,4.256600162,3.829167157,4.063946915,4.071807794,4.19006701,4.283452574,3.855624608,3.718860756,4.155841775,3.976663057
AT1G03830,,265082_at,5.736369961,6.365252949,5.661062897,5.793751168,6.651169018,6.497364591,4.889776245,5.607440527,6.292922535,5.565226438,6.373830279,6.000263864
AT1G03840,MGP,265081_at,3.737424874,3.62274977,3.70961317,3.765593182,3.673569877,3.633184669,3.378033785,3.669989386,3.781107823,3.559655088,3.630793561,3.402309059
AT1G03850,,265067_at,3.67018518,9.809243599,3.936302025,10.82023461,3.746743833,4.986564042,11.51969314,3.99048715,9.93989488,10.94299908,5.365417414,10.52185685
AT1G03860,PHB2,265037_at,8.047644108,8.164771392,8.381265397,8.101595744,8.197272923,7.965943638,7.843197531,8.232174735,8.475253133,8.305348127,8.159422081,8.21874647
AT1G03870,FLA9,265066_at,10.38814313,6.073655929,9.730124595,10.69759962,4.642097584,4.895783363,10.96547276,10.55225423,6.377059178,10.75934305,4.607845792,6.503770573
AT1G03880,CRB,265095_at,4.282327205,7.643641522,4.177446372,5.903055508,9.785533141,10.83488476,5.229908376,4.353744113,7.800212047,6.294096614,10.89002498,7.451287643
AT1G03890,CRD,265094_at,4.285985682,5.326876467,4.209216475,4.771146815,5.703592714,7.648168816,4.783145265,4.317309996,5.303841255,4.563023904,7.864461804,5.270944183
AT1G03900,ATNAP4,265043_at,8.303851735,8.52736789,8.384435442,8.833720388,8.301868396,8.135678617,9.491719252,8.197880207,8.491838827,8.991933577,8.287855838,8.821846399
AT1G03905,ABCI19,265093_at,5.610687627,5.787410853,5.78277193,5.795912278,6.125021519,5.746012,5.650216316,5.54516233,5.521791597,5.878055344,5.705545918,5.766555941
AT1G03910,CTN,265092_at,8.551536882,9.460034632,8.704133754,8.991097805,9.709480237,9.552943356,8.778174961,8.745896993,9.418222666,8.922978877,9.855723061,9.654251025
AT1G03920,,265038_at,4.946154573,5.156209753,4.867777606,4.919067841,4.816425913,4.835783741,4.751651737,5.018921763,4.881113233,4.610518738,4.68693028,4.919752875
AT1G03950,VPS2.3,265044_at,5.959521949,6.369264164,5.794067441,6.81991793,6.139583621,6.060395589,7.767263169,5.669026449,6.926063805,7.222732263,6.138462077,7.590627655
AT1G03960,B''EPSILON,265090_at,3.773435129,3.740516142,3.833006059,3.914495471,3.960877048,3.930766267,3.938644109,3.814168823,4.035956986,3.725192108,3.701394475,3.785671767
AT1G03970,GBF4,265040_at,5.554107975,6.693175528,5.496125727,6.849553442,6.243535396,6.656706137,6.874834235,5.414563861,6.904883917,7.168533974,6.511697543,6.954363359
AT1G03980,ATPCS2,265065_at,4.505776323,4.178550457,4.559458731,4.182774823,4.324062036,4.223396564,3.786979016,4.269946279,3.83162912,3.968613446,4.120424082,3.704505234
AT1G03990,FAO1,265099_at,5.330513461,6.816701267,4.367686062,5.541690018,8.375225303,8.687980409,5.298135945,5.032022697,6.416665994,5.358215391,8.337423101,7.172981741
AT1G04000,,265039_at,6.813629371,6.262128594,6.494178044,6.724616687,6.656684523,6.700515117,7.17458319,6.743982202,6.465718606,6.458196644,6.732619991,6.602298127
AT1G04010,PSAT,265098_at,4.536066583,4.605060312,4.363659057,4.833605615,4.298047699,4.723207329,4.542484393,4.507227093,4.709740492,4.44112049,4.447666761,4.417783278
AT1G04020,ATBARD1,265097_at,7.319773473,6.295414168,7.328460964,5.853096536,5.66845868,5.929477583,5.8466146,7.402028565,6.670522087,5.941043906,5.869868953,6.274571564
AT1G04030,,265096_at,4.527736982,5.164715962,4.44582963,5.185797405,5.124441041,5.114164906,5.513412257,4.760405786,5.282688579,5.325989489,5.043184566,5.385142288
AT1G04040,,265042_at,9.064801263,4.448828814,8.322403318,4.996657659,4.246338332,4.3943873,4.648520183,8.917872364,4.345280893,5.026259646,4.197480164,4.550637509
AT1G04050,SUVR1,257404_at,4.596535563,5.125085909,4.785532363,4.877015055,5.229436179,5.044056164,4.744120212,5.005679151,5.024515677,4.684435634,5.017004653,4.891087855
AT1G04050,SUVR1,265089_at,3.291463655,3.328841107,3.033367195,3.379379461,3.100951447,3.416649375,3.531186782,3.329505643,3.362079454,3.202959994,3.436917776,3.546751083
AT1G04070,TOM9-1,265041_at,6.80490519,7.251923058,6.463107864,6.907211812,7.430108332,7.699243779,6.868593499,6.881181309,7.584543738,7.090515606,7.785787015,7.869952836
AT1G04080,PRP39,265036_at,8.874998015,9.294358176,9.026400127,8.880487452,9.281244195,9.343723942,8.58703096,8.971525195,9.247856304,8.921225238,9.432101768,9.30385435
AT1G04090,,264320_at,3.230312424,3.216503276,3.047318078,3.223404174,3.311404368,3.343651734,3.540723004,3.479785386,3.294754645,3.385037739,3.316359643,3.155028615
AT1G04100,IAA10,264328_at,4.473130431,5.2230927,4.714477076,5.273938239,5.043706739,5.115760462,5.558155742,4.529651622,5.175146311,4.966391742,4.672600099,4.953742647
AT1G04110,SBT1.2,264319_at,4.272307861,3.728017912,4.815275389,3.64307128,5.105455351,5.065574443,3.380974173,4.251569467,3.629831998,3.697615428,4.737885476,3.468209244
AT1G04120,ABCC5,264330_at,6.613581548,7.572305185,6.582981472,7.18116593,7.552860363,7.628907786,7.601531922,6.686741711,7.605493304,7.186707421,7.97152934,7.228577616
AT1G04130,TPR2,264331_at,5.697775659,6.180605932,5.776721455,4.702255009,6.224650516,6.189852783,4.198332892,5.342285532,6.331055992,5.017944787,5.379839637,5.414920485
AT1G04140,,264329_at,6.013561734,7.07095676,6.119330075,7.017003917,6.829850759,6.812932985,6.810874767,6.081208852,6.988935644,6.96286593,6.630590981,7.05185851
AT1G04150,,264325_at,3.702300079,3.639463809,3.615499395,4.048550078,3.912663605,3.611652883,3.92992605,3.859593572,3.89763581,4.166884396,4.091463527,4.275180309
AT1G04160,XI-B,264324_at,4.274968827,3.877760553,4.286227102,3.971914349,3.899045203,4.063957443,4.485225612,4.464854145,4.066838807,4.445547869,3.941756608,4.36184188
