#development stage,seedling,,,,,,,
#organism part,aerial tissue,,,,,,,
#ecotype,Col-0,,,,,,,
#,,,,,,,,
Gene ID,Gene Name,DesignElementAccession,Sakakibara_1-2_TZ-treatment-wild_Rep2_ATH1,Sakakibara_1-9_DMSO-treatment-wild_Rep3_ATH1,Sakakibara_1-7_DMSO-treatment-wild_Rep1_ATH1,Sakakibara_1-1_TZ-treatment-wild_Rep1_ATH1,Sakakibara_1-8_DMSO-treatment-wild_Rep2_ATH1,Sakakibara_1-3_TZ-treatment-wild_Rep3_ATH1
AT2G28050,,266164_at,4.658152578,5.098573563,5.121837264,4.937670972,4.941467677,4.883922263
AT2G28060,KINB3,266138_at,8.354362512,8.355194876,8.532403882,8.32922428,8.212062207,8.339312303
AT2G28070,ABCG3,266158_at,7.854007491,9.014188994,8.85368574,7.843526742,8.997163594,7.848390838
AT2G28080,UGT86A2,266166_at,8.617411669,8.978225419,9.210457264,8.567860773,8.641185544,8.828503855
AT2G28085,,266139_at,5.892897921,7.06675372,7.430300319,5.65058704,7.155730878,5.978583662
AT2G28090,HIPP01,257380_at,3.799823174,4.044910807,3.96261769,3.824746532,3.972811949,3.977889135
AT2G28100,FUC1,266157_at,5.137552468,4.83951286,4.851175911,5.257047668,4.892063132,5.431425253
AT2G28110,IRX7,266156_at,4.868144885,5.13054746,4.951952813,4.964213144,4.815033726,4.715452973
AT2G28120,,266140_at,6.221522172,6.247337597,6.137587976,5.818461904,6.328551508,5.940064816
AT2G28130,,266163_at,5.962227788,6.767849347,7.137301313,5.70344418,6.539130226,6.129922402
AT2G28160,FIT,266162_at,3.980924488,4.416167501,4.222304174,4.526158562,4.262650616,4.034784166
AT2G28170,CHX7,266161_at,3.623777729,3.808855524,3.67766473,3.658845002,3.796897131,3.503542147
AT2G28180,CHX8,266160_at,3.718453624,3.794263099,3.528823511,3.743501746,3.668851846,3.607645169
AT2G28190,CSD2,266165_at,8.353232906,8.265830228,8.113520196,8.814716647,8.517254118,8.595116612
AT2G28200,ZAT5,265573_at,6.231223601,6.464289452,6.836985542,6.72212799,6.503079931,6.563807995
AT2G28210,ATACA2,265572_at,6.350612033,6.072492205,6.038548406,6.238370562,5.676262035,6.195250607
AT2G28240,,265546_at,6.09960923,6.226169271,5.916419224,6.276362919,5.971240054,5.915163206
AT2G28250,NCRK,265545_at,4.7157062,5.285744793,5.248664082,4.792143656,4.988346723,4.87197037
AT2G28260,CNGC15,265544_at,5.886965827,5.659746853,5.749571405,5.604721586,5.46861893,5.82207246
AT2G28270,,265543_at,4.396362268,4.588815962,4.52553059,4.576868617,4.54480331,4.439356546
AT2G28290,SYD,265542_at,8.818609571,9.361326299,9.402444055,8.910624146,9.352327307,8.691171063
AT2G28305,LOG1,265547_at,7.805419571,8.347440138,8.72633357,7.908478376,8.435325907,7.96661548
AT2G28310,,265570_at,7.425480404,7.845873469,7.955747692,7.617443102,7.782417863,7.756537944
AT2G28320,,265273_at,7.476160013,8.499896162,8.713955388,7.5068929,8.571723774,7.481233864
AT2G28330,SMR11,265278_at,5.873632978,5.873572612,5.783862942,6.150228107,5.706793324,6.120292161
AT2G28350,ARF10,265272_at,6.398006473,6.919045433,7.003665086,6.749447045,6.999942675,6.321077094
AT2G28355,LCR5,265280_at,4.097479563,4.199143775,4.45679347,4.224505097,4.40805063,4.266992512
AT2G28360,,265271_at,5.905974767,6.05010969,5.529023682,5.879041047,6.014519843,5.98484119
AT2G28370,,265281_at,8.52359722,7.54983379,7.712093202,8.447592036,7.716975974,8.538192343
AT2G28380,DRB2,265254_at,7.438943175,7.34128423,7.086783287,7.532303265,7.28637796,7.527110542
AT2G28390,MON1,265256_at,8.086946698,8.051919534,8.15904192,7.990828497,8.147813952,8.105921875
AT2G28400,,265276_at,5.832406434,5.465553643,5.314817539,5.101526517,5.654450272,5.384293077
AT2G28410,,265277_at,7.580421315,5.611553242,5.800136008,7.745523668,5.432743545,7.559858355
AT2G28420,,265255_at,4.221014675,4.64255739,4.55959565,4.541609742,4.375040596,4.416300784
AT2G28430,,265226_at,9.018749829,8.73696811,8.659753623,9.137638483,8.761723752,9.352801467
AT2G28440,,265275_at,5.251457425,5.286384226,5.383300787,5.303424257,5.26923527,4.995378311
AT2G28450,,265274_at,7.813643612,8.812155063,8.787637881,7.847348421,9.000828206,8.047986745
AT2G28460,,265279_at,4.798386798,5.684752837,6.077968495,5.030146488,5.849000461,5.282353711
AT2G28470,BGAL8,264078_at,9.718967285,10.18803994,10.07422719,9.871692302,10.06058271,9.675255638
AT2G28490,,264079_at,3.678966584,3.815073378,3.817310491,3.868274724,3.985501529,3.740175009
AT2G28510,DOF2.1,264056_at,8.192161315,6.71738919,6.476349875,8.095552717,6.410913423,8.080999929
AT2G28520,VHA-A1,264080_at,7.945357239,7.553042907,7.385903448,7.974320916,7.606797213,8.036331866
AT2G28540,,264076_at,7.389951168,8.221009463,8.147784667,7.673965825,8.283978143,7.491204345
AT2G28540,,264081_at,5.366720031,6.090375807,6.07514446,4.995920205,5.91530524,5.18354387
AT2G28550,RAP2.7,264057_at,8.359518031,8.131136932,8.297615173,8.357039474,8.01847875,8.373143887
AT2G28560,ATRAD51B,264077_at,4.512158889,5.042347404,4.726972018,4.756038322,4.777671471,4.559290481
AT2G28570,,264082_at,5.412447271,5.649478536,5.453066865,5.5473528,5.602689554,5.294612585
AT2G28580,,257430_at,4.990469826,5.268868914,5.038253517,4.840242747,5.211595129,4.859432757
AT2G28590,PBL6,264055_at,4.573481436,4.761385325,5.008513858,4.358183825,4.670192092,4.186623977
AT2G28600,,263435_at,8.844737597,9.078834707,8.915572129,8.747524699,8.910172834,8.671659434
AT2G28605,PPD2,263442_at,7.499850617,6.563884726,6.535117219,7.559765058,6.511661011,7.697011677
AT2G28610,WOX3,263434_at,3.875879976,3.831776837,3.791200676,3.821430936,3.769200326,3.824118494
AT2G28620,,263441_at,6.169011325,7.346374751,7.191633765,6.360495221,7.055066662,6.277545581
AT2G28630,KCS12,263443_at,6.042370075,6.248173807,5.839521627,5.727642046,6.435869433,5.697381709
AT2G28640,ATEXO70H5,263440_at,4.342244755,4.300121378,4.195961559,4.242512505,4.27460602,4.148393647
AT2G28650,ATEXO70H8,263439_at,4.565626768,5.172284503,5.179260281,4.716793978,5.009443293,4.788170668
AT2G28660,,263438_at,6.073670706,6.249621641,6.22368739,6.25464974,6.335395158,6.375962484
AT2G28670,,263437_at,5.658740061,6.301330074,6.023660426,5.690255678,5.89334133,5.495702171
AT2G28680,,257442_at,4.634211526,5.058596308,4.790483382,4.56662567,4.984264635,4.62615247
AT2G28690,,263436_at,4.319211526,4.588372831,4.266250597,4.453978703,4.400431402,4.084970698
AT2G28700,AGL46,263444_at,3.871444584,4.042520815,4.138126931,4.110598562,4.09500205,3.883135085
AT2G28710,,263411_at,5.981183688,5.834119206,5.786020998,6.139491154,5.902490037,5.769108161
AT2G28720,,263412_at,6.924539908,7.023572119,6.712367941,6.588740574,7.168496366,7.084666743
AT2G28740,HIS4,266226_at,9.444812829,9.823198495,9.940047926,9.568653094,9.898672892,9.552452703
AT2G28755,,266220_at,3.703256937,3.680020183,3.700132327,3.583088486,3.725078047,3.58601692
AT2G28760,UXS6,266221_at,7.010325047,7.622239723,7.711296704,7.028413994,7.794344709,7.260978917
AT2G28780,,266222_at,4.904453882,5.416073144,5.500983684,5.274964803,5.337264054,4.9110443
AT2G28790,,266223_at,10.84506713,8.915642222,8.713889294,10.93599488,8.815368116,10.79951614
AT2G28800,ALB3,266224_at,11.50116005,10.77359441,10.7038834,11.54974044,10.64650541,11.39984716
AT2G28810,DOF2.2,266216_at,7.474843341,7.290348362,7.248127418,7.495754073,7.189848841,7.52010171
AT2G28830,PUB12,266217_at,3.994316095,3.835398159,3.92238058,3.862103528,3.836775389,3.960752325
AT2G28830,PUB12,266230_at,5.513569824,5.626778724,5.630790069,5.47678285,5.590501244,5.366668083
AT2G28840,XBAT31,266229_at,9.990495979,9.447102492,9.644178431,9.654713258,9.634340795,9.872605415
AT2G28870,SMR10,266227_at,4.948242586,4.188809675,3.96584053,5.304136545,4.003751353,5.199210754
AT2G28880,ADCS,266219_at,6.13381028,7.3434603,7.250779197,6.154816012,7.194765365,6.010222579
AT2G28890,PLL4,257377_at,8.230398132,7.77925689,7.895446104,8.108638164,7.97174884,8.035783786
AT2G28900,OEP161,266225_at,11.95930238,11.66938756,11.54123221,11.80905495,11.74628383,12.02789834
AT2G28910,CXIP4,266228_at,10.34320231,11.07736848,11.09915212,10.46416834,11.1642607,10.42772834
AT2G28930,APK1B,266803_at,8.699840486,8.91328885,9.010033801,8.788925107,8.836152007,8.673424059
AT2G28940,,266781_at,5.763177904,5.68000281,5.688616325,5.653737099,5.655790236,5.623376323
AT2G28950,EXPA6,266790_at,11.56661856,9.760941006,9.737163936,11.58793122,9.601480307,11.45868328
AT2G28960,,266784_at,3.831176378,3.893197854,3.915554204,3.781588552,3.931087354,3.845623267
AT2G28970,,266785_at,4.114799043,4.052858846,3.987088943,4.094763561,4.119844964,4.066867082
AT2G28990,,266787_at,3.655699146,3.842182096,3.853842389,3.856230567,3.827743999,3.728214322
AT2G29000,,266788_at,4.614033827,4.497888803,4.616104292,4.361476,4.531124849,4.155147111
AT2G29020,,266789_at,10.05965192,10.9010147,11.00926412,9.918786671,10.93948396,9.917922612
AT2G29040,,266773_at,3.806618645,3.704393866,3.556738919,3.602329874,3.473946794,3.411716081
AT2G29050,RBL1,266774_at,6.925237468,6.635963719,6.749182555,7.323802538,6.552565316,7.086203945
AT2G29065,SCL34,266775_at,4.683904018,4.639356572,4.607488949,4.796114707,4.686588448,4.698085145
AT2G29070,,266776_at,5.050969751,4.933781188,4.903282513,5.132813223,4.878469438,5.22390371
AT2G29080,FTSH3,266777_at,9.918819822,10.63228557,10.39344241,10.16662686,10.64858787,10.26817594
AT2G29090,CYP707A2,266778_at,5.162950985,5.61792037,4.977498762,5.421351208,5.31668406,5.2726438
AT2G29100,ATGLR2.9,266779_at,3.822759478,3.843970622,3.769539013,3.630251771,3.94432814,3.791727439
AT2G29110,ATGLR2.8,266780_at,4.048087209,4.162724771,3.954776166,4.036931442,4.071523348,4.031854222
AT2G29120,GLR2.7,266782_at,6.430746245,6.760815478,6.914959132,5.49664569,6.996309629,5.692159485
AT2G29130,LAC2,266783_at,4.024191255,4.479467823,4.244690514,4.166958124,4.526746421,4.038077452
AT2G29150,,266287_at,3.495199206,3.737355233,3.616684334,3.662972414,3.656884507,3.694608676
AT2G29180,,266285_at,10.3277249,8.997822191,8.84083794,10.53718049,8.713132059,10.51940698
AT2G29190,APUM2,266284_at,6.620963351,6.345027637,6.379090806,6.74194546,6.380072767,6.488375801
AT2G29210,,266283_at,7.451002921,7.256869991,7.479469453,7.478634553,7.122544942,7.482972062
AT2G29220,LECRK31,266282_at,3.962023447,4.254203336,4.036662829,3.935865997,4.038142372,3.931648016
AT2G29250,LECRK32,266281_at,3.742506578,3.796396091,3.579493409,3.655835788,3.693851288,3.704147258
AT2G29260,,266280_at,6.448817472,6.989179247,6.841749774,6.10041677,6.832499035,6.42464642
AT2G29290,,266279_at,8.90945584,9.100115071,9.156386373,8.933364083,9.15671795,9.106383712
AT2G29300,,266278_at,5.327195286,5.471841858,5.609464266,5.354579831,5.902179542,5.344060842
AT2G29310,,266277_at,8.051471046,8.84810348,8.71081966,8.060859612,8.784493914,8.152997935
AT2G29320,,266291_at,7.105364507,7.603390593,7.424075607,7.291791176,7.350294124,6.960066856
AT2G29330,TRI,266276_at,3.628694378,3.598284874,3.6381273,3.769413878,3.622523299,3.506002637
AT2G29340,,266265_at,8.674625323,8.952962949,8.800660475,8.458593138,8.75310753,8.442241625
AT2G29350,SAG13,266292_at,4.853133589,4.45367433,4.669486903,4.434745909,4.827695735,4.220617686
AT2G29360,SDR,266293_at,8.605685714,8.740638119,8.587228338,8.680514937,8.535090307,8.768905223
AT2G29370,,266275_at,6.036745719,6.350640006,6.082468722,5.934447053,6.123784656,6.171468014
AT2G29380,HAI3,266274_at,4.047800508,4.224591102,4.261345036,4.196411521,4.256402835,3.868195748
AT2G29390,SMO2-1,266289_at,9.049048397,9.181478355,9.28473924,9.005061279,9.200536746,8.961094023
AT2G29400,TOPP1,266238_at,9.4933344,8.984115009,8.852016765,9.563765176,8.842279338,9.384936766
AT2G29410,MTPB,266273_at,4.247881446,4.305981649,4.670909564,4.025238763,4.267513668,4.395762426
AT2G29420,GSTU7,266296_at,7.448835315,8.188871105,8.427215679,7.553204071,8.023401489,7.630793116
AT2G29440,GSTU6,266271_at,5.470461078,5.181227349,5.070170324,5.287587412,5.234141672,5.277400502
AT2G29450,GSTU5,266299_at,8.614438345,7.099199728,7.312919862,8.898720933,7.660072503,8.839132158
AT2G29460,GSTU4,266267_at,3.987618735,4.048174516,4.150520038,4.035440127,4.634941036,4.191640349
AT2G29470,GSTU3,266270_at,3.701183392,3.722340593,3.674080197,3.908738439,3.899188699,3.611071648
AT2G29480,GSTU2,266269_at,3.753914698,3.869792243,3.928552378,3.775614656,3.860080529,3.843682583
AT2G29490,GSTU1,266290_at,4.476898919,4.259861861,3.996585092,5.386539607,4.191992401,5.49468198
AT2G29500,HSP17.6B,266294_at,5.177477316,4.030177924,3.959481957,4.68529983,4.306790046,4.788170668
AT2G29510,,266268_at,8.182388687,8.383211918,8.378226288,8.122353651,8.584246776,8.40153426
AT2G29530,TIM10,266239_at,9.665031818,9.62599101,9.470043971,9.956459532,9.378881478,10.08532589
AT2G29540,ATRPC14,266237_at,8.13535352,8.589722718,8.565508459,7.873345318,8.624781585,8.278855761
AT2G29550,TUBB7,266295_at,10.07785692,9.763050346,9.738800046,10.14217913,9.831412824,10.01107165
AT2G29560,ENO3,266266_at,9.156644946,9.860981594,9.879016888,9.183725145,9.748296606,9.195827402
AT2G29570,PCNA2,266297_at,9.239263077,9.849446297,9.94246592,9.356031315,9.975003918,9.271429741
AT2G29580,,266240_at,6.547810433,6.044416899,5.852686557,6.638731737,5.990018236,6.435054702
AT2G29590,,266298_at,6.818132329,6.928701817,7.226027234,6.910258067,6.972952799,6.837183642
AT2G29600,,266272_at,5.618574274,5.872372845,5.871968755,5.614065099,5.696507648,5.508100601
AT2G29620,,266674_at,3.455940039,3.618754633,3.565902287,3.563915718,3.623060456,3.587749728
AT2G29630,THIC,266673_at,10.7212959,11.3274996,11.29456994,10.71193988,11.4044017,10.80694203
AT2G29650,ANTR1,266672_at,9.844680503,10.33453738,10.18625073,10.12354594,10.27714974,9.937746978
AT2G29660,,266644_at,5.821070343,6.123703318,6.490172472,5.802754931,6.430932075,5.624159462
AT2G29670,,266617_at,8.809488268,8.642597156,8.400253668,8.682768821,8.54536558,8.654249765
AT2G29680,CDC6,266616_at,5.258608236,5.458635879,5.213449228,5.10987627,5.465183881,5.090006136
AT2G29690,ASA2,266671_at,8.073665359,8.214469693,8.186535379,7.900633714,8.223464494,8.159003388
AT2G29700,PH1,266646_at,10.06950896,9.950893122,9.92147548,10.08442506,10.0124872,10.17479433
AT2G29740,UGT71C2,266670_at,4.521230185,4.51390122,4.632842663,4.578326293,4.642994414,4.549488038
AT2G29750,UGT71C1,266669_at,3.973481653,4.198316495,4.149460125,3.74999653,4.041655656,3.739878284
AT2G29760,PCMP-H33,266668_at,7.125557346,7.028542496,6.88784401,6.898302483,7.132393152,7.16697892
AT2G29770,,266667_at,4.214266667,4.587710448,4.413342396,4.150755254,4.298667578,4.234985722
AT2G29780,,266666_at,4.825006288,5.278410531,5.158713422,4.863829228,5.138480572,4.802319546
AT2G29790,,266665_at,3.395733341,3.591215139,3.412135846,3.525572191,3.589848901,3.49145743
AT2G29800,,266664_at,4.500803341,4.927285629,4.612725004,4.834512044,5.034444312,4.597410877
AT2G29820,,266677_at,4.531438336,4.706910129,4.538647328,4.437541922,4.895203491,4.424213496
AT2G29830,,266675_s_at,3.914208631,3.777469369,3.910413903,3.897331178,3.866667634,3.924307928
AT2G29860,,257368_at,4.523248266,4.644292813,4.65949815,4.893177623,4.432806475,4.452717005
AT2G29880,,266645_at,3.800818536,3.86160517,4.266250597,3.885321907,4.091182935,3.80258823
AT2G29890,VLN1,263485_at,5.923463332,6.852444455,7.074793686,6.295011198,6.826507441,6.051649566
AT2G29900,PS2,263484_at,7.396365755,7.647060608,7.813289568,7.215660409,7.717160505,7.160873504
AT2G29920,,266807_at,4.130817669,4.835189974,4.479184263,4.18824958,4.515788089,4.331431313
AT2G29940,ABCG31,266866_at,4.346818195,4.476576812,4.266229887,4.530776273,4.569487847,4.411923643
AT2G29960,CYP19-4,266804_at,9.458673853,8.018818365,8.49732829,9.519827249,8.304991472,9.801180131
AT2G29970,SMXL7,266809_at,8.845210092,9.279424811,9.341931764,8.924479185,9.298010691,8.790995761
AT2G29980,FAD3,266865_at,11.30530997,11.38469264,11.01206267,11.28430248,11.17879735,11.30935963
AT2G29990,NDA2,266835_at,7.008552389,7.212847542,7.448663931,6.851665812,7.312464071,6.825781064
AT2G29995,PSY3,266808_at,6.961312166,5.649478536,5.843120522,6.778487066,5.850443347,6.732793349
AT2G30000,,266806_at,9.016315971,9.464109776,9.632800466,8.980872155,9.265202521,9.048103977
AT2G30010,TBL45,266805_at,9.846784108,10.29080949,10.47023765,9.853924441,10.2242331,10.01874256
AT2G30040,MAPKKK14,266832_at,7.323226674,6.969968955,7.579497944,6.834684147,7.157736847,7.456038763
AT2G30050,SEC13B,267277_at,8.820004079,7.894055995,7.727609109,8.830233596,7.536937615,8.889463811
AT2G30060,RANBP1B,267306_at,9.5678221,8.44747477,8.33623279,9.686015038,8.503835312,9.649878545
AT2G30070,POT1,267305_at,7.053368454,6.606823613,6.820590561,7.185540269,7.076441022,7.120529333
AT2G30080,ZIP6,267304_at,6.531999225,7.698192356,7.581378042,6.575452418,7.790339756,6.455229082
AT2G30090,,267303_at,3.819264969,3.841953501,3.761465852,3.686142447,3.875139628,3.934403159
AT2G30105,,267302_at,8.324856046,8.432657008,8.404144333,8.002687951,8.559684015,8.108089151
AT2G30110,UBA1,267301_at,9.407715466,10.10116219,10.13137781,9.357355692,10.23110886,9.503410621
AT2G30120,,267248_at,4.547621253,3.796612416,3.958525452,4.462439443,3.932304873,4.632078664
AT2G30130,LBD12,267276_at,3.922134614,4.070758133,4.035462503,3.909325504,4.264233393,3.999293834
AT2G30140,UGT87A2,267300_at,7.916343939,8.225835671,8.243629165,7.95350773,8.514745813,7.820451398
AT2G30150,,267299_at,8.34227061,8.707207669,8.607638568,8.623867852,8.694837598,8.055247933
AT2G30160,,267274_at,7.516714762,6.735539888,6.786463113,7.671110354,6.491140031,7.586422107
AT2G30170,,267247_at,9.049445871,7.940619432,8.53273097,9.015250904,8.220672398,9.269876411
AT2G30200,,267308_at,9.885945981,9.525350524,9.251904611,9.873061209,9.337162654,9.778334788
AT2G30210,LAC3,267307_at,3.847286878,4.617461718,4.049565463,3.823201271,4.654637247,4.028036204
AT2G30240,CHX13,267275_at,4.127457734,4.367367899,4.264106627,4.238806597,4.422529156,4.110504085
AT2G30250,WRKY25,267246_at,6.547855116,5.914068469,6.221087719,5.950094123,5.957670773,6.125149784
AT2G30260,U2B'',255871_at,8.426046413,7.87488951,7.954991316,8.463331546,8.10105468,8.51903391
AT2G30270,,255869_at,6.80583416,6.360806753,6.328296186,6.952185452,6.461029735,6.713982505
AT2G30280,RDM4,255870_at,6.165226538,6.459023416,6.573654263,6.263133521,6.691571788,6.087014292
AT2G30290,VSR2,255861_at,3.878287921,4.01019999,3.880208428,3.870163295,3.916764814,3.877288296
AT2G30300,,255862_at,4.725985274,4.520735371,4.437262761,5.170885262,4.651596753,4.496665525
AT2G30320,,255864_at,7.300582649,6.788379376,7.086783287,6.820770735,6.986541546,7.13584551
AT2G30330,BLOS1,255865_at,6.378644507,5.71228745,5.787150241,6.041296895,5.531559099,6.411972018
AT2G30340,LBD13,255873_at,3.712587593,3.778494082,3.956944919,3.95291937,3.902053056,3.801923725
AT2G30350,,255866_at,5.762965133,6.637016003,6.520884547,5.807586103,6.717381176,6.01564645
AT2G30360,CIPK11,255872_at,5.777403506,5.963945514,6.059942724,5.764957596,6.056085234,5.829521993
AT2G30370,CHAL,255867_at,3.547758732,3.894969172,3.82249996,3.711386329,3.753389226,3.800297123
AT2G30380,,255868_at,4.324560279,4.642424729,4.317057206,4.520492912,4.42204188,4.185517941
AT2G30390,FC2,267471_at,9.791137944,10.17773398,10.17658703,9.913599781,10.00460409,9.919221066
AT2G30400,OFP2,267493_at,3.775007072,3.98350925,4.11200305,3.947190983,4.217115032,3.884922787
AT2G30410,TFCA,267494_at,10.14314067,10.07465024,10.09256215,10.14336908,9.979505649,10.11244603
AT2G30420,ETC2,267495_at,5.024978577,4.737322239,4.97328151,5.052903736,4.641930105,5.202871168
AT2G30430,,267522_at,3.73936029,3.7336203,3.54630423,3.605064192,3.680084994,3.603728819
AT2G30460,UXT2,267520_at,6.832362198,6.570593846,6.396792445,6.99721379,6.427971806,6.945593711
AT2G30470,VAL1,267519_at,5.764804172,4.980759915,5.148766398,5.764458215,5.328834811,5.78060029
AT2G30480,,267521_at,4.101364476,4.252710693,4.246199525,4.221490588,4.33668098,4.26162402
AT2G30490,CYP73A5,267470_at,9.975024772,9.494218729,9.34106662,10.34216451,9.434467203,10.04440218
AT2G30500,NET4B,267518_at,8.41845518,9.249343802,9.404291147,8.432763613,9.19469097,8.332259841
AT2G30520,RPT2,267516_at,8.033063022,7.205002577,7.462857441,8.308539608,7.257135782,8.140584459
AT2G30520,RPT2,267517_at,11.03269792,11.42143076,11.49760774,11.22796512,11.39154463,10.92695252
AT2G30530,,267468_at,7.382817318,6.738930042,7.055147382,7.328793869,6.86838717,7.436353506
AT2G30540,GRXS9,267497_at,8.816345747,8.104968527,8.163536017,8.697599161,8.128872766,8.685025047
