#development stage,vegetative stage,,,,,,,
#age,21 (day),,,,,,,
#genotype,Col-0,,,,,,,
#organism part,whole organism,,,,,,,
#compound,,,t-zeatin,t-zeatin,none,none,t-zeatin,none
Gene ID,Gene Name,DesignElementAccession,NO.20-2,NO.19-2,NO.11,NO.10,NO.21-2,NO.12
AT3G05150,,259351_at,5.232702028,5.287306122,5.623539586,5.549540694,5.250817975,5.639147682
AT3G05170,,259352_at,5.849828524,5.987130492,6.436573439,6.260601432,5.87707216,6.364103773
AT3G05180,,259308_at,6.875317388,7.060042301,6.965951421,7.076108031,7.000488144,7.090102006
AT3G05190,,259353_at,6.037867658,5.815437431,6.194660275,6.194935993,5.68922068,5.950890931
AT3G05200,ATL6,259312_at,9.007059698,9.042958423,10.30293017,10.35620592,9.01133433,10.3406738
AT3G05210,ERCC1,259304_at,6.956921007,6.989835865,7.337113216,7.184561571,7.024934306,7.148888966
AT3G05220,HIPP34,259354_at,9.665986952,9.883248799,9.851337598,9.663413405,9.766060351,9.584873466
AT3G05230,,259307_at,8.692193867,8.576870318,8.854575134,8.817879315,8.579085089,8.917586036
AT3G05240,PCMP-E82,259355_at,4.659570337,4.621509384,4.909944791,4.833699317,4.564801528,4.620076225
AT3G05250,,259356_at,7.408044146,7.432757774,7.722243247,7.634284302,7.387128835,7.812563207
AT3G05260,,259314_at,5.202822195,5.163480583,5.370842168,5.234722292,5.10823412,5.515603668
AT3G05270,FPP3,259322_at,6.9478427,7.069998518,6.69262649,6.708244186,7.056367579,6.780851345
AT3G05280,,259323_at,9.702454984,9.624109141,9.500916127,9.396904952,9.693998151,9.378993713
AT3G05290,PNC1,259306_at,7.706990424,7.791098398,7.982857344,7.993597876,7.596926323,8.026974866
AT3G05310,MIRO3,259324_at,5.308926803,5.19661982,5.218585494,5.263058169,5.102649391,5.057448317
AT3G05320,,259325_at,5.139712733,5.208028789,6.440947252,6.750711901,5.203840569,6.763789945
AT3G05327,,259294_at,4.899388736,5.146909894,4.899604295,5.172296971,4.944879906,5.247569453
AT3G05350,,259296_at,7.976928963,8.005448272,8.435859551,8.52400313,8.17279965,8.386392594
AT3G05360,RLP30,259297_at,5.454724803,5.416776549,5.192658044,5.383445045,5.460665451,5.169205959
AT3G05370,AtRLP31,259298_at,6.243230811,6.194010463,6.199012278,6.193629606,6.242956249,5.900148087
AT3G05390,,259134_at,4.691407732,5.124376037,5.079593539,5.120357529,4.942222997,5.097581362
AT3G05400,SUGTL5,259133_at,6.995290132,7.212555415,7.855759861,7.991442737,6.924791937,8.046292095
AT3G05410,PPD7,259160_at,7.523416382,7.414441994,7.414580148,7.487422795,7.43466184,7.496386477
AT3G05420,ACBP4,259159_at,8.956429843,8.839176974,8.567342477,8.626685723,9.047461449,8.591945076
AT3G05430,,259158_at,5.312012517,5.432117797,5.281284228,5.457278194,5.244569947,5.020720503
AT3G05440,,259157_at,4.168909451,4.365494615,4.441723345,4.358328754,4.294233126,4.119076568
AT3G05460,,259107_at,4.268507084,4.350897797,4.598926329,4.310912301,4.262284474,4.293740404
AT3G05470,FH11,259136_at,5.877090894,6.018763492,5.676047849,5.786195413,5.774314904,5.874861396
AT3G05480,ATRAD9,259135_at,5.509178132,5.704465641,5.877181889,5.580300621,5.685182363,5.73102492
AT3G05490,RALFL22,259106_at,9.250231043,9.268153026,10.5274141,10.47456117,9.163921728,10.54509692
AT3G05500,,259105_at,10.11479941,10.1889588,9.895524555,9.804574482,10.16041131,9.944369128
AT3G05510,,259113_at,6.669834098,6.870439485,6.788947373,6.574158174,6.815937018,6.639820062
AT3G05520,,259111_at,8.420050948,8.505314658,8.39553742,8.351276681,8.482269443,8.495132357
AT3G05530,RPT5A,259114_at,10.67028469,10.63129307,10.69584635,10.72946794,10.62259767,10.73852328
AT3G05540,,259108_at,4.308167255,4.583075174,4.757988111,4.579262143,4.580496557,4.607635274
AT3G05560,RPL22B,259112_at,12.28866897,12.18169941,11.78357117,11.66057343,12.15579944,11.78232965
AT3G05570,,259110_at,7.33216089,7.346138936,7.048009965,7.120929993,7.376016099,7.409629294
AT3G05580,TOPP9,259109_at,7.895428006,7.89942861,8.605869053,8.603406351,7.91069734,8.80284085
AT3G05590,RPL18B,258900_at,12.51996114,12.56484048,12.00448438,12.05939257,12.4478158,12.10997514
AT3G05600,,258895_at,5.789770912,6.069912071,5.873886732,5.901642475,5.833379737,6.014064651
AT3G05610,PME21,258889_at,4.520966583,4.491800413,4.568829085,4.555027539,4.23760413,4.559672475
AT3G05620,PME22,258888_at,5.806889494,5.82248135,5.744299539,5.604258072,5.732232711,5.872467178
AT3G05630,PLPZETA2,258887_at,5.985900725,6.0887051,5.963126506,6.059249345,6.241682595,6.178752344
AT3G05640,,258901_at,6.260662248,6.321384936,6.063690498,5.874496706,6.293112299,5.89960373
AT3G05650,AtRLP32,258894_at,5.645099494,5.53937493,5.668612563,5.903965949,5.698758776,5.56364207
AT3G05660,AtRLP33,258893_at,5.904449929,5.974004181,6.00735812,6.005462641,5.743961241,5.924662336
AT3G05670,,258892_at,7.174098601,7.267179126,7.527202217,7.504412352,7.338160599,7.355431137
AT3G05675,,258899_at,5.951751398,5.963364568,5.957004407,5.920697999,5.827402945,6.038453351
AT3G05680,EMB2016,258891_at,6.596205828,6.477120868,6.466853313,6.408318001,6.601829357,6.251367478
AT3G05690,UNE8,258890_at,8.246256163,8.451550423,8.434709044,8.426718143,8.305440239,8.545221325
AT3G05710,SYP43,258896_at,7.372737074,7.551077412,7.527454212,7.518831309,7.356581747,7.465861847
AT3G05720,IMPA7,258886_at,4.276514528,4.222090434,4.085117179,4.340984874,4.20440288,4.253329678
AT3G05730,,258897_at,9.746423941,9.659371327,9.775648935,9.808213045,9.605422376,9.943765834
AT3G05740,RECQL1,258898_at,4.704049107,4.821803565,4.711875564,4.651392836,4.61941439,4.707605531
AT3G05750,,258738_at,5.27336291,5.414050755,5.169108834,4.870827762,5.453571086,5.152982243
AT3G05760,,258749_at,9.104426469,9.070051243,8.841088584,8.796181683,8.98207015,9.008826872
AT3G05780,LON3,258740_at,4.429887846,4.386433846,4.332620225,4.328707675,4.383888824,4.197053698
AT3G05790,LON4,258741_at,4.40149751,4.290236352,4.29188323,4.395752547,4.498620841,4.147280355
AT3G05800,BHLH150,258742_at,7.632716002,7.505611804,7.388908352,7.343111148,7.550383582,7.639460045
AT3G05810,,258747_at,8.395035499,8.28426697,7.338534016,7.486377656,8.271315247,7.654793385
AT3G05820,INVH,258732_at,4.578564193,4.705818661,4.817123377,4.93740444,4.58698045,4.717036451
AT3G05830,,258744_at,5.106979861,5.233286669,5.432554947,5.452207869,5.316567935,5.431282039
AT3G05850,,258733_at,7.317095885,7.206246388,7.150820931,7.067622596,7.521010141,7.217935147
AT3G05860,,258734_at,3.765022333,3.764249075,3.7880043,3.703140954,3.801133931,3.764810144
AT3G05880,RCI2A,258735_at,11.81883414,11.81857653,12.12794205,12.2310369,11.90540129,12.18723959
AT3G05890,RCI2B,258751_at,9.527952201,9.603504074,9.793011647,10.0495488,9.588037936,9.970811619
AT3G05900,,258736_at,8.442459015,8.372461252,9.131866863,9.177221824,8.519096518,9.206203698
AT3G05910,PAE12,258750_at,11.08038624,11.08545283,10.12175994,10.21378494,11.1363388,10.17916794
AT3G05920,HIPP43,258745_at,5.828203923,5.79957548,6.424941021,6.509684617,5.942683834,6.83819369
AT3G05930,GLP8,258748_at,5.306268905,5.241959565,5.656148188,5.588788029,5.3476484,5.720934587
AT3G05940,,258737_at,7.390154438,7.560418003,7.390454744,7.676305332,7.495460464,7.499957806
AT3G05950,,258746_at,5.540820643,5.628913717,5.488214725,5.815357521,5.491975203,5.509269567
AT3G05960,STP6,258561_at,5.616112458,5.695695523,5.681154195,5.700842521,5.450456061,5.406622305
AT3G05970,LACS6,258563_at,9.745786595,9.76954789,9.794007278,9.764846084,9.921000415,9.774730118
AT3G05980,,258562_at,5.784094007,5.698128914,5.645757955,5.477782997,5.67574322,5.448428892
AT3G05990,,258557_at,7.585774251,7.655432004,7.954195287,7.938518176,7.557098822,8.001960176
AT3G06000,,258558_at,3.947352077,3.74803847,4.082356729,3.927017989,3.99597164,3.966179903
AT3G06010,CHR12,258559_at,6.144098087,6.331190835,6.121953353,5.889816218,6.302673958,6.254613397
AT3G06020,FAF4,258560_at,6.351831114,6.380043027,6.021694936,5.969753254,6.559554241,6.026827997
AT3G06030,ANP3,258471_at,6.30704578,6.185681537,6.185772115,6.153187579,6.119783044,6.321214134
AT3G06035,,258470_at,9.492948369,9.416419801,9.184929498,9.089890287,9.456176795,9.176204374
AT3G06040,,258466_at,9.633999319,9.633170555,9.189000347,9.035517904,9.667181403,9.135224972
AT3G06050,PRXIIF,258469_at,10.25855986,10.10998842,10.32846945,10.3371723,10.18534785,10.37429776
AT3G06060,,258467_at,8.859482471,8.932907653,9.185809757,9.1778957,9.080516382,9.136659321
AT3G06070,,258468_at,9.213908725,9.248243437,9.892588596,10.01967391,9.134404468,9.91939829
AT3G06080,TBL10,258472_at,8.80998142,8.837075027,9.305106667,9.228909671,8.612343325,9.244036363
AT3G06090,,256391_at,4.353927215,4.322910198,4.407401372,4.606620017,4.4413664,4.359466459
AT3G06100,NIP7-1,256398_at,7.487161209,7.471748343,7.511330806,7.612005567,7.224778332,7.558242198
AT3G06110,DSPTP1B,256397_at,9.251100279,9.445601628,9.273613767,9.334951943,9.27654276,9.433513725
AT3G06120,MUTE,256395_at,5.776850875,5.730674581,5.77609741,5.759839675,5.803393756,5.68710995
AT3G06130,HIPP32,256402_at,7.806648219,7.816916202,8.191437172,8.087486761,7.738224071,8.21953604
AT3G06140,LUL4,256400_at,6.782714798,6.743581306,6.795891712,6.806638941,6.743783016,6.933949432
AT3G06150,,256396_at,8.441667186,8.483138886,8.903180264,8.925643456,8.644865811,8.898984357
AT3G06160,,256418_at,5.305576623,5.017742962,5.220628344,5.366981112,5.071305371,5.199189589
AT3G06170,,256387_at,8.954825898,8.77261981,9.07784882,9.09769506,8.936505147,9.093653612
AT3G06180,,256388_at,6.313780479,6.394682597,6.539209957,6.674480801,6.53110728,6.508537835
AT3G06190,BPM2,256403_at,8.5155939,8.504464481,8.694849425,8.74159096,8.538528693,8.632294354
AT3G06200,GK3,256401_at,8.316953005,8.279606651,7.384196686,7.507514728,8.421552732,7.475327861
AT3G06210,,257580_at,6.042728979,5.776993442,6.584235548,6.667860462,5.875311971,6.60379599
AT3G06220,,256389_at,5.099599684,5.075064938,5.159329054,5.214626163,5.3342984,5.128965927
AT3G06230,ATMKK8,256390_at,5.079159672,5.181642209,5.184382119,5.162798603,5.126188498,5.139122901
AT3G06240,,256399_at,8.250363708,8.169547305,8.511931888,8.555610987,8.144481778,8.694795806
AT3G06250,FRS7,256404_at,6.044283116,5.969501449,5.711957172,5.633337342,5.890066959,5.800653409
AT3G06260,GATL4,256392_at,4.850294271,4.74866122,5.04454048,4.833550589,4.875487836,4.84528685
AT3G06280,,256393_at,4.570850861,4.867431787,4.613771069,4.941967595,4.747855526,4.687196137
AT3G06290,SAC3B,256394_at,5.868608081,6.099833325,6.156108714,6.150742051,5.970636585,6.15783764
AT3G06300,P4H2,258852_at,8.991546061,8.979983429,9.030025533,8.946449173,8.846246253,8.924663554
AT3G06310,,258881_at,8.171035128,8.083213176,7.909916605,7.831566949,8.10572555,8.001921645
AT3G06330,,258882_at,8.789054728,8.796904291,8.907480372,8.86711614,8.615852783,8.801578328
AT3G06340,,258909_at,7.716960714,7.408650443,7.496012106,7.585336835,7.830205122,7.455607513
AT3G06350,EMB3004,258908_at,9.313734801,9.209158429,9.118271866,9.149290443,9.250170966,9.06868354
AT3G06360,AGP27,258914_at,5.564183872,5.677002368,5.943621121,5.836434004,5.635878577,5.703889511
AT3G06370,NHX4,258907_at,5.354437838,5.710341276,6.172577246,5.929874246,5.696643489,6.226436498
AT3G06380,TULP9,258906_at,8.545830613,8.485133017,8.932009971,8.964976179,8.39927848,8.835883301
AT3G06390,,258905_at,7.890019229,7.825609213,8.36495526,8.305754626,7.86899115,8.28409748
AT3G06400,CHR11,258904_at,9.372204113,9.384657018,9.041039418,9.090304447,9.471188688,8.880706849
AT3G06410,,258903_at,8.233495575,8.25542122,8.510461975,8.551756903,8.503646877,8.659430433
AT3G06420,ATG8H,258880_at,7.444434283,7.435229459,8.004533733,8.104848221,7.332070544,8.126238571
AT3G06440,GALT3,258853_at,7.575564023,7.382635018,7.455250878,7.407899291,7.310181496,7.290872496
AT3G06450,BOR3,258913_at,8.937037049,8.943717352,8.801791229,8.632571072,8.939537902,8.708312503
AT3G06460,,258912_at,6.435705056,6.345651536,6.773988268,6.836889069,6.456672876,6.806046391
AT3G06470,,258911_at,8.441314833,8.254043556,8.870543977,8.989811102,8.458043754,8.954518367
AT3G06480,RH40,258910_at,7.259792156,7.186005524,6.811633517,6.885193011,7.238004698,6.829982088
AT3G06483,PDK,258902_at,9.455986643,9.428413978,9.690376069,9.778311379,9.473688267,9.812606282
AT3G06490,MYB108,258516_at,4.486698592,4.295665288,4.504398997,4.28556566,4.427136979,4.255198845
AT3G06500,INVC,258507_at,7.902339213,8.016107655,8.669304308,8.73316299,8.052861401,8.527704416
AT3G06510,SFR2,258512_at,9.755952072,9.866758138,9.888928483,9.903115882,9.831349789,9.952130278
AT3G06520,,258506_at,5.835908659,5.812447809,5.858590165,5.714577512,5.821726504,5.578002906
AT3G06530,,258505_at,8.155008757,8.170071503,5.852989126,6.157222257,8.556690958,5.599085818
AT3G06540,REP,258536_at,8.171426136,8.123842262,8.266624755,8.447969273,8.224007996,8.234524823
AT3G06560,PAPS3,258564_at,4.197599908,4.175123459,4.455249134,4.364984188,4.226790987,4.201075151
AT3G06570,,258518_at,7.607704261,7.358986236,7.772451493,7.536166632,7.346152661,7.787232455
AT3G06580,GAL1,258517_at,9.556154429,9.663794002,9.76792056,9.767623475,9.612953765,9.768716187
AT3G06590,BHLH148,258511_at,8.553874235,8.558047733,8.390265013,8.411218331,8.447264843,8.563820839
AT3G06600,,258510_at,6.152527369,6.045979276,6.12278909,6.252380621,6.223132587,6.14127665
AT3G06610,,258514_at,9.947636722,9.986965101,9.432318823,9.503666992,9.879086084,9.564907731
AT3G06620,,258509_at,5.978480985,6.237127357,6.084749108,6.010053753,6.204781985,6.225727711
AT3G06630,,258513_at,3.676253773,3.605350511,3.602756648,3.648489285,3.622542258,3.613728506
AT3G06650,ACLB-1,258515_at,10.41954119,10.33067236,9.930077201,9.987312573,10.40027448,9.81881238
AT3G06660,,258522_at,7.888043737,7.851146691,7.735943117,7.585414971,7.917954899,7.751260237
AT3G06670,,258533_at,7.174968705,7.250505187,7.260827186,7.316793251,7.332889403,7.255431425
AT3G06680,,258521_at,10.65427348,10.64114079,9.045736424,9.00389529,10.53937727,9.1909912
AT3G06700,RPL29A,258532_at,10.87285561,10.8564048,9.880304575,10.02704366,10.67042482,10.18888559
AT3G06710,,258520_at,5.777865719,5.70306765,6.015551863,5.960389346,5.630497835,5.772477307
AT3G06720,IMPA1,258531_at,9.517463963,9.633534134,8.862786058,8.922344268,9.698424491,9.030930503
AT3G06730,CITRX,258534_at,9.304084676,9.231155812,8.904775452,8.913501421,9.091172463,9.014356311
AT3G06740,GATA15,258529_at,6.20080104,6.191954269,6.006480071,6.007950876,6.119551145,6.300375869
AT3G06750,,258535_at,10.51135865,10.55043695,10.50978311,10.48724454,10.71640185,10.38790243
AT3G06760,,258519_at,9.282169718,9.328677689,9.67218605,9.654886501,9.246324522,9.632355746
AT3G06770,,258528_at,8.953707773,9.164355187,9.007290175,9.124449824,9.179613217,8.991972074
AT3G06780,,258501_at,8.535110472,8.52639727,9.659795593,9.642888406,8.529252603,9.601467623
AT3G06790,MORF3,258526_at,9.120789342,9.026292404,8.64194865,8.665522867,9.009527688,8.706716011
AT3G06810,IBR3,258524_at,8.388976094,8.259077576,8.54706737,8.450901207,8.522412908,8.548771411
AT3G06810,IBR3,258525_at,7.811517749,7.934050431,7.802325529,7.876621403,7.911399075,7.895949082
AT3G06830,PME23,258523_at,4.252948246,4.24411348,4.326734431,4.350110449,4.328129707,4.383870793
AT3G06840,,258530_at,6.079693346,6.071595377,6.179864037,6.108553855,5.916117554,6.249032395
AT3G06850,BCE2,258527_at,9.166012687,9.165449673,9.360405208,9.311118951,9.214677166,9.571999715
AT3G06860,MFP2,258555_at,9.486027792,9.509947802,9.306240501,9.265747246,9.613345169,9.201481816
AT3G06870,,258543_at,5.947816874,6.132593339,5.968208458,5.979599295,6.015714839,5.97325411
AT3G06890,,258551_at,7.396062698,7.219605474,7.319397567,7.358699094,7.299103727,7.320951164
AT3G06910,ULP1A,258548_at,6.117862179,6.202539466,5.938438664,5.712017352,6.178552998,5.897139801
AT3G06930,PRMT13,258549_at,8.516471174,8.45821348,7.224924539,7.348864469,8.528043146,7.344558836
AT3G06950,,258538_at,8.873247848,8.767640774,8.784518556,8.648577565,8.82658174,8.753225671
AT3G06960,TGD4,258553_at,8.642928109,8.746757694,8.214159373,8.140827287,8.532807533,8.31518748
AT3G06970,,258539_at,4.533438211,4.664721489,4.593392149,4.694342354,4.582749549,4.535713601
AT3G06980,RH50,258554_at,8.719015552,8.895485398,8.621055882,8.608802799,9.056841704,8.521075402
AT3G06990,,258540_at,5.405976291,5.640060134,5.67899331,5.664588284,5.396459796,5.501255853
AT3G07000,,258541_at,5.192122083,5.151471416,5.540355952,5.563554135,5.200486369,5.459676858
AT3G07010,,258552_at,8.900398019,8.877568743,9.215287092,9.122784406,8.939304901,9.245087618
AT3G07020,UGT80A2,258556_at,8.399510261,8.27180115,8.673178155,8.567289967,8.416706438,8.515731985
AT3G07030,,258542_at,8.033239981,7.854425757,7.458772016,7.476318134,8.024793903,7.561550905
AT3G07040,RPM1,258544_at,6.219482159,6.263627833,7.531597601,7.563675028,6.370299437,7.536579611
AT3G07050,NSN1,258545_at,9.595216862,9.447922606,7.552929876,7.722074284,9.510313844,7.788048674
AT3G07060,emb1974,258546_at,5.204740698,5.171327199,4.935338541,4.836154608,5.184964072,4.614709772
AT3G07070,PBL26,258832_at,5.673489971,5.669291729,5.750132333,5.707419099,5.528887069,5.901098262
AT3G07080,,258831_at,7.472203019,7.346886039,7.383154099,7.366161328,7.283451142,7.412189631
AT3G07090,,258830_at,10.23855061,10.09910928,9.537513127,9.567005212,10.28839261,9.6348533
AT3G07100,ERMO2,258829_at,9.030985305,9.077832793,8.887671423,8.985710998,9.271648506,8.834322152
AT3G07110,,258837_at,12.45895663,12.53288545,11.95284429,11.84361072,12.44164655,11.94170303
AT3G07130,ATPAP15,258828_at,6.020877521,6.020877521,5.833515626,5.753103927,6.058042166,6.067264932
AT3G07140,,258838_at,9.176528211,9.153758937,8.834449031,8.889296445,9.237587881,8.876490642
AT3G07150,,258827_at,5.479447198,5.33550362,5.095406017,5.266870727,5.504773125,5.544717041
AT3G07160,ATGSL10,258826_at,8.902689932,8.978889427,8.521152443,8.757399783,9.257132615,8.511423903
AT3G07170,,258839_at,8.273912162,8.285906065,7.932712185,8.031673608,8.172301612,8.095062416
AT3G07180,,258825_at,8.705355138,8.688418387,8.602492184,8.735916489,8.736057006,8.716214318
AT3G07190,,258824_at,7.648828528,7.698196453,7.750419232,7.914475113,7.623261955,7.953610056
AT3G07200,,258823_at,8.568288177,8.559785452,8.979730228,9.071309323,8.617049428,9.189450159
AT3G07210,,258836_at,6.600965007,6.630862811,6.4866087,6.509776269,6.780288233,6.64435097
AT3G07230,,258821_at,12.03325143,12.02888443,11.27278653,11.13093573,11.94918372,11.18319504
AT3G07250,,257531_at,4.92006229,4.99026378,4.959427756,4.997279162,4.921454973,5.023647665
AT3G07250,,258835_at,5.02750193,4.951458123,5.118289127,5.018200859,4.980605644,4.922369612
AT3G07270,GCH1,258834_at,9.318924633,9.476659701,9.42871359,9.388630549,9.495800125,9.516990962
AT3G07300,,259059_at,9.09010779,9.147780908,8.436487671,8.491002459,9.129988998,8.62947631
AT3G07310,,259017_at,9.154503022,9.121385386,9.521076571,9.459646094,9.216816259,9.591561573
AT3G07320,,259014_at,8.36551261,8.285207638,8.375226329,8.423785786,8.367838356,8.377228881
AT3G07330,CSLC6,259041_at,7.972650742,8.076333163,7.997884135,8.034672338,8.194971503,8.020767241
AT3G07340,BHLH62,259010_at,5.947816874,5.90985812,7.080763713,6.885488239,6.147521905,6.825852269
AT3G07350,,259015_at,8.379880377,8.321900974,9.647180115,9.572692035,8.364572527,9.575002587
AT3G07360,PUB9,259012_at,7.493598898,7.622410205,9.054477478,9.119128323,7.582786479,9.244105701
AT3G07370,CHIP,259019_at,6.572855258,6.644774909,6.877480759,6.881896003,6.825515657,7.045614421
AT3G07390,AIR12,259018_at,8.692168635,8.506844523,8.754759273,8.820756653,8.571845088,8.753695437
