#ecotype,Col-0,,,,,,,
#development stage,seedling,,,,,,,
#organism part,whole organism,,,,,,,
#compound,,,salicylic acid,none,salicylic acid,salicylic acid,none,none
Gene ID,Gene Name,DesignElementAccession,GSM566478,GSM566473,GSM566476,GSM566477,GSM566474,GSM566475
AT1G03880,CRB,265095_at,8.909517958,10.63948628,7.036017146,9.437982358,8.157266121,10.62081389
AT1G03890,CRD,265094_at,4.465954495,5.936503022,4.159742619,4.902527327,4.688393232,5.994263934
AT1G03900,ATNAP4,265043_at,10.97488584,10.91272578,10.98536414,11.09551888,10.01889196,11.14926427
AT1G03905,ABCI19,265093_at,6.913475034,7.280750408,7.531078113,7.478741156,6.407650545,7.283394451
AT1G03910,CTN,265092_at,9.131049521,9.576667261,9.355615688,9.182934679,9.413368925,9.592595531
AT1G03920,,265038_at,4.580668241,5.215602409,4.709246352,4.701673519,5.347448294,4.83262193
AT1G03950,VPS2.3,265044_at,8.833232089,8.619743955,8.65549754,8.562065826,8.1936533,8.261097307
AT1G03960,B''EPSILON,265090_at,5.754661039,5.76459384,5.648271644,5.3693832,5.631489224,5.808497403
AT1G03970,GBF4,265040_at,7.74383014,7.300146653,7.559873449,7.734212227,7.600659167,7.190928223
AT1G03980,ATPCS2,265065_at,5.751308317,5.376262631,5.645855854,5.864315609,5.505298061,5.299177504
AT1G03990,FAO1,265099_at,6.534813868,5.893871605,6.731366792,6.280206568,6.063043134,5.861309873
AT1G04000,,265039_at,9.125691438,8.773653922,8.956514585,9.120678507,8.918364214,8.989749127
AT1G04010,PSAT,265098_at,6.686219057,6.698883152,6.524487044,6.712686025,6.616408427,6.991629002
AT1G04020,ATBARD1,265097_at,8.925393969,8.704515797,9.144355187,8.996853743,9.337262896,8.76261064
AT1G04030,,265096_at,5.472918371,5.851187668,5.354726795,5.369699244,5.30013629,5.696000864
AT1G04040,,265042_at,11.95352647,12.66945109,11.46813133,11.70351131,12.60386985,12.79627558
