#ecotype,Col-0,,,,,,
#age,10 (day),,,,,,
#developmental stage,seedling,,,,,,
#organism part,whole organism,,,,,,
#age,10 (day),,,,,,
#development stage,seedling,,,,,,
#compound,,none,none,treated with 5 microMolar BA for 120 minutes,treated with 5 microMolar BA for 120 minutes,treated with 5 microMolar BA for 120 minutes,none
Gene ID,Gene Name,SRR797194,SRR797230,SRR797231,SRR797240,SRR797241,SRR833246
AT5G63110,HDA6,712,1345,370,528,1532,1221
AT5G63120,RH30,534,1323,488,767,1549,1299
AT5G63130,,236,418,69,172,219,252
AT5G63135,,100,221,55,92,229,195
AT5G63140,PAP29,397,673,128,288,660,718
AT5G63145,,0,0,0,0,0,0
AT5G63150,,576,965,327,480,1184,1009
AT5G63160,BT1,3522,4354,2410,2413,6459,4518
AT5G63168,,0,0,0,0,0,0
AT5G63170,,0,0,0,0,0,0
AT5G63180,,928,2381,657,901,2153,2384
AT5G63190,,243,641,192,280,688,639
AT5G63195,,2,0,0,0,2,2
AT5G63200,,231,633,199,303,699,590
AT5G63220,,469,962,373,564,1240,1087
AT5G63225,,0,0,0,0,0,1
AT5G63230,,0,0,0,0,0,0
AT5G63240,,0,3,2,0,0,2
AT5G63250,,0,0,0,0,0,0
AT5G63260,,441,938,318,389,1052,940
AT5G63270,,3,106,18,20,155,41
AT5G63280,,201,470,148,263,527,506
AT5G63290,,139,226,49,99,174,212
AT5G63300,,59,95,18,21,81,72
AT5G63310,NDPK2,3533,5399,1385,2275,6082,5366
AT5G63320,GTE10,3428,7299,1753,3289,5512,6156
AT5G63340,,0,0,0,0,0,1
AT5G63350,,11,37,4,10,19,15
AT5G63370,CDKG1,4319,9897,2416,3842,7725,8364
AT5G63380,4CLL9,1110,2093,921,1238,3080,2105
AT5G63390,,14,31,8,10,35,42
AT5G63400,ADK1,2426,4840,1593,2192,5777,5194
AT5G63410,,878,2031,735,954,1975,2022
AT5G63420,emb2746,915,1781,555,1191,2007,2059
AT5G63440,,299,656,204,256,730,630
AT5G63450,CYP94B1,872,2059,549,928,2061,1379
AT5G63460,,436,894,332,414,992,771
AT5G63470,NFYC4,386,816,209,191,890,781
AT5G63480,MED30,56,142,45,51,176,137
AT5G63490,CBSCBSPB1,667,1605,858,1203,2565,1419
AT5G63500,,79,146,47,48,169,138
AT5G63510,GAMMA CAL1,849,1627,491,708,1969,1544
AT5G63520,,222,474,149,215,571,461
AT5G63530,HIPP07,985,1828,568,933,2402,2090
AT5G63540,ATRMI1,29,38,14,22,50,48
AT5G63550,,397,915,299,505,1041,1071
AT5G63560,FACT,200,726,363,492,1557,1021
AT5G63570,GSA1,2783,5710,1509,2287,6063,5683
AT5G63580,FLS2,16,78,20,41,57,112
AT5G63590,FLS3,86,483,268,302,1062,513
AT5G63595,FLS4,14,62,40,20,141,73
AT5G63600,FLS5,645,3896,1715,2048,7265,4349
AT5G63610,CDKE-1,965,1998,607,817,2144,1908
AT5G63620,,317,805,277,313,943,700
AT5G63630,RH31,103,271,97,152,344,294
AT5G63640,TOL5,501,1173,344,513,1247,1226
AT5G63650,SRK2H,108,288,68,74,182,275
AT5G63660,PDF2.5,22,49,12,15,34,35
AT5G63670,SPT42,530,834,235,369,1007,840
AT5G63680,,1252,3027,906,1320,3079,2622
AT5G63690,,17,43,8,19,40,43
AT5G63700,,181,381,205,297,681,396
AT5G63710,,535,1269,347,643,1145,1172
AT5G63715,MIR166G,0,0,0,0,0,0
AT5G63720,KPL,0,1,0,0,0,0
AT5G63730,ARI14,0,0,0,0,0,0
AT5G63740,,1,0,0,0,0,0
AT5G63750,ARI13,5,11,2,1,2,13
AT5G63760,ARI15,304,671,186,346,735,604
AT5G63770,DGK2,2192,4323,934,1807,3070,3388
AT5G63780,SHA1,669,1241,445,637,1450,1159
AT5G63790,ANAC102,13013,20500,4821,9141,15164,16275
AT5G63800,BGAL6,1091,2137,864,1234,2692,1689
AT5G63810,BGAL10,802,1961,525,805,2180,2182
AT5G63820,,17,39,16,21,60,60
AT5G63830,,206,523,174,258,544,430
AT5G63840,RSW3,2567,5645,1649,2409,5501,5618
AT5G63850,AAP4,1478,3329,670,1271,2898,2621
AT5G63860,UVR8,1679,3842,973,1577,3642,3576
AT5G63870,PP7,896,1758,556,721,1872,1803
AT5G63880,VPS20.1,414,875,309,383,887,834
AT5G63890,HISN8,1312,2497,792,1260,2790,2409
AT5G63900,,1,2,3,3,2,3
AT5G63905,,152,325,95,103,351,245
AT5G63910,FLCY,522,1190,381,501,1317,1134
AT5G63920,TOP3A,102,245,73,108,289,267
AT5G63930,,251,869,279,320,1024,806
AT5G63940,,736,1739,513,903,1791,1644
AT5G63941,,0,1,0,0,0,1
AT5G63950,CHR24,259,721,240,355,753,753
AT5G63952,,0,0,0,0,0,0
AT5G63960,,175,457,174,256,536,573
AT5G63970,RGLG3,83,339,188,204,724,293
AT5G63980,SAL1,957,2213,869,1542,3166,2052
AT5G63990,SAL3,119,439,177,208,704,364
AT5G64000,SAL2,37,163,52,68,212,159
AT5G64010,,99,189,58,74,205,182
AT5G64020,TBL14,812,1890,465,791,1600,1588
AT5G64030,,1748,3855,1325,1999,4566,4013
AT5G64040,PSAN,29014,44748,16877,22174,51616,39559
AT5G64050,OVA3,1218,2269,715,1173,2588,2514
AT5G64060,anac103,32,68,20,34,59,46
AT5G64070,PI4KB1,2352,5768,1854,2653,5968,5407
AT5G64080,,177,313,127,243,464,369
AT5G64090,,611,1331,358,530,1224,1247
AT5G64100,PER69,1703,12750,6734,4957,31482,11950
AT5G64110,PER70,546,799,225,224,1155,944
AT5G64120,PER71,1648,4796,3360,2616,12726,3973
AT5G64130,,4654,8559,2687,3286,11704,8249
AT5G64140,RPS28C,1670,3081,1001,1605,3883,2953
AT5G64150,,319,593,176,279,671,555
AT5G64160,,391,683,251,390,901,776
AT5G64170,LNK1,1375,3042,759,1419,2314,2272
AT5G64180,,241,482,175,222,596,502
AT5G64190,,6,13,4,2,6,5
AT5G64200,SC35,1199,2315,783,1206,2789,2199
AT5G64210,AOX2,1,5,0,0,4,2
AT5G64220,CMTA2,859,1903,551,821,1713,1730
AT5G64230,,980,1418,354,778,1069,1082
AT5G64240,AMC3,713,1573,273,651,1315,1143
AT5G64250,,3143,5346,1115,2607,3030,3506
AT5G64260,EXL2,3278,5732,989,1413,3453,4966
AT5G64270,,3115,7212,2094,3302,7003,6420
AT5G64280,DIT2-2,644,1011,257,509,1039,916
AT5G64290,DIT2-1,3038,4899,1618,2438,5753,4574
AT5G64300,RIBA1,6592,12860,3339,6720,10419,10597
AT5G64310,AGP1,3637,4982,1099,2060,3574,3592
AT5G64320,,120,314,109,146,352,296
AT5G64330,RPT3,1191,3354,887,1071,3279,3499
AT5G64340,SAC51,0,0,0,0,0,0
AT5G64341,,0,0,0,0,0,0
AT5G64342,,0,0,0,0,0,0
AT5G64343,,0,0,0,0,0,0
AT5G64350,FKBP12,1814,3142,1092,1483,4152,3019
AT5G64360,,318,732,234,271,832,712
AT5G64370,PYD3,679,1611,576,623,1966,1417
AT5G64380,,198,322,56,112,272,321
AT5G64390,HEN4,649,1636,478,704,1679,1596
AT5G64395,,1,14,1,8,9,7
AT5G64400,,5940,11572,2867,4324,11562,8874
AT5G64401,,73,133,30,71,113,117
AT5G64410,OPT4,808,2574,656,824,2471,2033
AT5G64420,,1729,4154,1940,3291,5641,4235
AT5G64430,,364,839,233,209,682,838
AT5G64440,FAAH,935,2164,821,1082,2532,2515
AT5G64450,,25,44,19,17,51,47
AT5G64460,,1140,1872,666,898,2404,1889
AT5G64470,TBL12,239,433,168,197,513,489
AT5G64480,,316,692,180,270,720,592
AT5G64490,APUM26,22,36,19,13,33,35
AT5G64500,,1010,2277,796,1063,2570,2110
AT5G64501,,0,0,0,0,1,0
AT5G64505,,0,0,0,0,0,0
AT5G64510,TIN1,898,1652,292,882,1023,1146
AT5G64520,XRCC2,78,175,48,80,152,191
AT5G64530,NAC104,45,114,13,27,56,94
AT5G64540,,26,48,4,17,19,32
AT5G64541,,0,0,0,0,0,0
AT5G64550,,0,0,0,0,0,0
AT5G64552,,0,0,0,0,0,0
AT5G64560,MRS2-2,508,1196,345,481,1320,1094
AT5G64570,BXL4,1534,2874,702,822,3389,3536
AT5G64572,,23,23,4,6,32,27
AT5G64580,FTSHI4,1099,2395,718,1272,2418,2416
AT5G64590,,0,1,0,0,1,2
AT5G64600,,298,624,204,254,625,640
AT5G64610,HAM1,563,1173,401,584,1491,1253
AT5G64620,C/VIF2,834,1383,772,1102,3063,1394
AT5G64630,FAS2,82,181,74,101,227,240
AT5G64640,PME64,338,601,168,250,629,606
AT5G64650,,220,382,110,218,444,398
AT5G64660,PUB27,371,844,224,259,907,738
AT5G64667,IDL2,17,39,20,19,59,63
AT5G64670,,721,1442,421,692,1735,1475
AT5G64680,,338,668,266,349,964,679
AT5G64685,,6,13,5,6,11,11
AT5G64690,,10,34,8,17,32,22
AT5G64700,,80,138,28,72,64,95
AT5G64710,,81,230,98,144,278,229
AT5G64720,EC1.5,0,1,0,0,0,0
AT5G64730,,335,667,171,301,666,586
AT5G64735,,0,0,0,0,0,0
AT5G64740,CESA6,11644,28651,8814,12615,29386,27281
AT5G64750,ABR1,4940,9836,2542,3297,8251,7799
AT5G64760,RPN5B,320,768,275,431,942,846
AT5G64770,RGF9,419,1312,580,647,2085,1299
AT5G64780,,23,81,22,28,106,92
AT5G64790,,2,4,0,0,7,0
AT5G64800,CLE21,4,4,4,2,10,2
AT5G64810,WRKY51,6,21,8,7,16,6
AT5G64813,LIP1,869,1958,637,704,1875,1832
AT5G64816,,191,407,157,205,458,434
AT5G64820,,1,2,0,1,1,2
AT5G64830,,290,632,246,387,839,693
AT5G64840,ABCF5,6737,10917,3433,5853,10777,9293
AT5G64850,,1823,2967,1111,1717,3411,2691
AT5G64855,,0,0,1,1,1,1
AT5G64860,DPE1,572,1206,363,556,1271,1274
AT5G64870,FLOT3,172,283,78,142,179,169
AT5G64880,,204,425,123,162,448,438
AT5G64890,PEP2,5,13,10,5,34,20
AT5G64900,PEP1,54,92,37,49,167,100
AT5G64905,PEP3,10,60,43,22,169,43
AT5G64910,,16,39,7,13,28,32
AT5G64920,CIP8,1030,1867,637,768,2431,1829
AT5G64930,CPR5,519,998,335,483,1106,981
AT5G64940,ATATH13,5126,9006,2813,4699,8919,8403
AT5G64950,,96,161,60,109,177,166
AT5G64960,CDKC-2,1473,3412,1313,1811,4213,3497
AT5G64970,,64,162,44,87,190,137
AT5G64980,,96,210,61,146,277,259
AT5G64990,AtRABH1a,30,64,20,39,57,59
AT5G65000,,433,892,300,490,923,865
AT5G65005,,0,0,0,0,0,0
AT5G65010,ASN2,6502,10032,4714,7367,12930,10447
AT5G65015,,0,0,0,0,0,0
AT5G65020,ANN2,1223,5864,2328,2516,9848,4092
AT5G65030,,23,47,33,57,184,39
AT5G65040,,135,367,43,77,179,275
AT5G65050,AGL31,392,982,456,427,1440,1163
AT5G65060,MAF3,159,394,153,195,491,433
AT5G65070,MAF4,25,56,11,32,52,47
AT5G65080,MAF5,4,10,3,1,13,14
AT5G65090,IP5P5,5,71,45,42,159,57
AT5G65100,EIL5,2,5,7,4,11,9
AT5G65110,ACX2,778,2189,855,856,3126,2090
AT5G65120,,168,349,108,195,360,308
AT5G65130,,14,49,21,20,59,55
AT5G65140,TPPJ,311,720,397,690,1292,626
AT5G65158,PLAT3,1,2,4,5,11,0
AT5G65160,TPR14,35,171,68,67,197,159
AT5G65165,SDH2-3,2,11,4,5,52,10
AT5G65166,,0,0,0,0,0,0
AT5G65170,,61,143,54,59,179,153
AT5G65180,,333,679,295,457,952,725
AT5G65200,PUB38,100,258,66,96,259,220
AT5G65205,,68,136,46,67,160,130
AT5G65207,,50,113,32,26,169,98
AT5G65210,TGA1,283,1148,340,394,1440,1129
AT5G65220,RPL29,6342,9896,3203,4422,12522,9617
AT5G65230,AtMYB53,12,25,10,16,38,25
AT5G65240,,541,1295,410,664,1204,1090
AT5G65250,,473,796,237,347,967,809
AT5G65260,PABN2,762,1292,373,575,1454,1234
AT5G65270,RABA4A,1351,2765,889,1072,2905,2415
AT5G65274,ARPC5B,6,12,6,13,14,15
AT5G65280,GCL1,725,2885,986,1774,5003,3039
AT5G65290,,514,1257,453,601,1324,1096
AT5G65300,,499,924,200,364,670,649
AT5G65305,,0,0,0,1,0,0
AT5G65310,ATHB-5,2219,5579,1382,1911,5593,6465
AT5G65320,BHLH99,6,31,22,26,42,42
AT5G65330,AGL78,0,1,6,9,8,1
AT5G65340,,19,10,3,12,6,15
AT5G65350,HTR11,51,85,19,31,61,96
AT5G65360,HTR1,1288,2032,592,931,2601,2369
AT5G65370,,0,1,0,0,0,1
AT5G65380,DTX27,4379,7842,2190,4057,7173,5618
AT5G65390,AGP7,1015,1818,330,456,1675,2298
AT5G65400,,138,308,132,178,387,387
AT5G65410,ZHD1,355,634,149,280,742,778
AT5G65420,CYCD4;1,66,180,57,69,188,174
AT5G65430,GRF8,5120,10088,3167,3842,12034,9817
AT5G65440,,881,2426,802,1061,3010,2724
AT5G65445,,0,0,2,0,0,0
AT5G65450,UBP17,467,1017,350,535,1308,1162
AT5G65460,KCA2,457,1014,372,532,1208,1192
AT5G65470,,2677,4861,1282,2014,3929,4200
AT5G65480,,455,989,313,515,1048,796
AT5G65490,,582,1228,391,724,1525,1184
AT5G65495,SKIP34,159,281,84,107,328,300
AT5G65500,,3,13,4,4,11,16
AT5G65510,AIL7,28,73,41,69,158,83
AT5G65520,,149,246,59,99,292,250
AT5G65530,,48,317,92,58,455,192
AT5G65533,,0,0,0,0,0,0
AT5G65535,,0,0,0,0,0,0
AT5G65540,,313,701,246,328,829,767
AT5G65550,UGT91B1,31,42,7,19,40,31
AT5G65560,,289,656,206,330,690,641
AT5G65570,PCMP-H47,80,144,36,76,151,155
AT5G65575,,82,184,46,84,185,158
AT5G65580,,12,24,11,11,19,18
AT5G65590,DOF5.7,85,158,50,95,184,176
AT5G65600,LECRK92,29,63,28,41,65,36
AT5G65609,,1,9,1,3,6,9
AT5G65610,,153,329,111,98,437,379
AT5G65615,,0,0,0,0,0,0
AT5G65620,,3377,6882,2381,3537,7943,6976
AT5G65630,GTE7,4562,9728,2671,4425,9843,9231
AT5G65640,BHLH93,287,640,220,371,602,734
AT5G65650,,325,673,210,276,801,729
AT5G65660,,864,1979,694,817,2422,1863
AT5G65670,IAA9,4595,12105,3432,4713,12833,13424
AT5G65676,,0,0,0,0,2,0
AT5G65683,,654,1436,319,430,1332,1420
AT5G65685,,558,1251,441,715,1529,1317
AT5G65687,,154,392,150,194,449,402
AT5G65690,PCK2,242,1367,556,353,1679,1068
AT5G65700,BAM1,2196,4446,1415,1976,4373,5099
AT5G65710,HSL2,165,439,115,151,422,414
AT5G65720,NIFS1,2349,5459,1494,2326,5343,4574
AT5G65730,XTH6,598,1534,518,460,2296,1636
AT5G65740,,138,256,86,127,308,324
AT5G65750,,791,2054,608,948,2195,2104
AT5G65760,,422,869,241,362,835,815
AT5G65770,LINC4,20,44,14,11,35,36
AT5G65780,ATBCAT-5,678,1426,454,758,1819,1419
AT5G65790,ATMYB68,63,288,159,219,612,337
AT5G65800,ACS5,11,43,24,32,123,26
AT5G65810,,1249,2651,889,1122,3163,2902
AT5G65820,,104,277,106,120,334,360
AT5G65830,ATRLP57,254,414,123,178,503,491
AT5G65840,,1270,1802,562,775,2002,1608
AT5G65850,,60,108,68,93,132,99
AT5G65860,,795,1523,711,1131,2345,1537
AT5G65870,PSK5,990,2332,975,1316,2640,1791
AT5G65880,,79,199,83,87,282,199
AT5G65890,ACR1,88,163,37,62,109,100
AT5G65900,RH27,532,1367,530,921,1751,1385
AT5G65910,,1066,2223,778,893,2490,2146
AT5G65920,PUB31,822,1705,469,785,1270,1303
AT5G65925,,370,702,220,254,796,703
AT5G65930,ZWI,803,2283,823,1205,2674,2298
AT5G65940,CHY1,568,1273,382,530,1321,1231
AT5G65950,,2129,4354,1422,2102,4984,4466
AT5G65960,,872,1808,553,669,1945,1894
AT5G65970,MLO10,113,424,117,172,451,620
AT5G65980,PILS7,6,12,16,9,21,11
AT5G65990,AVT3A,327,484,158,216,551,430
AT5G66000,,117,224,75,111,303,217
AT5G66005,,109,208,67,99,262,222
AT5G66010,,450,972,256,365,1132,870
AT5G66020,SAC6,6,14,0,5,5,7
AT5G66030,GRIP,981,2850,1023,1180,3422,3124
AT5G66040,STR16,2272,4446,1101,1683,4476,3595
AT5G66045,MIR170,3,3,1,1,1,3
AT5G66050,,592,1336,423,484,1459,1217
AT5G66052,,357,624,122,275,473,465
AT5G66053,,0,0,0,0,0,0
AT5G66055,AKRP,1171,2191,628,920,2453,2011
AT5G66060,P4H10,569,1094,332,438,1293,1073
AT5G66070,,654,1128,300,543,892,814
AT5G66080,,90,233,59,87,187,190
AT5G66090,,668,1113,348,472,1270,1013
AT5G66100,,577,1154,384,563,1350,1211
AT5G66110,HIPP27,19,22,10,8,27,27
AT5G66120,DHQS,1948,4051,1231,1818,4478,3585
AT5G66130,RAD17,95,182,60,82,151,144
AT5G66140,PAD2,778,1267,431,640,1583,1290
AT5G66150,,1,3,1,1,8,4
AT5G66160,RMR1,435,1042,303,433,1201,985
AT5G66170,STR18,256,1368,782,828,3549,1181
AT5G66180,,210,415,137,175,465,415
AT5G66190,LFNR1,20653,29195,9724,14219,37672,28993
AT5G66200,ARO2,1672,3023,1028,1125,3896,2997
AT5G66210,CPK28,2290,4364,850,1918,2690,3120
AT5G66211,,0,0,0,0,0,0
AT5G66220,,1,0,0,0,1,0
AT5G66230,,300,548,151,286,622,694
AT5G66240,,1252,2281,757,1138,2612,2126
AT5G66250,,419,948,281,344,1032,861
AT5G66260,,0,1,0,0,0,0
AT5G66270,,69,125,44,67,121,125
AT5G66280,GMD1,148,423,89,88,424,273
AT5G66290,,160,354,154,204,478,407
AT5G66300,NAC105,28,73,14,30,64,70
AT5G66310,KIN7H,367,1256,378,544,1191,1472
AT5G66320,GATA5,292,512,133,170,600,614
AT5G66330,,59,147,16,26,111,140
AT5G66340,,0,0,0,0,1,0
AT5G66350,SHI,68,106,32,53,122,98
AT5G66360,DIM1B,199,314,95,169,349,332
AT5G66370,,4,5,0,3,2,2
AT5G66380,FOLT1,212,395,125,214,390,375
AT5G66390,PER72,161,1040,279,191,1124,604
AT5G66400,RAB18,294,731,153,174,1373,510
AT5G66410,PLP3B,564,1226,461,564,1573,1321
AT5G66420,,1133,3133,963,1352,3462,3246
AT5G66430,,0,0,0,0,0,0
AT5G66440,,161,412,94,238,400,456
AT5G66450,,296,546,148,224,520,476
AT5G66455,,79,170,42,43,140,165
AT5G66460,MAN7,91,202,68,87,188,177
AT5G66470,,999,1787,614,919,2122,1832
AT5G66480,,71,180,40,65,104,145
AT5G66490,,50,110,47,51,110,106
AT5G66500,PCMP-E38,37,103,16,32,82,91
AT5G66510,GAMMA CA3,1339,2600,874,1236,3100,2669
AT5G66520,PCMP-H61,55,136,30,48,129,135
AT5G66530,,1898,2975,988,1513,3766,3057
AT5G66535,,0,0,0,0,0,0
AT5G66540,,933,2327,1058,1711,3446,2447
AT5G66550,,196,408,137,202,491,422
AT5G66558,,16,51,12,14,45,54
AT5G66560,,27,91,25,17,65,89
AT5G66562,,0,1,1,1,4,2
AT5G66564,,1,4,1,2,3,0
AT5G66567,,0,1,1,0,2,2
AT5G66568,,0,0,0,0,0,0
AT5G66570,PSBO1,84382,120463,36331,51110,143010,110584
AT5G66580,,55,164,30,43,225,142
AT5G66590,,65,127,51,67,260,110
AT5G66600,,122,322,75,138,232,241
AT5G66607,,6,20,8,12,22,20
AT5G66610,DAR7,96,196,86,89,229,264
AT5G66620,DAR6,405,758,176,316,528,564
AT5G66630,DAR5,153,297,109,156,214,264
AT5G66631,,57,121,32,36,75,91
AT5G66640,DAR3,77,209,72,129,151,144
AT5G66650,,161,357,65,147,274,254
AT5G66658,,36,86,23,24,73,85
AT5G66660,,1,5,2,4,4,5
AT5G66670,,4,12,2,3,6,12
AT5G66675,,544,1229,288,480,965,956
AT5G66680,OST48,2124,4100,1271,1985,4496,4192
AT5G66690,UGT72E2,61,300,78,105,462,252
AT5G66700,ATHB-53,5,17,3,5,9,12
AT5G66710,,6,14,3,6,14,5
AT5G66720,,1273,2326,804,1162,2804,2207
AT5G66730,IDD1,1339,3051,975,1335,3026,2680
AT5G66740,,44,80,24,27,81,53
AT5G66750,DDM1,203,404,169,255,542,466
AT5G66755,,0,0,0,0,0,0
AT5G66760,SDH1-1,3769,8965,2823,3697,9740,8078
AT5G66770,SCL4,770,1564,487,656,1892,1679
AT5G66780,,7,17,7,5,79,15
AT5G66790,WAKL21,134,326,90,110,307,270
AT5G66800,,20,89,21,36,74,118
AT5G66810,,555,1089,379,470,1332,1115
AT5G66815,CEP5,0,9,1,0,15,4
AT5G66816,CEP6,1,1,1,2,4,0
AT5G66817,,0,0,0,0,0,0
AT5G66820,,334,697,246,447,865,659
AT5G66830,,4,15,7,19,20,10
AT5G66840,,29,70,12,44,65,78
AT5G66850,MAPKKK5,1207,2488,596,902,2218,2048
AT5G66860,,617,1259,401,670,1543,1212
AT5G66870,LBD36,34,169,74,112,284,176
AT5G66880,SRK2I,363,989,178,361,674,861
AT5G66890,,4,3,0,2,0,5
AT5G66900,,996,1947,432,865,1291,1543
AT5G66910,,92,260,70,110,217,280
AT5G66920,sks17,1674,3655,1134,1425,4055,5105
AT5G66930,,240,519,200,249,633,539
AT5G66940,DOF5.8,27,35,12,22,42,46
AT5G66950,,635,1968,638,1008,2323,1891
AT5G66960,,71,154,59,88,192,194
AT5G66970,,0,0,0,0,0,0
AT5G66980,,0,0,0,0,3,0
AT5G66985,,30,169,58,73,268,179
AT5G66990,RKD3,0,0,0,0,1,0
AT5G67000,ERF122,0,1,0,0,0,0
AT5G67010,ERF121,0,0,0,1,1,0
AT5G67020,,25,62,11,20,45,55
AT5G67030,ZEP,6131,9553,2592,4240,7570,7418
AT5G67040,,0,0,0,1,0,0
AT5G67050,,18,72,19,27,64,50
AT5G67060,HEC1,17,66,23,36,153,99
AT5G67070,RALFL34,1105,1821,514,871,2370,2196
AT5G67080,MAPKKK19,18,91,27,38,142,63
AT5G67090,SBT1.9,49,106,25,47,66,97
AT5G67100,POLA,208,546,212,347,657,635
AT5G67110,ALC,101,160,54,89,157,161
AT5G67120,,0,3,0,0,0,0
AT5G67130,,745,1468,450,752,1689,1686
AT5G67140,,102,140,35,56,106,108
AT5G67150,,194,301,74,163,259,295
AT5G67160,EPS1,144,279,67,99,202,266
AT5G67170,,176,414,146,207,476,410
AT5G67180,TOE3,110,229,63,88,216,216
AT5G67190,ERF010,98,202,56,59,283,211
AT5G67200,,180,382,63,187,317,355
AT5G67210,IRX15-L,155,377,77,158,313,220
AT5G67220,,1791,3487,1211,1827,4634,3371
AT5G67230,IRX14H,114,217,51,91,186,172
AT5G67240,SDN3,993,2585,1238,2225,3679,2764
AT5G67245,,18,39,8,20,59,42
AT5G67250,SKIP2,1342,2798,660,1017,2254,2167
AT5G67260,CYCD3;2,612,1054,462,877,1559,1036
AT5G67265,,0,1,0,0,1,0
AT5G67270,EB1C,155,276,70,119,291,311
AT5G67280,RLK,1044,1941,468,807,1683,1828
AT5G67290,,528,897,264,398,888,881
AT5G67300,MYB44,7735,12915,2301,3894,7831,9359
AT5G67310,CYP81G1,142,354,47,112,137,237
AT5G67320,HOS15,1342,3436,850,1392,2975,3070
AT5G67330,NRAMP4,692,1257,357,612,1116,1132
AT5G67340,PUB2,105,299,120,118,241,238
AT5G67350,,479,640,146,255,454,488
AT5G67360,SBT1.7,5645,11471,1974,3230,7534,8479
AT5G67370,,1940,2766,941,1480,3209,2528
AT5G67380,CKA1,896,1795,610,933,2203,1732
AT5G67385,,2370,3946,1198,1812,4324,4348
AT5G67390,,85,233,81,101,232,248
AT5G67400,PER73,49,738,98,113,665,404
AT5G67410,,7,20,6,21,20,34
AT5G67411,SCL16,7,4,0,1,5,7
AT5G67420,LBD37,2960,4886,1986,2497,6663,5101
AT5G67430,,0,2,1,5,12,3
AT5G67440,NPY3,698,1353,432,594,1479,1422
AT5G67450,AZF1,47,194,35,46,134,158
AT5G67455,,0,0,0,0,0,0
AT5G67460,,66,145,39,55,122,141
AT5G67470,FH6,2009,3731,1177,1589,3983,3946
AT5G67480,BT4,3691,6062,2288,2815,6664,6417
AT5G67488,,31,23,11,14,45,31
AT5G67490,,63,130,50,67,105,111
AT5G67500,VDAC2,2564,5177,1731,2539,5845,4583
AT5G67510,RPL26B,2068,4237,1248,1961,6055,3881
AT5G67520,APK4,204,411,205,207,612,456
AT5G67530,CYP65,598,1484,474,635,1376,1401
AT5G67540,,520,1148,352,527,1100,1044
AT5G67550,,19,77,21,20,52,59
AT5G67560,ARL8B,1461,3124,1101,1470,3626,2998
AT5G67570,DG1,232,701,201,316,802,659
AT5G67580,TRB2,552,1230,379,519,1261,1148
AT5G67590,FRO1,2151,3841,1288,1762,4639,3547
AT5G67600,WIH1,544,1000,383,439,1304,846
AT5G67610,,433,844,258,394,916,792
AT5G67620,,241,515,274,310,1284,504
AT5G67630,,1030,2197,815,1257,2906,2150
AT5G67640,,121,293,95,129,362,338
ATCG00010,TRNH,48,12,7,22,14,16
ATCG00020,PSBA,260190,29377,1250,101994,13461,103852
ATCG00030,TRNK,109,25,2,49,17,69
ATCG00040,MATK,1766,214,33,985,155,968
ATCG00050,RPS16,33,13,1,14,3,30
ATCG00060,TRNQ,2,0,0,1,2,0
ATCG00065,RPS12A,81,21,3,45,15,59
ATCG00070,PSBK,632,112,25,279,94,310
ATCG00080,PSBI,473,105,35,258,78,301
ATCG00090,TRNS.1,491,93,16,262,60,275
ATCG00100,TRNG.1,204,26,5,140,20,115
ATCG00110,TRNR.1,43,7,1,48,13,27
ATCG00120,ATPA,4740,821,95,2367,541,2587
ATCG00130,ATPF,2820,439,60,1474,316,1580
ATCG00140,ATPH,2530,356,40,896,240,1257
ATCG00150,ATPI,1200,209,21,705,129,628
ATCG00160,RPS2,178,32,4,82,27,92
ATCG00170,RPOC2,557,153,35,313,111,334
ATCG00180,RPOC1,638,213,65,277,181,390
ATCG00190,RPOB,683,379,141,414,466,591
ATCG00200,TRNC,20,5,1,4,4,9
ATCG00210,PETN,479,62,3,260,50,282
ATCG00220,PSBM,170,55,32,134,46,124
ATCG00230,TRND,4,1,0,3,0,1
ATCG00240,TRNY,0,0,0,0,1,0
ATCG00250,TRNE,7,6,0,10,3,8
ATCG00260,TRNT.1,0,0,0,2,0,1
ATCG00270,PSBD,10737,1588,132,4406,916,4975
ATCG00280,PSBC,23958,3712,301,10567,2077,11830
ATCG00290,TRNS.2,359,47,9,223,27,154
ATCG00300,PSBZ,754,130,14,396,83,399
ATCG00310,TRNG.2,3,0,0,1,0,3
ATCG00320,TRNFM,10,3,0,8,3,8
ATCG00330,RPS14,3486,526,51,1709,321,1556
ATCG00340,PSAB,25014,3807,326,11240,2184,11574
ATCG00350,PSAA,23635,3786,316,10048,2034,11015
ATCG00360,YCF3,341,34,9,157,34,181
ATCG00370,TRNS.3,83,12,3,36,3,42
ATCG00380,RPS4,253,44,5,151,37,153
ATCG00390,TRNT.2,17,7,2,17,13,23
ATCG00400,TRNL.1,430,74,8,197,50,307
ATCG00410,TRNF,47,7,0,15,6,37
ATCG00420,NDHJ,603,141,63,375,151,389
ATCG00430,NDHK,1082,333,86,669,272,655
ATCG00440,NDHC,470,98,20,228,69,241
ATCG00450,TRNV.1,287,45,6,179,35,154
ATCG00460,TRNM,5,7,2,5,4,7
ATCG00470,ATPE,2169,1293,471,1182,1536,1566
ATCG00480,ATPB,6242,2946,1125,3503,3741,4456
ATCG00490,RBCL,78238,10436,715,31501,6408,34798
