#developmental stage,seeding,,,,,,,
#organism part,whole organism,,,,,,,
#genotype,columbia,,,,,,,
#compound,brassinazole,,,,,,,
Gene ID,Gene Name,DesignElementAccession,Col_BRZ_rep3,Col_mock_rep3,Col_mock_rep1,Col_mock_rep2,Col_BRZ_rep2,Col_BRZ_rep1
AT1G04050,SUVR1,257404_at,5.092811729,5.105029981,5.276819654,5.229608749,5.043218734,5.082208375
AT1G04050,SUVR1,265089_at,4.534094865,4.345058907,4.332376945,5.74170447,4.393486263,4.40280107
AT1G04070,TOM9-1,265041_at,5.928451402,6.001268176,6.137822253,6.624399235,5.821865301,6.156959539
AT1G04080,PRP39,265036_at,9.095407527,9.026409726,9.102773532,8.755567322,9.2615994,9.192110704
AT1G04090,,264320_at,4.316825523,4.266917484,4.951140075,4.733329475,4.07270962,4.276954455
AT1G04100,IAA10,264328_at,6.242339308,6.036756852,5.99695745,6.101761192,6.101761192,6.240186122
AT1G04110,SBT1.2,264319_at,4.33376853,4.271598723,4.116192397,4.372069446,4.229143708,4.151458937
AT1G04120,ABCC5,264330_at,8.311096702,8.312357098,8.312357098,8.452236086,8.246012287,8.313065579
AT1G04130,TPR2,264331_at,5.13492359,5.170168897,4.853521568,5.13492359,5.071008333,5.134113109
AT1G04140,,264329_at,9.442260516,9.863469666,9.9678083,9.768713366,9.513108572,9.315066068
AT1G04150,,264325_at,4.449665392,4.435132622,4.151239271,4.697486697,4.535284273,4.422021116
AT1G04160,XI-B,264324_at,4.369919603,4.336779188,4.221323129,4.307384896,4.336779188,4.269413313
AT1G04170,EIF2 GAMMA,264327_at,9.337184619,9.36016069,9.283131143,9.321857801,9.435767258,9.394122369
AT1G04180,YUC9,264323_at,4.306558082,4.397492179,4.180850999,5.107433173,4.350495931,4.370466048
AT1G04190,TPR3,264322_at,7.949756821,7.781611933,7.352992549,7.323656442,7.655746093,7.947232995
AT1G04200,,264321_at,6.584579796,6.584579796,6.584579796,6.504511654,6.759161109,6.715855061
AT1G04220,KCS2,264318_at,8.121072773,8.168934608,8.032680051,7.943534558,8.242901755,8.046982717
AT1G04230,,264326_at,6.361235369,6.284471677,6.189304268,5.335056394,6.361235369,6.544507474
AT1G04240,SHY2,263656_at,9.730189478,9.799939276,9.13794966,9.679036894,9.713027113,9.940603933
AT1G04250,IAA17,263664_at,11.1322666,11.23757464,11.20966639,11.32199686,10.93891316,11.45119105
AT1G04260,PRA1D,263660_at,7.884227827,7.688554501,7.790223556,7.428452849,7.998521199,7.823822908
AT1G04270,RPS15A,263667_at,10.53737415,10.60335182,10.29623381,10.49687425,10.67472874,10.80791665
AT1G04290,,263661_at,6.987018412,6.661164683,6.435734837,6.249783427,7.186634169,7.141657759
AT1G04300,,263654_at,9.301359712,9.156717997,9.153451616,8.952100432,9.357878255,9.358331264
AT1G04310,ERS2,263653_at,8.702238793,8.030204101,8.107437474,7.372626588,8.588092934,8.810056551
AT1G04330,,263652_at,4.436593138,4.344086808,4.427889408,5.187081835,4.525879295,4.525879295
AT1G04340,,263651_at,7.531826876,7.625921441,7.700187876,7.466471223,7.317044329,7.655269083
AT1G04350,,263668_at,5.662664616,5.606278952,5.490441768,4.623708131,5.724861001,5.654950473
AT1G04360,ATL1,263650_at,5.375992258,5.352318296,5.497094476,6.501174631,5.308077415,5.352318296
AT1G04380,,263649_at,4.136991653,4.117196791,3.947071493,4.096475212,4.188421717,4.284017468
AT1G04390,,263648_at,6.226983237,6.085407683,5.932688489,6.552103908,6.401384212,6.087513097
AT1G04400,CRY2,263669_at,10.80848242,10.80848242,10.77681014,10.80848242,10.88459181,10.6689086
AT1G04410,MDH1,263663_at,12.60612847,12.42908338,12.45684062,12.44334358,12.65186252,12.6393615
AT1G04420,,263678_at,8.126578887,8.298458732,7.910062045,7.869250227,8.343966803,8.163732824
AT1G04430,,263662_at,10.53498995,10.21755159,9.981414324,10.14797386,10.43602895,10.30375146
AT1G04440,CKL13,263657_at,9.578785744,9.785330591,9.838080823,9.729736058,9.873074146,9.873074146
AT1G04470,,263659_at,3.909700631,4.067397147,4.460365649,4.044253333,4.067397147,4.07804016
AT1G04480,RPL23B,263665_at,9.877204926,9.871055649,9.925949542,9.877204926,10.08731102,9.845640891
AT1G04490,,263658_at,4.071395691,4.008126411,4.240834637,4.144763153,3.974909871,4.182926153
AT1G04500,,263655_at,4.080553811,4.07857134,3.999916346,4.418519077,4.046677782,4.097529232
AT1G04510,PRP19A,263666_at,8.075120359,7.931320616,7.326724625,7.637935291,8.25685011,7.926399857
AT1G04520,CRRSP3,263677_at,5.457502484,5.605755167,5.353505957,5.024704728,5.622712956,5.441176904
AT1G04530,TPR4,264609_at,7.969378446,7.856590533,7.677719808,7.510099159,7.742328602,7.742328602
AT1G04540,,264601_at,4.701580189,4.699224473,4.849145808,5.639603596,4.852622182,4.852622182
AT1G04550,IAA12,264605_at,5.840728778,6.087060257,5.898185114,5.911229678,5.898185114,5.898185114
AT1G04560,,264612_at,4.875630792,5.38923414,5.307412573,4.822800349,4.972482784,4.689512586
AT1G04590,,264615_at,7.080417662,6.94134353,6.537516067,6.814564603,6.94134353,6.957128939
AT1G04600,XI-A,264599_at,4.105233304,3.968167159,3.937664202,4.21178341,4.032184869,4.082448166
AT1G04610,YUC3,264598_at,4.799036275,5.427180706,4.868158644,5.151877012,4.961278011,4.780654359
AT1G04620,HCAR,264597_at,7.800739352,8.274196328,7.998292308,7.557309511,7.748640314,8.049859299
AT1G04625,,264596_at,3.903490164,3.903490164,3.848491006,4.045914553,3.836767606,3.903490164
AT1G04640,LIP2,264613_at,5.800622553,5.811756386,5.692095002,5.518274223,5.603569221,5.852534419
AT1G04645,SPH5,264610_at,4.004274871,4.023072963,4.048883961,4.337839913,3.957424297,4.03764811
AT1G04650,,264604_at,4.50561542,4.45904539,4.368274656,4.340503267,4.505768659,4.506179282
AT1G04660,,264606_at,7.458248928,7.621183239,6.894713029,8.142882253,7.370642719,7.216365246
AT1G04670,,264603_at,3.867519051,3.924280061,3.685375329,4.08847335,3.938699999,4.023873174
AT1G04680,,264611_at,10.24146392,10.56510582,10.55458464,10.58001958,10.41819956,10.26047859
AT1G04690,KAB1,264607_at,10.42266924,10.50468999,10.4033731,10.50881348,10.53263574,10.4557688
AT1G04700,,264602_at,4.396895276,4.336779188,4.250609034,4.649935211,4.521682331,4.341242391
AT1G04710,KAT1,264608_at,6.652061823,6.740973613,6.740973613,7.21170931,6.740973613,6.694280765
AT1G04730,CTF18,264600_at,4.533918528,4.533918528,4.425889079,4.50923334,4.533918528,4.793140819
AT1G04750,VAMP721,264595_at,10.05912126,9.839725194,9.726546538,9.803475284,9.863743284,10.02917579
AT1G04760,VAMP726,261178_at,4.493660369,4.634251853,4.485477634,4.372693981,4.493660369,4.493660369
AT1G04770,,261177_at,7.006282741,7.43554273,7.144561776,6.926076207,7.097486156,6.926076207
AT1G04780,,261176_at,7.629045356,7.778278566,7.689354056,7.434690793,7.520382127,7.762560471
AT1G04790,,261127_at,6.655727612,6.621675722,6.576219083,5.759215567,6.621413055,6.656327734
AT1G04800,,261175_at,7.910004671,7.590832358,7.026266464,7.810892235,7.68922896,8.101373891
AT1G04810,RPN2B,261174_at,8.542308433,8.644530811,8.563740187,8.423225297,8.601972481,8.898169814
AT1G04820,TUBA4,261129_at,10.99005317,11.3564543,11.18502969,11.29644976,11.17099545,11.19983319
AT1G04830,,261173_at,8.055440131,8.326778107,7.885299563,8.254785697,8.242170299,8.276442287
AT1G04840,PCMP-H64,261172_at,4.357020651,4.527595599,4.713096572,4.855492446,4.3472889,4.263810538
AT1G04850,,261153_at,8.561523031,8.519027872,8.356420239,8.29339346,8.600394729,8.880759898
AT1G04860,UBP2,261128_at,7.166002789,7.355248595,6.64570958,6.947984102,7.445896484,7.263979638
AT1G04870,PRMT10,261130_at,7.783871391,7.593388883,7.138256645,7.404972415,7.598580103,7.729898412
AT1G04880,HMGB15,261171_at,4.221982479,4.26451714,4.061987625,4.637111208,4.383679314,4.26451714
AT1G04900,,261124_at,4.925479488,4.738641838,4.738641838,4.610571545,4.767458896,4.753926041
AT1G04910,,261170_at,8.05497036,8.11591758,7.934286916,7.760620052,8.145900847,7.971479859
AT1G04920,SPS3,261169_at,4.180960366,4.179382268,4.032343371,3.92324003,4.163146923,4.146515419
AT1G04930,,261152_at,5.5582194,5.326988917,5.119699231,5.365847061,5.5582194,5.560390773
AT1G04945,,261168_at,5.123187129,5.123187129,4.905735397,4.727982062,5.260445155,5.123187129
AT1G04950,TAF6,261126_at,7.101486178,6.928965246,7.101486178,6.614504389,7.149931995,7.11906693
AT1G04960,,261155_at,8.29262136,8.403178715,8.39673789,8.520128107,8.384154141,8.2349477
AT1G04970,,261154_at,9.471796064,9.471796064,9.205745201,9.445931769,9.594788071,9.503540821
AT1G04980,PDIL2-2,261167_at,6.51157628,6.459790837,6.276542652,6.626797601,6.330984213,6.626797601
AT1G04985,,261179_at,8.408547095,8.545351608,8.298255044,8.362788088,8.545351608,8.543740799
AT1G04990,,261125_at,6.940434525,6.679817704,6.763665679,6.357328494,7.098253174,7.14533907
AT1G05000,,265214_at,7.345140671,7.435680553,7.169681278,6.901704626,7.322912789,6.901704626
AT1G05010,ACO4,265194_at,12.50397999,11.28476326,11.35275262,11.28915994,12.39885029,12.44959187
AT1G05020,AP180,265213_at,6.235301884,5.504401158,5.180168649,5.710664808,6.516573438,5.998467752
AT1G05030,,265212_at,6.659155575,6.79267354,6.659155575,6.280269992,6.782291696,6.468105412
AT1G05040,,265215_at,4.000509021,4.106776821,4.109243439,4.419290359,4.131569326,4.099785515
AT1G05055,GTF2H2,265218_at,6.732023159,6.561116255,6.517261559,6.281736778,6.595008182,6.566210022
AT1G05060,,265192_at,7.340003922,7.571737818,7.635473268,7.379900149,7.543037283,7.523339928
AT1G05070,,265193_at,7.558856531,7.560419842,7.434409554,7.575947839,7.602478325,7.582618425
AT1G05100,MAPKKK18,265216_at,4.792527649,5.00386165,4.718666305,5.558635131,4.813710711,4.948051124
AT1G05120,,265191_at,6.18367197,6.193428099,6.066227157,6.093467195,6.155045066,6.085930945
AT1G05140,ARASP2,264584_at,8.188105567,8.202616608,7.444970501,7.89951016,8.078364572,8.252404233
AT1G05150,,264568_at,8.891191423,8.637655767,8.056058718,8.656246835,8.719209768,8.443644408
AT1G05160,KAO1,264586_at,6.325872399,6.292310095,6.294124705,6.623246983,6.440778438,6.608083057
AT1G05170,B3GALT2,264583_at,6.487603317,7.032133363,6.968656162,6.487603317,6.514245515,6.441524071
AT1G05180,AXR1,264585_at,8.252492527,8.178704899,8.05369392,8.331578323,8.297080196,8.400350272
AT1G05190,RPL6,264575_at,10.08360275,9.994914214,10.01092601,9.691525767,9.847143515,10.10968991
AT1G05200,GLR3.4,264587_at,5.682344041,5.937256346,5.485441373,5.170734171,5.684820829,5.567993971
AT1G05205,,264579_at,7.678010058,7.829623944,7.707960189,7.567948397,7.86018308,7.849514113
AT1G05210,,264581_at,6.040968199,5.605770963,5.43177993,5.43177993,5.528640097,5.536607883
AT1G05230,HDG2,264582_at,6.515920913,7.313627414,6.872938638,6.375737375,6.627743456,6.715262471
AT1G05260,PER3,264577_at,9.888569044,9.888569044,9.808577285,9.888569044,9.926476902,9.857536304
AT1G05270,,264566_at,7.430690278,7.718404486,7.320356252,7.52902622,7.518679155,7.718404486
AT1G05280,,264565_at,4.217289882,4.217289882,3.990844999,4.416077906,4.165200569,4.2450661
AT1G05290,,264564_at,3.84683941,4.046222328,3.824429285,4.035173716,3.923629928,4.003442309
AT1G05300,ZIP5,264574_at,5.468796198,5.28953369,5.261309453,4.97554223,5.36941219,5.343349428
AT1G05310,PME8,264573_at,7.034398065,6.384115489,6.183171751,6.072937973,6.975171206,6.997144118
AT1G05320,,264572_at,8.521955495,8.687086175,8.339335099,8.416869433,8.131687524,8.295517303
AT1G05330,,264571_at,4.136991653,4.138876547,4.175237319,4.945618176,4.175237319,4.100965742
AT1G05340,,264580_at,10.5835435,10.56974213,10.53236141,10.52259791,10.6282162,10.62719593
AT1G05350,,264570_at,7.464315203,7.570447402,7.383267833,7.471644969,7.464315203,7.647764697
AT1G05360,KMS2,264576_at,7.46537551,7.69073879,7.438201047,7.138421535,7.305734313,7.278820991
AT1G05370,,264578_at,4.457712412,4.50902768,4.222761803,4.262888799,4.583321821,4.44894715
AT1G05380,,261383_at,8.275192223,8.337392406,7.735587234,7.889883064,8.3996957,8.431253669
AT1G05385,PSB27-2,261388_at,7.359075949,7.573662175,6.933503809,6.117328789,7.425620824,7.223250542
AT1G05400,,261380_at,4.797200734,4.77540029,4.566990033,5.733424091,4.791888151,4.836791503
AT1G05410,,261387_at,6.207547495,5.982591397,6.034889097,5.741447325,6.150927874,6.098868571
AT1G05430,,261386_at,6.80498183,6.748209114,6.606457662,5.863071169,6.682041082,7.048622342
AT1G05440,,261384_at,4.278662024,4.214842889,4.636215677,4.500023775,4.278662024,4.340920655
AT1G05450,,261385_at,4.163629039,4.258330407,4.156260641,4.258330407,4.281082363,4.25030634
AT1G05460,SDE3,261381_at,5.531057605,5.422944264,5.079999614,6.357061619,5.455636075,5.47564311
AT1G05470,IP5P6,261382_at,5.066004037,5.177611379,5.217427019,5.039148492,4.979848015,5.282442699
AT1G05490,CLSY3,263203_at,4.33856762,4.490461496,4.082581393,4.32904179,4.384829629,4.33856762
AT1G05490,CLSY3,263204_at,5.22198726,5.0560773,4.938502859,4.552680377,5.243591624,5.121995579
AT1G05500,SYT5,263205_at,8.154796337,7.992096036,7.725553494,7.945053956,8.233733067,8.024550461
AT1G05510,OBAP1A,263175_at,5.084171049,5.084171049,4.856854397,5.021171736,5.194457797,5.04322053
AT1G05520,,263185_at,8.573036523,8.263222731,8.161051604,8.045457833,8.41914617,8.30443442
AT1G05530,UGT75B2,263176_at,4.268308163,3.943351979,4.118252366,4.512084195,4.171361927,4.207178704
AT1G05540,,263177_at,5.425271142,5.397127642,4.684495515,5.359035668,5.638246283,5.359035668
AT1G05550,,263178_at,4.569530943,4.469928898,4.591189186,4.399265807,4.524485474,4.469928898
AT1G05560,UGT1,263184_at,6.808679044,7.016845781,6.24544738,6.795132257,6.685386907,6.851537871
AT1G05570,CALS1,263183_at,9.160839963,9.193072421,9.119018438,9.164458708,9.327941874,9.353119218
AT1G05575,,263182_at,6.71689418,6.400136157,6.24349055,6.251686245,6.745511541,6.412038451
AT1G05577,,263233_at,4.077433571,4.102016539,4.344691816,4.913286397,4.010686854,4.102016539
AT1G05590,HEXO2,263199_at,5.649399283,5.650636387,5.52721898,5.675395073,5.649399283,5.543735257
AT1G05600,,263200_at,7.228671526,6.935993101,6.627399096,6.590358397,6.922067147,7.02480181
AT1G05610,APS2,263201_at,4.125564234,4.116530329,4.169857155,4.756204398,4.170363161,4.16422917
AT1G05620,URH2,263180_at,8.23676675,8.027345033,7.97901184,7.754520193,8.192462249,8.253786728
AT1G05630,AT5PTASE13,263202_at,5.056747392,5.056747392,4.794394539,5.507128882,5.292428068,5.075695901
AT1G05670,,263230_at,4.329700174,4.385831191,4.823915667,4.377995962,4.385831191,4.500385813
AT1G05680,UGT74E2,263231_at,6.78714455,6.543989098,6.700038772,5.908744069,6.634524469,6.78714455
AT1G05690,BT3,257451_at,4.855820573,4.822319789,4.448211738,4.330766148,4.786831506,4.705503837
AT1G05700,,263232_at,4.645910723,4.491381935,4.333664401,4.216102286,4.752029941,4.579278449
AT1G05710,,263179_at,6.177652215,6.419852326,6.187386861,6.098916275,6.318589887,6.124099766
AT1G05720,,263181_at,8.334145058,8.422943042,8.289633163,8.179965827,8.236681101,8.368646445
AT1G05740,,257452_at,4.131569326,4.202627346,4.518248158,4.240980747,4.280792452,4.122691292
AT1G05750,PDE247,261310_at,5.080986092,5.173869637,5.213080287,5.173869637,5.303719059,5.208060761
AT1G05760,RTM1,261256_at,6.805282654,7.606942556,7.565553712,7.063643313,6.599158158,7.007708381
AT1G05770,JAL2,261311_at,4.698761072,4.580438364,4.698761072,5.202418442,4.698761072,4.792269661
AT1G05790,,261312_at,7.976723137,7.976723137,7.660439727,7.794947157,7.709783552,7.971075789
AT1G05800,DGL,261278_at,4.105551552,4.244546304,4.251908343,4.251908343,4.251908343,4.324524007
AT1G05805,BHLH128,261254_at,8.148328069,8.276113253,7.870002854,8.17990142,8.218325407,7.885852569
AT1G05810,ARA,261252_at,8.681356793,8.72570303,8.331460222,8.571858417,8.957367636,8.820958237
AT1G05840,,261253_at,8.920007364,8.776533207,7.976380508,8.417243117,9.014453866,8.80038577
AT1G05850,CTL1,261279_at,12.02577526,12.06324789,12.11717589,12.21412126,12.12721823,12.12721823
AT1G05860,,261280_at,5.252243611,5.244816329,5.218535731,4.816331156,5.335675628,5.227478181
AT1G05880,ARI12,261249_at,4.52042952,4.565765569,4.506380841,5.077142187,4.373711203,4.410812771
AT1G05890,ARI5,261250_at,9.174403726,9.120665303,8.632979756,9.045205676,9.250767698,9.174403726
AT1G05900,NTH2,261255_at,5.622162015,5.594405683,5.338136305,5.185787144,5.657961321,5.670740895
AT1G05910,,261257_at,6.597468659,6.597468659,6.176760505,7.101663174,6.597468659,6.697634375
AT1G05920,,261251_at,4.486759523,4.486759523,4.467324377,4.797642562,4.486759523,4.296128982
AT1G05940,CAT9,260927_at,8.655130003,8.876773696,8.550095416,8.591967884,8.655130003,8.764439383
AT1G05950,,260945_at,4.641921441,4.541171938,4.616727979,4.058080781,4.511962371,4.569310924
AT1G05960,,260961_at,8.554789282,8.630321642,8.589364405,8.250948051,8.641801877,8.768438871
AT1G05990,CML7,260960_at,4.160487941,4.043297613,4.09969684,4.495437751,4.250710857,4.019780426
AT1G06000,UGT89C1,260955_at,6.021611978,6.256108797,6.256108797,6.31104762,6.004943851,6.052979121
AT1G06010,,260946_at,7.588541776,7.463752102,7.259347116,7.139699272,7.599012241,7.670536834
AT1G06020,,260947_at,4.136354541,4.189106395,4.189106395,4.880956196,4.394286757,4.189106395
AT1G06040,BBX24,260956_at,10.54077212,10.37087237,10.15118302,10.29103427,10.82840851,10.3750891
AT1G06050,,260959_at,7.132640675,7.594488304,7.088824772,7.167597121,7.082989612,7.199454652
AT1G06060,,260958_at,9.092015416,9.070972174,8.941974319,9.040715275,9.107573681,9.098675897
AT1G06070,,260953_at,7.998403574,7.925255401,7.854165498,7.14442421,7.925255401,8.222207528
AT1G06080,ADS1,260957_at,10.62399683,9.00520657,8.465781957,8.881088796,10.38156991,10.48555781
AT1G06100,,260948_at,4.446186413,4.446186413,4.636542841,4.987422054,4.446186413,4.426886518
AT1G06110,SKIP16,260949_at,9.217775687,9.087226883,8.680158138,8.900332646,9.247433512,9.18862738
AT1G06130,GLX2-4,260954_at,6.887500663,6.993330346,7.034031183,6.954318771,6.760808559,7.034031183
AT1G06140,PCMP-E61,260952_at,4.445453311,4.557589663,4.557589663,4.428094803,4.557589663,4.623660261
AT1G06150,EMB1444,260951_at,4.387683602,4.609719238,4.442363432,4.475226236,4.58806587,4.444384967
AT1G06160,ERF094,260783_at,4.45627786,4.557589663,4.626242834,5.092243606,4.518665501,4.576846892
AT1G06170,BHLH89,257491_at,3.853746026,4.009164422,4.412589438,4.238456769,3.975964665,4.009164422
AT1G06180,ATMYB13,260784_at,4.765755146,4.359562442,4.851084607,4.16463713,4.548489376,4.548489376
AT1G06190,,260793_at,7.494612272,7.968507119,7.637727134,7.67887178,7.568881396,7.990677815
AT1G06200,,260785_at,9.602765589,9.560438084,9.414329247,9.386828975,9.514000761,9.611471485
AT1G06210,TOL2,260794_at,7.56740043,7.389775594,7.132627953,7.080586424,7.603558935,7.73642345
AT1G06225,CLE3,260795_at,4.004229144,4.787446069,4.225453389,4.865908205,4.14920627,3.954861006
AT1G06230,GTE4,260787_at,8.213491228,8.300546039,8.086652575,7.901051631,8.244074702,8.49530067
AT1G06240,,260790_at,5.592051024,5.558110901,5.129710865,5.60619879,5.615201835,5.57672565
AT1G06250,,260791_at,3.999787437,4.03764811,4.03764811,4.209304936,4.03764811,4.022237228
AT1G06260,,260788_at,4.415670124,4.375230615,4.509143259,4.375230615,4.375230615,4.449235126
AT1G06270,,260792_at,5.226904115,5.174986695,5.174986695,5.144937829,5.174986695,5.174986695
AT1G06310,ACX3.2,259419_at,4.168558986,4.250456935,4.054030059,4.96697984,4.07246418,4.179598346
AT1G06320,,259389_at,4.268625952,4.162983848,4.024610704,3.760639595,4.222547728,4.282099752
AT1G06340,,259390_at,4.369919603,4.515402042,4.683070212,5.467999442,4.588022207,4.551027508
AT1G06380,,259392_at,5.72623631,5.582788371,4.982896155,5.189711646,5.768440487,5.45295676
AT1G06390,ASK9,259396_at,8.657950303,8.698970339,8.504514897,8.493642513,8.784371276,9.045619124
AT1G06400,RABA1A,259395_at,10.10027327,10.16588087,10.10027327,10.09395983,9.958913053,9.952987764
AT1G06410,TPS7,259393_at,9.754345107,9.71083232,9.630027895,9.71083232,9.577864752,9.646174536
AT1G06420,,259394_at,4.496325391,4.363657333,4.310439972,4.470697883,4.509002165,4.517549252
AT1G06430,FTSH8,262626_at,7.940267289,7.817782466,7.542177515,7.327625261,7.946960404,7.836376801
AT1G06440,,262625_at,4.283421659,4.372032677,4.559801391,4.733393418,4.306312037,4.207831328
AT1G06450,CAF1-1,262624_at,5.735760806,5.630570114,5.616080902,5.191264167,5.759184962,5.778852506
AT1G06460,ACD32.1,262629_at,7.211758498,7.582596811,6.959707502,6.4760078,6.987218492,7.136202252
AT1G06470,,262623_at,7.083878936,7.122617085,6.726870419,6.696924143,7.175687826,7.198038277
AT1G06490,CALS7,262628_at,5.143164684,5.321274169,4.942040818,4.806732578,5.435754584,5.192484826
AT1G06500,,262631_at,6.255630618,6.12623793,5.689920256,5.347131457,6.309112328,6.164212724
AT1G06510,,262622_at,6.042861208,5.862588684,5.324064994,5.288108857,6.029404157,6.150480196
AT1G06520,GPAT1,262630_at,4.582404664,5.704433801,5.347852074,6.332963299,5.148930688,4.892516106
AT1G06530,PMD2,262621_at,9.694146645,9.48528632,8.986394984,9.337184619,9.675913485,9.651532604
