#organism part,whole organim,,,,,,
#age,12 (day),,,,,,
#dose,50 micromolar,,,,,,
#compound,,mock,mock,mock,abscisic acid,abscisic acid,abscisic acid
Gene ID,Gene Name,SRR1761506,SRR1761507,SRR1761508,SRR1761509,SRR1761510,SRR1761511
AT3G13800,,112,143,266,201,144,155
AT3G13810,AtIDD11,117,125,263,300,201,234
AT3G13820,,0,0,0,0,1,0
AT3G13825,,0,0,0,0,0,0
AT3G13830,,0,0,0,0,0,0
AT3G13840,SCL29,1,5,2,0,2,1
AT3G13845,,58,65,137,116,85,114
AT3G13850,LBD22,0,0,0,3,2,2
AT3G13855,U6-26,0,0,0,0,0,0
AT3G13857,,0,0,0,0,0,0
AT3G13860,HSP60-3A,113,155,247,168,135,117
AT3G13870,RHD3,531,632,1199,1090,769,868
AT3G13880,PCMP-E89,20,17,53,29,15,19
AT3G13882,,230,284,509,398,351,334
AT3G13890,MYB26,0,0,0,0,0,0
AT3G13898,,3,1,6,5,9,9
AT3G13900,ALA7,0,2,9,3,4,7
AT3G13910,,54,52,111,127,88,107
AT3G13920,EIF4A1,2285,2941,5389,3656,2477,2848
AT3G13930,,461,559,1034,908,702,743
AT3G13940,,88,90,178,101,79,82
AT3G13950,,14,18,39,42,43,32
AT3G13960,GRF5,56,36,92,59,18,56
AT3G13965,,58,54,147,134,79,91
AT3G13970,ATG12B,14,14,30,29,26,20
AT3G13980,,82,112,232,152,137,152
AT3G13990,,270,298,694,524,394,440
AT3G14000,BRXL2,53,71,115,95,79,77
AT3G14010,CID4,377,514,986,1137,861,909
AT3G14020,NFYA6,86,133,180,116,109,115
AT3G14025,,0,1,0,6,0,1
AT3G14030,,0,0,0,0,0,1
AT3G14040,,0,0,0,0,0,0
AT3G14050,RSH2,334,434,779,956,681,606
AT3G14060,,30,47,76,235,149,161
AT3G14067,SBT1.4,1888,2126,4982,5733,4881,4143
AT3G14070,CCX3,17,22,56,54,36,43
AT3G14075,,98,145,294,283,205,214
AT3G14080,LSM1B,68,70,140,147,103,98
AT3G14090,ATEXO70D3,136,177,339,264,198,199
AT3G14100,UBP1C,1136,1327,2756,2182,1782,2058
AT3G14110,FLU,847,1143,2448,1538,1167,1223
AT3G14120,NUP107,131,126,286,176,146,134
AT3G14130,GLO4,76,112,172,249,206,181
AT3G14140,,3,1,10,5,5,5
AT3G14150,GLO3,225,318,629,502,432,482
AT3G14160,,34,31,69,63,36,41
AT3G14170,,17,20,31,33,30,18
AT3G14172,,188,209,436,362,258,336
AT3G14180,ASIL2,248,298,594,494,354,418
AT3G14185,,1,2,4,3,1,1
AT3G14190,PANS1,36,44,108,83,48,48
AT3G14200,,79,120,249,274,200,197
AT3G14205,SAC2,262,351,723,826,560,741
AT3G14210,ESM1,3910,4342,14225,9850,10915,9578
AT3G14220,,227,293,620,434,327,305
AT3G14225,GLIP4,4,2,5,11,2,0
AT3G14230,RAP2-2,849,1168,1949,1361,980,1032
AT3G14240,SBT1.5,783,971,2407,1653,1226,1214
AT3G14250,,0,0,0,0,1,0
AT3G14260,,12,19,31,5,2,6
AT3G14270,FAB1B,138,196,392,569,410,492
AT3G14280,,106,167,230,501,293,288
AT3G14290,PAE2,231,265,571,580,391,402
AT3G14300,PME26,0,0,1,0,1,3
AT3G14310,PME3,3183,3679,7071,2201,1915,1675
AT3G14320,ATL61,1,2,4,2,1,0
AT3G14330,PCMP-H57,57,74,153,82,56,77
AT3G14340,,0,0,0,0,0,0
AT3G14350,SRF7,428,560,1252,1025,818,915
AT3G14360,,25,25,38,71,42,53
AT3G14362,DVL19,4,5,14,10,5,10
AT3G14370,WAG2,9,13,14,13,13,6
AT3G14380,,0,0,0,0,1,0
AT3G14385,MIR169F,0,0,0,0,0,0
AT3G14390,LYSA1,203,218,469,219,194,170
AT3G14395,,0,1,2,11,9,17
AT3G14400,UBP25,190,225,437,350,278,295
AT3G14410,,66,90,213,134,129,103
AT3G14415,,3799,4754,10563,5312,4367,3625
AT3G14420,GLO1,5506,6441,14079,12119,10594,9539
AT3G14430,,51,65,183,136,125,125
AT3G14431,,0,0,0,0,0,0
AT3G14440,NCED3,19,23,53,150,152,131
AT3G14450,CID9,32,11,69,56,81,53
AT3G14452,,0,0,0,3,1,1
AT3G14460,,4,4,13,8,9,11
AT3G14470,RPPL1,35,57,95,79,78,74
AT3G14475,,0,0,0,0,0,0
AT3G14480,,0,0,1,0,0,1
AT3G14490,TPS17,0,0,2,0,0,1
AT3G14500,,0,0,0,0,0,0
AT3G14510,,2,7,6,1,2,1
AT3G14515,,0,0,0,0,0,0
AT3G14517,,0,1,5,0,0,0
AT3G14520,TPS18,0,0,0,0,0,0
AT3G14530,GGPPS9,4,3,8,3,4,5
AT3G14540,TPS19,0,0,3,1,3,3
AT3G14550,GGPS3,11,8,11,17,6,11
AT3G14560,,42,48,116,378,270,248
AT3G14570,CALS8,47,48,86,93,73,82
AT3G14580,,3,3,20,7,5,2
AT3G14590,NTMC2TYPE6.2,29,49,87,209,170,164
AT3G14595,,218,237,624,1444,992,1043
AT3G14600,RPL18AC,1263,1566,3105,2011,1478,1722
AT3G14610,CYP72A7,100,146,240,194,149,160
AT3G14620,CYP72A8,46,60,109,494,357,243
AT3G14630,CYP72A9,5,5,12,12,13,14
AT3G14640,CYP72A10,1,1,1,3,4,2
AT3G14650,CYP72A11,547,665,1575,1197,1025,1032
AT3G14660,CYP72A13,860,1092,2328,2511,2088,2051
AT3G14670,,0,0,0,0,0,0
AT3G14680,CYP72A14,68,102,139,252,169,170
AT3G14690,CYP72A15,404,502,1048,1470,1237,1196
AT3G14700,,3,4,13,13,11,11
AT3G14710,,3,3,8,3,5,4
AT3G14720,MPK19,158,186,371,428,316,360
AT3G14730,PCMP-E31,8,11,28,18,8,10
AT3G14735,U6-1,0,0,0,0,0,0
AT3G14740,,16,15,27,18,16,17
AT3G14750,FLXL1,58,71,160,142,93,92
AT3G14760,,30,35,81,53,43,40
AT3G14770,SWEET2,27,35,83,236,138,147
AT3G14780,,50,83,105,111,70,98
AT3G14790,RHM3,192,195,458,325,278,269
AT3G14800,,63,67,145,155,98,110
AT3G14810,MSL5,31,29,106,502,325,300
AT3G14820,,0,0,0,5,0,2
AT3G14830,,178,195,386,418,344,327
AT3G14840,LRR-RLK,651,801,1538,595,499,505
AT3G14850,TBL41,4,10,15,44,27,24
AT3G14855,,0,0,0,0,0,0
AT3G14860,,233,271,592,455,309,353
AT3G14870,,70,84,111,74,66,54
AT3G14880,,0,0,2,2,0,0
AT3G14890,ZDP,32,39,71,62,51,48
AT3G14900,,49,59,116,44,32,37
AT3G14910,,75,80,180,170,142,135
AT3G14920,,204,269,475,526,461,427
AT3G14930,HEME1,538,628,1586,1215,917,925
AT3G14940,PPC3,559,630,1076,270,331,238
AT3G14950,TTL2,1,1,0,0,0,1
AT3G14960,B3GALT13,102,132,250,206,151,175
AT3G14970,,0,0,0,0,0,0
AT3G14980,IDM1,112,150,304,254,167,201
AT3G14981,,0,0,0,0,0,0
AT3G14990,DJ1A,1696,2278,3485,5535,3689,3629
AT3G15000,MORF8,1084,1282,2715,1395,1159,1206
AT3G15010,UBA2C,123,183,331,194,177,199
AT3G15020,mMDH2,122,137,215,303,217,255
AT3G15030,TCP4,465,553,1406,1164,803,889
AT3G15040,,83,137,291,298,263,267
AT3G15050,IQD10,2,8,6,13,4,7
AT3G15055,,0,0,0,1,0,0
AT3G15060,RABA1G,72,118,205,94,66,78
AT3G15070,,150,206,422,367,321,293
AT3G15080,,73,78,173,98,86,82
AT3G15090,,61,65,134,166,115,128
AT3G15095,,489,605,1265,787,655,677
AT3G15110,,233,264,725,478,373,386
AT3G15111,,0,0,0,0,0,0
AT3G15115,,51,68,144,107,104,91
AT3G15120,,89,134,246,223,166,183
AT3G15130,PCMP-H86,3,10,17,7,1,4
AT3G15140,,45,52,106,62,45,52
AT3G15150,MMS21,31,21,60,35,30,22
AT3G15160,,226,349,662,539,401,422
AT3G15170,NAC054,1,5,9,5,6,4
AT3G15180,,83,88,196,261,202,202
AT3G15190,RPS20,1365,1530,3897,2504,1866,1820
AT3G15200,,6,9,17,20,9,6
AT3G15210,ERF4,175,176,391,665,481,397
AT3G15220,,96,114,223,231,163,182
AT3G15240,,72,92,99,62,54,59
AT3G15250,,0,2,5,1,2,3
AT3G15251,,0,0,0,0,0,0
AT3G15260,,168,202,423,404,321,313
AT3G15270,SPL5,2,3,3,19,10,16
AT3G15280,,0,0,0,2,4,1
AT3G15290,,211,239,500,612,495,470
AT3G15300,VQ19,32,38,65,88,59,63
AT3G15310,,0,0,0,0,0,0
AT3G15320,,0,0,0,0,0,0
AT3G15330,,0,0,0,0,0,0
AT3G15340,PPI2,10,12,26,18,24,25
AT3G15350,,49,65,129,310,233,244
AT3G15351,,39,62,135,97,73,83
AT3G15352,ATCOX17,43,47,73,96,64,39
AT3G15353,MT3,9535,11897,22136,22923,20173,20589
AT3G15354,SPA3,48,83,134,102,79,72
AT3G15355,UBC25,111,115,257,256,180,191
AT3G15356,LEC,190,297,312,257,170,215
AT3G15357,,57,57,76,58,45,47
AT3G15358,,13,16,31,34,24,35
AT3G15359,,0,0,0,0,0,0
AT3G15360,ATHM4,2010,2156,5986,4382,3126,2876
AT3G15370,ATEXPA12,0,0,0,1,1,0
AT3G15380,CHER1,134,153,325,259,237,209
AT3G15390,SDE5,27,28,62,52,40,35
AT3G15395,,92,71,203,189,151,136
AT3G15400,ATA20,51,60,152,145,120,129
AT3G15410,,193,231,459,423,305,313
AT3G15420,,10,12,34,17,26,24
AT3G15430,,157,194,386,354,273,242
AT3G15440,,9,23,39,41,28,26
AT3G15450,,11857,14245,30547,24653,19917,16842
AT3G15460,BRIX1-1,23,31,56,37,32,28
AT3G15470,,125,147,316,274,229,253
AT3G15480,,243,322,811,589,462,442
AT3G15490,,0,0,0,1,0,0
AT3G15500,NAC055,82,158,244,729,463,480
AT3G15510,NAC056,33,69,106,49,64,42
AT3G15518,,8,9,18,33,23,18
AT3G15520,CYP37,203,275,680,622,441,420
AT3G15530,,341,375,930,559,431,403
AT3G15534,,1,0,1,31,11,6
AT3G15536,,1,0,3,0,1,0
AT3G15540,IAA19,36,43,101,46,43,42
AT3G15548,,0,0,0,0,0,0
AT3G15550,,44,58,113,84,51,68
AT3G15570,,322,338,874,650,510,449
AT3G15578,,0,1,0,0,0,2
AT3G15580,ATG8I,211,224,556,659,543,493
AT3G15585,,0,0,0,0,0,0
AT3G15590,,200,243,463,303,254,258
AT3G15600,,0,0,0,0,0,0
AT3G15602,,0,0,0,0,0,0
AT3G15604,,0,0,0,0,0,0
AT3G15605,,0,0,0,0,1,0
AT3G15610,,273,320,643,571,417,450
AT3G15620,UVR3,169,252,492,237,108,160
AT3G15630,,1249,1559,3314,1423,1054,960
AT3G15640,COX5B-1,335,505,847,628,430,439
AT3G15650,,5,6,12,15,17,9
AT3G15660,GRXS15,286,317,710,677,570,505
AT3G15670,LEA29,2,2,0,119,68,73
AT3G15680,,83,102,224,193,120,184
AT3G15690,,418,556,1395,1115,848,696
AT3G15700,,5,7,5,9,8,9
AT3G15710,,97,115,312,288,199,160
AT3G15720,,20,21,75,64,25,16
AT3G15730,PLDALPHA1,1867,2327,5122,4936,3767,3650
AT3G15740,,0,0,3,1,4,5
AT3G15750,,13,13,55,42,28,25
AT3G15760,,35,46,89,91,47,46
AT3G15770,,115,170,406,269,217,193
AT3G15780,,63,90,211,224,210,172
AT3G15790,MBD11,72,75,158,290,219,268
AT3G15800,,23,40,58,40,31,27
AT3G15810,,223,252,515,584,412,406
AT3G15820,ROD1,269,368,957,734,483,459
AT3G15830,,2,2,8,3,7,4
AT3G15840,PIFI,1506,1698,4704,4607,3526,2861
AT3G15850,ADS3,667,887,1954,1317,806,945
AT3G15860,,0,0,0,0,0,0
AT3G15870,ADS3.2,0,0,0,0,0,1
AT3G15880,WSIP2,242,297,614,787,533,609
AT3G15890,,36,51,99,86,70,83
AT3G15900,,162,189,448,469,366,337
AT3G15909,,0,0,0,0,0,0
AT3G15910,,0,0,0,0,0,0
AT3G15920,EREX,124,154,303,309,247,248
AT3G15930,PCMP-E51,4,6,20,9,3,13
AT3G15935,,0,0,0,0,0,0
AT3G15940,,155,190,360,382,348,335
AT3G15950,NAI2,810,1156,1720,1314,905,1229
AT3G15960,,0,0,0,1,0,0
AT3G15970,NUP50B,262,261,512,429,334,415
AT3G15980,,264,330,608,683,489,494
AT3G15990,SULTR3;4,29,24,32,44,48,32
AT3G16000,MFP1,541,604,1452,970,893,897
AT3G16010,,37,32,89,84,59,62
AT3G16020,,2,1,0,2,3,0
AT3G16030,CES101,18,24,51,53,38,53
AT3G16040,,0,0,0,0,1,2
AT3G16050,PDX12,47,56,117,100,90,79
AT3G16060,KIN13B,178,234,482,441,362,328
AT3G16070,,4,5,16,7,4,6
AT3G16080,RPL37C,482,512,946,681,471,422
AT3G16090,HRD1A,117,175,340,343,226,245
AT3G16100,RABG3C,97,103,220,216,163,137
AT3G16110,PDIL1-6,97,121,247,236,171,177
AT3G16117,,0,0,0,0,0,0
AT3G16120,,23,13,48,70,46,55
AT3G16130,ATROPGEF13,25,29,51,21,36,55
AT3G16140,PSAH1,6372,7620,19841,17083,14232,12352
AT3G16150,,148,75,345,135,90,147
AT3G16160,TCX8,1,3,2,4,0,4
AT3G16170,,81,101,226,238,162,187
AT3G16175,,0,0,7,9,9,6
AT3G16180,NPF1.1,194,197,446,304,220,167
AT3G16190,,305,380,718,1004,813,791
AT3G16200,,111,148,295,213,202,214
AT3G16210,,4,2,2,34,31,25
AT3G16220,,106,116,223,245,167,158
AT3G16230,,201,253,479,469,394,415
AT3G16240,TIP2-1,10023,11423,30484,21928,16773,16746
AT3G16250,PNSB3,261,310,895,511,413,368
AT3G16260,TRZ4,144,175,426,326,255,310
AT3G16270,,181,221,473,402,333,336
AT3G16280,,17,12,40,22,16,6
AT3G16290,FTSHI2,243,334,776,548,458,437
AT3G16300,,2,4,6,10,2,6
AT3G16310,NUP35,184,228,363,192,176,183
AT3G16320,CDC27a,14,17,37,10,12,22
AT3G16330,,51,43,83,224,211,190
AT3G16340,ABCG29,105,125,179,319,238,262
AT3G16350,,71,92,187,146,95,112
AT3G16360,AHP4,145,116,267,461,588,490
AT3G16370,APG,2335,2528,7972,7363,6087,4424
AT3G16380,PAB6,5,9,15,27,13,23
AT3G16390,NSP3,12,17,22,26,20,26
AT3G16400,NSP1,918,1087,1822,4207,2991,3351
AT3G16410,NSP4,42,43,49,42,28,39
AT3G16415,,0,0,0,0,0,0
AT3G16420,PBP1,1842,2189,3446,3713,2626,2703
AT3G16430,PBP2,115,139,189,355,214,267
AT3G16432,,0,0,0,0,0,0
AT3G16440,ATMLP-300B,46,67,48,25,20,11
AT3G16450,JAL33,452,681,821,1909,1320,1864
AT3G16460,JAL34,1365,1814,2316,2113,1560,2037
AT3G16470,JAL35,322,348,714,1990,1350,1383
AT3G16480,MPPA2,238,304,534,459,333,339
AT3G16490,IQD26,10,24,30,19,5,13
AT3G16500,IAA26,234,256,502,376,278,320
AT3G16510,,38,53,101,164,136,138
AT3G16520,UGT88A1,725,881,2127,2636,2406,2081
AT3G16530,,203,312,391,224,188,158
AT3G16540,DEGP11,0,2,0,0,0,0
AT3G16550,DEGP12,0,0,0,0,0,0
AT3G16552,,0,0,0,0,0,0
AT3G16555,,0,1,0,0,0,0
AT3G16560,,38,35,89,118,75,65
AT3G16565,,71,74,148,160,132,122
AT3G16570,RALF23,1226,1547,4210,4338,3207,3829
AT3G16580,,0,0,0,0,0,0
AT3G16590,,0,1,0,0,0,1
AT3G16600,,0,0,0,0,0,0
AT3G16610,PCMP-E91,9,8,18,10,8,10
AT3G16620,TOC120,71,88,151,125,81,94
AT3G16630,KIN13A,353,461,910,769,611,699
AT3G16640,TCTP1,7123,8547,18879,15913,11704,12332
AT3G16650,PRL2,18,19,36,40,22,14
AT3G16660,,366,419,988,160,126,77
AT3G16670,,734,1234,2302,2011,1410,1241
AT3G16680,,0,0,0,0,0,0
AT3G16690,SWEET16,47,68,174,96,61,56
AT3G16700,,36,45,86,81,64,65
AT3G16710,,9,13,21,21,18,13
AT3G16712,,1,3,8,5,10,3
AT3G16720,ATL2,135,156,379,304,304,211
AT3G16730,CAPH2,35,37,65,49,45,41
AT3G16740,,114,158,294,305,186,226
AT3G16750,,60,54,104,82,49,62
AT3G16760,,158,225,404,350,263,259
AT3G16770,RAP2-3,4435,5989,10121,5206,4743,5413
AT3G16780,RPL19B,391,424,718,405,337,330
AT3G16785,PLDP1,162,165,419,416,307,362
AT3G16800,,89,90,276,310,288,216
AT3G16810,APUM24,109,145,224,127,113,89
AT3G16820,,0,0,0,0,0,0
AT3G16830,TPR2,303,373,719,732,548,578
AT3G16840,,187,282,478,390,286,268
AT3G16850,,726,779,1971,1757,1356,1533
AT3G16851,,0,0,0,0,0,0
AT3G16857,ARR1,571,737,1495,1331,966,1086
AT3G16860,COBL8,28,60,103,98,73,84
AT3G16870,GATA17,38,53,108,53,40,52
AT3G16880,,0,0,0,0,0,0
AT3G16890,PPR40,6,6,33,32,17,16
AT3G16895,,0,0,0,0,0,0
AT3G16900,,1,2,6,2,2,0
AT3G16910,AAE7,290,368,719,1133,808,740
AT3G16920,CTL2,55,43,121,189,136,76
AT3G16930,,1,0,0,0,0,0
AT3G16940,,145,210,355,477,354,388
AT3G16950,LPD1,297,375,744,571,389,381
AT3G16960,,0,0,0,0,0,0
AT3G16970,,0,0,0,0,0,0
AT3G16980,NRPB9A,7,8,10,20,11,14
AT3G16990,TENA_E,33,35,67,229,169,130
AT3G17000,UBC32,219,265,555,1537,959,958
AT3G17010,,1,0,0,1,0,1
AT3G17020,,1131,1362,2977,2860,2171,2170
AT3G17030,,31,34,77,57,49,39
AT3G17040,HCF107,424,479,1159,904,790,825
AT3G17050,,57,73,147,234,77,84
AT3G17060,PME67,0,0,0,0,0,0
AT3G17070,PER29,201,212,442,468,403,244
AT3G17080,,0,0,0,0,0,0
AT3G17090,,357,411,823,722,526,616
AT3G17100,BHLH147,711,833,1743,1392,1075,1116
AT3G17110,,11,6,19,190,116,109
AT3G17120,,50,67,127,127,96,98
AT3G17130,,2,9,22,25,19,14
AT3G17140,,0,0,0,0,0,0
AT3G17150,,0,0,0,0,0,0
AT3G17152,,0,0,2,0,0,0
AT3G17155,,0,0,0,0,0,0
AT3G17160,,291,378,714,646,441,474
AT3G17170,RFC3,310,367,822,419,306,409
AT3G17180,SCPL33,0,0,0,1,0,0
AT3G17185,TASIR-ARF,70,71,195,152,164,136
AT3G17190,,0,0,0,0,0,0
AT3G17200,,0,0,0,0,0,0
AT3G17203,,1,0,0,0,1,1
AT3G17205,UPL6,248,295,590,578,463,444
AT3G17210,HS1,598,744,1655,1128,988,858
AT3G17220,PMEI2,0,6,4,4,1,3
AT3G17225,,9,18,31,26,19,22
AT3G17230,,1,0,0,0,0,1
AT3G17240,LPD2,392,521,949,1036,720,717
AT3G17250,,44,61,126,137,129,110
AT3G17260,,0,0,0,0,0,0
AT3G17261,,0,0,0,0,0,0
AT3G17265,,0,0,0,0,0,0
AT3G17270,,0,0,0,0,0,0
AT3G17280,,9,7,11,9,10,8
AT3G17290,,0,0,1,0,0,1
AT3G17300,,139,163,384,304,222,268
AT3G17310,DRM3,115,151,280,234,182,171
AT3G17320,,1,0,0,0,0,0
AT3G17330,ECT6,76,71,183,112,86,75
AT3G17340,,42,66,114,90,61,68
AT3G17350,,68,54,153,72,61,67
AT3G17360,POK1,26,36,43,40,24,31
AT3G17365,,64,52,128,153,108,125
AT3G17370,,0,0,0,0,0,0
AT3G17380,,39,32,54,65,40,36
AT3G17390,METK4,2957,3776,7114,4020,3018,2655
AT3G17400,,0,0,1,0,1,0
AT3G17410,,479,602,1187,1054,807,740
AT3G17420,GPK1,94,104,181,138,129,109
AT3G17430,,154,160,347,352,249,262
AT3G17440,NPSN13,196,274,574,630,381,438
AT3G17450,,88,90,213,145,122,151
AT3G17460,,30,44,87,47,38,36
AT3G17465,RPL3B,255,316,596,333,230,284
AT3G17470,ATCRSH,201,214,536,375,325,262
AT3G17480,,0,0,0,0,0,0
AT3G17490,,0,0,0,0,0,0
AT3G17500,,0,0,0,0,0,0
AT3G17510,CIPK1,189,255,485,511,386,377
AT3G17520,,1,2,3,1406,847,763
AT3G17530,,0,0,0,0,0,0
AT3G17540,,0,0,0,0,0,0
AT3G17550,,0,0,0,0,0,0
AT3G17560,,0,0,0,0,0,0
AT3G17570,,0,0,0,0,0,0
AT3G17580,,29,26,48,24,14,27
AT3G17590,BSH,108,126,211,201,153,172
AT3G17600,IAA31,2,3,2,1,0,3
AT3G17609,HYH,14,14,18,18,13,17
AT3G17611,RBL14,15,20,54,77,60,57
AT3G17620,,0,0,0,0,0,0
AT3G17626,,21,30,56,52,36,40
AT3G17630,CHX19,25,28,46,43,25,34
AT3G17640,,67,67,177,78,81,28
AT3G17650,YSL5,307,400,931,689,541,518
AT3G17660,AGD15,20,25,31,41,31,28
AT3G17668,ENA,49,64,149,115,94,88
AT3G17670,,67,74,161,127,116,109
AT3G17675,,0,0,0,0,0,0
AT3G17680,,42,39,94,88,42,80
AT3G17690,CNGC19,7,4,19,18,18,10
AT3G17700,CNGC20,68,85,180,177,154,150
AT3G17710,,25,27,52,36,31,36
AT3G17712,,12,10,22,15,15,21
AT3G17715,,30,42,78,73,54,74
AT3G17720,,0,1,0,0,0,0
AT3G17730,anac057,12,9,29,18,8,16
AT3G17740,,108,115,240,248,165,177
AT3G17750,,143,143,349,286,228,227
AT3G17760,GAD5,1,0,1,0,0,0
AT3G17770,,147,168,372,686,410,440
AT3G17780,,141,193,377,234,183,188
AT3G17790,PAP17,70,71,161,791,644,560
AT3G17800,,399,469,941,1542,1172,947
AT3G17810,PYD1,444,550,1117,3086,2024,1807
AT3G17820,GLN1-3,578,664,1123,1869,1284,1249
AT3G17830,,19,28,64,28,35,23
AT3G17840,RLK902,149,139,295,167,110,116
AT3G17845,,1,0,0,0,0,0
AT3G17850,IREH1,410,510,1022,910,637,703
AT3G17860,TIFY6B,100,130,266,362,269,334
AT3G17880,TDX,257,310,661,652,556,493
AT3G17890,,17,29,43,24,26,26
AT3G17900,,229,270,568,468,363,365
AT3G17910,SURF1,51,81,149,89,81,69
AT3G17920,,48,62,144,144,103,73
AT3G17930,,458,435,1061,1028,835,774
AT3G17940,,251,323,646,696,586,531
AT3G17950,Y-3,137,146,342,335,234,245
AT3G17970,OEP64,195,233,573,392,290,308
AT3G17980,CAR4,1,1,1,2,1,2
AT3G17998,,0,0,0,0,0,0
AT3G18000,NMT1,0,0,0,0,0,0
AT3G18010,WOX1,13,20,35,20,17,14
AT3G18020,,6,10,18,17,10,11
AT3G18030,HAL3A,87,97,193,173,107,124
AT3G18035,HON4,1255,1532,3177,2711,2027,2091
AT3G18040,MPK9,179,220,479,436,325,324
AT3G18050,,1709,2064,5145,3396,2745,3080
AT3G18060,AIP1-2,211,295,600,649,427,400
AT3G18070,BGLU43,14,25,41,44,43,38
AT3G18080,BGLU44,1568,1502,4914,6016,5731,4781
AT3G18090,NRPD2B,63,53,134,83,74,98
AT3G18100,MYB4R1,53,55,105,54,62,60
AT3G18110,EMB1270,100,108,276,179,148,171
AT3G18120,,0,0,0,0,0,0
AT3G18130,RACK1C,170,219,325,163,144,113
AT3G18140,,353,411,943,958,709,696
AT3G18145,,17,21,26,17,7,16
AT3G18150,,0,0,0,0,0,0
AT3G18160,PEX3-1,106,112,216,208,165,139
AT3G18165,MOS4,176,218,492,338,240,263
AT3G18170,,23,36,68,51,39,47
AT3G18180,,0,0,0,2,0,0
AT3G18190,CCT4,269,350,670,482,362,361
AT3G18200,,9,11,22,18,13,7
AT3G18210,,98,148,262,225,166,170
AT3G18215,,298,390,896,563,385,460
AT3G18217,MIR157C,6,7,19,14,7,7
AT3G18220,LPP4,0,0,0,0,0,0
AT3G18230,,316,410,783,484,352,443
AT3G18235,,0,0,0,0,0,0
AT3G18240,,82,91,168,117,96,87
AT3G18250,,13,15,31,45,20,19
AT3G18260,RTNLB9,41,36,66,56,33,22
AT3G18270,CYP77A5P,102,125,274,245,183,182
AT3G18280,,143,183,333,780,638,661
AT3G18282,,0,0,1,0,0,0
AT3G18290,BTS,284,355,745,735,570,665
AT3G18291,,0,0,0,0,0,0
AT3G18295,,74,97,264,239,154,175
AT3G18300,,15,15,29,29,20,30
AT3G18310,,30,42,92,49,54,56
AT3G18320,,23,25,38,15,16,9
AT3G18330,,2,0,0,1,0,0
AT3G18340,,0,0,0,0,0,0
AT3G18350,,82,74,184,232,183,215
AT3G18360,VQ20,0,1,3,1,2,1
AT3G18362,,0,0,0,0,1,0
AT3G18370,SYTF,195,230,472,342,277,293
AT3G18380,,111,130,305,244,160,190
AT3G18390,EMB1865,533,601,1146,871,673,711
AT3G18400,anac058,46,44,48,196,123,178
AT3G18410,,381,510,914,949,685,686
AT3G18420,SG1,129,165,351,311,221,231
AT3G18430,,114,108,250,281,201,198
AT3G18440,ALMT9,128,165,324,448,314,314
AT3G18450,PCR5,6,7,5,3,0,1
AT3G18460,PCR4,0,1,0,0,0,0
AT3G18470,PCR7,0,0,0,0,0,0
AT3G18480,CASP,199,257,491,485,375,365
AT3G18485,ILR2,4,19,15,18,14,22
AT3G18490,ASPG1,922,1023,2791,4543,3963,3080
AT3G18500,,122,144,363,295,237,219
AT3G18510,,13,18,38,24,15,20
AT3G18518,RTFL20,0,0,0,0,0,0
AT3G18520,HDA15,203,284,489,434,297,377
AT3G18524,MSH2,34,44,98,54,46,45
AT3G18530,,2,7,12,17,17,13
AT3G18535,,111,147,312,291,236,174
AT3G18550,BRC1,3,2,7,2,2,1
AT3G18560,,77,96,191,246,215,135
AT3G18570,,0,0,1,1,0,1
AT3G18580,,66,66,135,82,57,51
AT3G18590,ENODL5,0,0,0,0,0,0
AT3G18600,RH51,173,207,316,147,138,137
AT3G18610,NUCL2,2,5,10,8,16,11
AT3G18620,PAT11,22,21,65,63,42,47
AT3G18630,UNG,10,10,24,15,7,9
AT3G18640,,92,125,226,208,166,173
AT3G18650,AGL103,0,0,0,0,0,0
AT3G18660,GUX1,23,27,35,67,45,34
AT3G18670,,6,9,21,13,11,14
AT3G18680,,520,643,1428,920,681,718
AT3G18690,MKS1,59,58,142,119,73,98
AT3G18700,,0,0,0,0,0,0
AT3G18710,PUB29,44,35,77,71,70,66
AT3G18715,IDL4,2,0,2,2,2,4
AT3G18720,,0,0,0,1,0,1
AT3G18730,TSK,22,22,25,22,20,20
AT3G18740,RPL30C,490,637,1198,807,582,608
AT3G18750,WNK6,64,76,168,183,138,118
AT3G18760,,113,118,178,129,92,105
AT3G18770,ATG13B,57,57,132,114,113,82
AT3G18773,ATL77,96,107,175,153,100,103
AT3G18777,,0,3,5,12,16,12
AT3G18779,,0,0,0,0,0,0
AT3G18780,ACT2,3370,3968,8877,6006,4266,4306
AT3G18790,,151,206,388,298,229,234
AT3G18800,,141,170,376,263,209,243
AT3G18810,PERK6,0,0,0,0,0,0
AT3G18815,,0,0,0,0,0,0
AT3G18820,RABG3F,779,1021,2293,2528,1905,1826
AT3G18827,MIR868A,0,0,0,0,0,0
AT3G18830,PLT5,568,596,1223,1256,1047,975
AT3G18840,PCMP-E92,3,0,2,0,0,1
AT3G18845,,2,1,5,3,3,3
AT3G18850,LPAT5,73,84,176,142,103,118
AT3G18860,,310,326,730,662,523,532
AT3G18870,,50,53,156,105,92,99
AT3G18880,,9,8,27,11,6,4
AT3G18890,TIC62,590,697,1716,1063,1081,948
AT3G18895,MIR418,0,0,0,0,0,0
AT3G18900,,13,16,30,16,21,15
AT3G18910,ETP2,45,57,125,96,65,72
AT3G18930,ATL65,152,156,379,261,196,240
