#age,6 (day),,,,,,,
#development stage,seedling,,,,,,,
#ecotype,Col-0,,,,,,,
#compound,,,1 micromolar indole-3-acetic acid,1 micromolar indole-3-acetic acid,none,1 micromolar indole-3-acetic acid,none,none
Gene ID,Gene Name,DesignElementAccession,Hybridization6,Hybridization4,Hybridization2,Hybridization5,Hybridization3,Hybridization1
AT3G14990,DJ1A,257216_at,12.87692988,12.7977485,12.83160628,12.8696568,12.88696304,12.94478602
AT3G15000,MORF8,257218_at,10.21155092,10.58519346,10.20248925,10.54551394,10.20514488,10.65442877
AT3G15010,UBA2C,257266_at,10.13458359,10.2686537,10.10655177,10.23499346,9.937453648,10.15690814
AT3G15020,mMDH2,257213_at,7.14371059,7.244133988,7.333864144,7.477946393,7.330675942,7.766447513
AT3G15030,TCP4,257267_at,7.703477313,7.994583242,8.08820147,8.195878585,7.931747512,8.352088661
AT3G15040,,257214_at,9.449608334,9.130759429,9.41122964,9.31307891,9.291749569,9.586395831
AT3G15050,IQD10,257233_at,4.728246192,5.080890327,4.573977226,4.767757244,4.764821436,4.836769813
AT3G15060,RABA1G,257235_at,9.554225569,9.243381383,9.596327831,9.182623365,9.609101353,9.379304019
AT3G15070,,257215_at,9.170603383,9.254389115,9.281198422,9.207205472,9.322129212,9.345691094
AT3G15080,,257211_at,8.00439614,8.225387277,7.936387004,8.195996334,7.734989241,7.884299137
AT3G15090,,257212_at,7.516758934,7.619087846,7.588063227,7.855707713,7.556231667,7.71210129
AT3G15095,,257236_at,9.038680788,9.090733809,9.02316978,9.110079223,9.059553665,9.064511113
AT3G15110,,256856_at,7.949319621,8.036613841,8.133417429,8.033079226,7.93142362,8.201039808
AT3G15120,,256885_at,8.464290785,8.5577238,8.638460501,8.71260196,8.518113427,8.796745351
AT3G15130,PCMP-H86,256886_at,3.973801183,4.243669471,4.350203144,4.461879502,4.058327847,4.134357895
AT3G15140,,256858_at,6.209397896,5.994538254,6.224069009,6.022794732,6.173505209,5.871569724
AT3G15150,MMS21,256887_at,6.705296791,7.186713889,6.86589414,6.991862005,7.078198843,6.947243809
AT3G15160,,256888_at,9.089731401,9.150874803,9.173025517,9.074563318,9.124218454,9.223443123
AT3G15170,NAC054,256857_at,5.041927337,4.809109118,4.987506983,4.869910011,5.042527999,4.930558912
AT3G15180,,256854_at,7.750327711,8.133927582,7.994978588,8.127325186,7.858111015,7.958371308
AT3G15190,RPS20,256855_at,10.97828922,11.35134366,11.04111691,11.24257364,11.23184025,11.25149767
AT3G15200,,256884_at,4.932736166,4.707370521,4.847630977,4.853100876,5.074055002,4.811938236
AT3G15210,ERF4,257053_at,8.997123207,9.18939958,9.239834083,9.314598322,9.184370144,9.34861942
AT3G15220,,257078_at,7.822116976,7.967227227,8.098657856,7.944882169,7.92062912,8.007571468
AT3G15240,,257079_at,5.774615698,6.039905932,6.156867973,5.608134985,5.745090741,6.162609036
AT3G15240,,257080_at,6.584906676,6.986024044,7.176979455,6.528329859,6.785527924,7.199327445
AT3G15250,,257049_at,5.714525875,5.852782578,4.234898956,5.882443874,4.342659378,4.380402782
AT3G15260,,257050_at,9.068792681,9.007022353,9.118562816,9.139181244,9.187707011,8.816864242
AT3G15270,SPL5,257051_at,4.967772004,5.055996061,4.636310054,4.695796148,4.803525319,5.076053997
AT3G15280,,257059_at,4.641547028,4.684283493,4.438210792,4.741895575,4.522395133,4.687611593
AT3G15290,,257052_at,10.12916389,10.06599225,10.08973704,9.857364386,10.15226912,10.14028253
AT3G15300,VQ19,257105_at,7.067552405,7.062054199,7.210094318,7.225673174,7.257100364,7.703421379
AT3G15350,,257056_at,6.603773848,6.418837218,6.798003233,6.729582365,6.372711895,6.29312113
AT3G15351,,257055_at,8.596877922,8.907858946,8.667587575,8.487302617,8.811162452,8.284647694
AT3G15352,ATCOX17,257058_at,6.707018072,6.744671469,6.531927538,6.953720157,6.384616034,6.219390122
AT3G15353,MT3,257054_at,13.60858158,13.76495827,13.65726588,13.69103905,13.72999746,13.69172197
AT3G15355,UBC25,258382_at,8.21212665,8.307190845,8.426479404,8.166120128,8.321408309,8.624308356
AT3G15357,,258397_at,7.692935638,8.027003013,7.241256057,7.842538175,6.980860453,6.931668821
AT3G15360,ATHM4,258398_at,11.33974358,11.29094608,11.43499561,11.5239137,11.28381465,11.52702588
AT3G15370,ATEXPA12,258388_at,5.538038022,5.706091257,5.298815135,5.518977312,5.257460395,5.509066627
AT3G15380,CHER1,258403_at,8.027694778,7.875495346,7.953736136,8.16287302,8.042389623,8.335341721
AT3G15390,SDE5,258389_at,4.411529514,4.146396631,4.218431361,4.284955903,4.30624069,4.157667309
AT3G15400,ATA20,258392_at,6.462658698,6.468004801,6.538525057,6.139861806,6.457374631,6.517309042
AT3G15410,,258390_at,9.094275625,9.061691503,9.176822736,9.108966019,9.18694467,9.321723517
AT3G15420,,258391_at,5.387185341,5.178961227,5.269653544,5.029982089,5.358189747,4.795463375
AT3G15430,,258401_at,9.390611953,9.25392877,9.46012324,9.409154809,9.417824154,9.312563723
AT3G15440,,258383_at,9.126478265,8.697265462,9.016739869,8.693293111,8.830957749,7.932654717
AT3G15450,,258402_at,14.04079167,13.93918581,13.81395793,13.78848857,14.04429771,13.88350762
AT3G15460,BRIX1-1,258396_at,6.743891307,6.786003957,5.979751768,6.783148318,5.912357092,5.792282902
AT3G15470,,258400_at,8.262642623,8.142465706,8.192889057,8.187100028,8.251792618,8.579637733
AT3G15480,,258393_at,11.04879675,10.87214932,10.90733805,10.9017283,11.05444045,10.65546389
AT3G15490,,258384_at,3.986132766,3.638879832,3.712119442,3.80375549,3.945127994,3.722231784
AT3G15500,NAC055,258395_at,10.30346302,10.18685405,9.983807231,9.936700981,10.31380911,9.791954225
AT3G15510,NAC056,258385_at,8.13823293,8.14188586,7.801191099,7.941353438,8.169306517,7.924643955
AT3G15520,CYP37,258386_at,6.65119611,6.62014053,6.845963781,6.871207784,6.894848316,7.030965198
AT3G15530,,258394_at,10.35701242,10.39881774,10.28297267,10.36112693,10.32351323,10.45442906
AT3G15540,IAA19,258399_at,10.67540329,10.73574145,7.689351698,10.68768416,7.586077393,7.89549913
AT3G15550,,257290_at,4.139436912,4.204528573,4.208717277,4.163268229,4.191635923,4.118878012
AT3G15550,,258387_at,4.408663135,4.636220043,4.364808074,4.309154268,4.406097135,4.263511474
AT3G15570,,257294_at,7.722461683,8.105964118,8.066414173,7.859816487,8.074857141,8.515688909
AT3G15580,ATG8I,257293_at,11.47109029,11.40832223,11.27758803,11.28410173,11.30686724,11.19938069
AT3G15590,,257291_at,10.27548568,9.994906712,10.34630196,10.28389984,10.16254076,10.01790462
AT3G15605,,258271_at,5.103677523,4.860394101,4.962508387,5.056217043,4.863980256,5.121830769
AT3G15610,,258272_at,9.764575647,10.04851887,9.741301758,9.837775071,9.8350297,9.557011967
AT3G15620,UVR3,258227_at,10.06388772,10.13332854,10.15225614,10.00798131,10.29107419,9.724638798
AT3G15630,,258225_at,12.72872807,12.74339711,12.67712286,12.70557378,12.749645,12.7054958
AT3G15640,COX5B-1,258274_at,10.23840982,10.30558455,10.27542625,10.26486543,10.11532131,10.33123642
AT3G15650,,258270_at,5.059542303,5.106519772,5.62406774,5.199579525,5.732488824,5.359694567
AT3G15660,GRXS15,258273_at,10.24218945,10.54239766,10.36265155,10.40161749,10.38383832,10.3855367
AT3G15670,LEA29,258224_at,4.498022802,4.356846164,4.464721325,4.29210425,4.411497961,4.172323783
AT3G15680,,258222_at,7.746208972,7.986105796,7.685479383,8.072126338,7.448150271,7.769922934
AT3G15690,,258269_at,9.446186745,9.518647798,9.45282709,9.583792702,9.512891902,9.785368491
AT3G15710,,258276_at,9.622668954,9.519498435,9.645951632,9.58313501,9.460158623,9.266074169
AT3G15720,,258252_at,4.450568244,4.550619939,5.149741456,4.445273055,4.824641789,4.701745807
AT3G15730,PLDALPHA1,258226_at,11.07896863,11.09500028,11.21996742,11.22552635,11.13336975,11.25867904
AT3G15740,,258261_at,5.204555929,5.114090547,5.109921248,5.24012374,5.176068006,4.926856438
AT3G15760,,258275_at,8.684617405,8.734786127,8.319659985,8.60578241,8.269026615,8.11832524
AT3G15770,,258262_at,8.868858449,8.446842981,8.510241558,8.491316406,8.735030755,7.813845603
AT3G15780,,258263_at,8.563605178,8.784833499,8.612177667,8.521397526,8.777062107,8.890841314
AT3G15790,MBD11,258264_at,6.87536092,7.09772015,7.092962112,7.091339438,7.092738135,6.910677566
AT3G15800,,258265_at,6.146087194,6.356634405,6.188320849,6.150511326,6.096396878,6.309988023
AT3G15810,,258251_at,9.12441251,9.134070987,9.436147316,9.028130121,9.251632069,9.229844729
AT3G15840,PIFI,258223_at,10.73177978,10.87186299,11.00291765,10.87563312,10.9833203,10.88173822
AT3G15850,ADS3,258250_at,11.6440974,11.6030587,11.77620198,11.69108464,11.86501777,11.59753878
AT3G15860,,258266_at,4.460485408,4.476908769,4.681734364,4.430759965,4.633215168,4.386993547
AT3G15870,ADS3.2,258267_at,4.50891776,4.322817597,4.257946878,4.388477984,4.091163227,4.389384289
AT3G15880,WSIP2,258268_at,9.349915769,9.473596024,9.505599141,9.639451166,9.452352955,9.671426066
AT3G15890,,257799_at,6.299923447,6.558901073,6.471263557,6.185193673,6.186592399,6.305421931
AT3G15900,,257800_at,9.837229439,9.728026911,9.963997674,9.741148431,9.943065873,9.606440252
AT3G15910,,257795_at,4.347058077,4.29721542,4.267747186,4.21229102,4.445223228,4.242881462
AT3G15930,PCMP-E51,257796_at,5.299454145,5.28190653,5.306357011,5.334462996,5.194391474,5.30130779
AT3G15940,,257797_at,7.505723946,7.301018184,7.384676503,7.397885406,7.337808943,7.798328993
AT3G15950,NAI2,257798_at,11.45382147,11.38175844,11.52311299,11.49214553,11.38856566,11.63521954
AT3G15970,NUP50B,258313_at,8.983634309,9.307673335,9.084576096,9.108149195,9.033152814,9.054223705
AT3G15980,,258331_at,8.09032073,8.074565146,8.227508899,8.040814628,8.1250048,7.56705215
AT3G15990,SULTR3;4,258287_at,6.194334587,6.069273706,6.68960923,6.28900711,6.296344128,6.617331868
AT3G16000,MFP1,258333_at,8.237712872,8.034936029,8.446213077,8.152251717,8.367499066,8.399164555
AT3G16010,,258334_at,7.123524388,7.359933235,6.984160894,7.274754978,7.09143252,7.011383034
AT3G16020,,258335_at,3.616846263,3.603754973,3.638261357,3.612941821,3.557914499,3.517037717
AT3G16040,,258337_at,3.866574493,3.848109255,3.882948245,4.063208731,3.891891189,4.001159533
AT3G16050,PDX12,258336_at,8.225181986,8.38938837,8.200127475,8.38123838,7.997077233,8.214800108
AT3G16060,KIN13B,258286_at,8.700160417,8.640682055,8.965131615,8.945846476,8.791413887,9.215684848
AT3G16080,RPL37C,258284_at,10.34307012,10.42052496,9.950823653,10.26937739,10.17471213,9.969340123
AT3G16090,HRD1A,258328_at,7.910791368,7.994020131,8.053903591,8.194793864,7.9910337,8.055218457
AT3G16100,RABG3C,258314_at,7.99550851,7.94581003,8.047759987,7.965539631,8.175529144,7.835235084
AT3G16110,PDIL1-6,258329_at,8.764525634,8.56376826,8.643429435,8.797629368,8.685910482,8.441769312
AT3G16120,,258339_at,7.199427415,7.081999761,6.604376956,6.691175509,6.685275933,6.545333006
AT3G16130,ATROPGEF13,258330_at,3.976602153,4.102380465,4.048907734,4.272583906,4.017458941,4.149221543
AT3G16140,PSAH1,258285_at,11.7503924,12.02685101,11.96057417,12.17947997,11.92217533,12.22572564
AT3G16150,,258338_at,10.49201084,10.6780486,10.35094754,10.23084973,10.34793514,10.43695349
AT3G16160,TCX8,257538_at,4.407057223,4.494416663,4.223602232,3.997400955,4.503858992,4.404461776
AT3G16170,,258312_at,7.104287233,7.271230273,7.124409671,7.346967658,7.15241747,7.46958488
AT3G16175,,258315_at,3.893103029,3.982604512,3.892147268,3.953594112,3.932668806,3.886144733
AT3G16180,NPF1.1,258332_at,8.506312548,8.794772973,8.778683379,8.501024703,8.608193762,8.622280899
AT3G16190,,258052_at,10.25369625,10.0917003,10.09857434,9.950623507,10.18595784,9.91072414
AT3G16200,,258050_at,8.56999176,8.569725682,8.587579719,8.657520204,8.521925363,8.940155641
AT3G16220,,258049_at,8.566402023,8.115890065,8.665694348,8.56511839,8.740554713,8.164296427
AT3G16230,,258053_at,8.524590992,8.589679541,8.696904787,8.440288696,8.634580939,8.500904052
AT3G16240,TIP2-1,258054_at,13.54581929,13.37132143,13.44815803,13.5648376,13.55799447,13.66842012
AT3G16250,PNSB3,258055_at,4.881106273,5.168317955,5.196572572,4.970423758,5.143423172,5.129840252
AT3G16260,TRZ4,258051_at,7.903145174,7.695864535,7.919573734,7.907805618,7.95999502,7.895116722
AT3G16270,,259330_at,8.862098373,8.969422716,9.160209581,9.068409185,8.905399767,9.074308945
AT3G16280,,259374_at,5.347356297,5.570442725,5.196293875,5.514962692,5.509075369,5.606776357
AT3G16290,FTSHI2,258048_at,8.0237395,8.125196942,8.15197551,8.206313916,8.214615024,8.51539185
AT3G16310,NUP35,259378_at,8.779079104,9.228603174,8.80849524,9.092537401,8.661300915,8.597196426
AT3G16320,CDC27a,259376_at,4.655225248,4.65847791,4.812334938,4.904320835,4.430485555,4.652854148
AT3G16330,,257517_at,6.946835381,7.43260369,7.144656733,7.44960216,6.727163482,7.113960011
AT3G16340,ABCG29,259380_at,8.689927334,8.516531074,8.849050973,8.673026825,8.772562163,8.900495803
AT3G16350,,259379_at,6.308068332,6.559448235,6.686357712,6.238393031,6.33691645,6.738385365
AT3G16360,AHP4,259329_at,3.563961553,3.710543799,3.592143456,3.560135139,3.491868043,3.63284905
AT3G16370,APG,259375_at,11.67511277,11.41462165,11.79317624,11.61764259,11.62067144,12.11842204
AT3G16380,PAB6,259377_at,4.659421296,4.77738828,4.615228949,4.718975508,5.029043374,4.895888334
AT3G16440,ATMLP-300B,259328_at,7.919207923,7.958721644,8.316660299,7.90754223,7.927340796,8.036489052
AT3G16450,JAL33,259384_at,10.84779618,10.92776179,11.12132195,10.884372,10.87009143,11.17747446
AT3G16460,JAL34,259327_at,12.40878354,12.52225357,12.73546233,12.44034102,12.27571045,12.83265766
AT3G16470,JAL35,259383_at,9.609497573,9.857361547,10.56718222,9.825628682,10.29272642,10.37902163
AT3G16480,MPPA2,259326_at,8.809565664,8.85192837,8.830231396,8.928552192,8.724453355,9.077271798
AT3G16490,IQD26,257229_at,7.074364476,7.087285202,7.427110762,7.214117452,7.300547358,7.547377161
AT3G16500,IAA26,257232_at,9.687674705,9.266718209,9.17157046,9.256690113,9.298756678,9.011011465
AT3G16520,UGT88A1,257205_at,10.28388643,10.46583108,10.55536091,10.39004967,10.54500991,10.717092
AT3G16530,,257206_at,7.402473569,7.479658427,7.974881082,7.768354308,8.242318852,8.016077459
AT3G16540,DEGP11,257230_at,4.623210829,4.399294658,4.523814674,4.358309849,4.548000839,4.500601763
AT3G16550,DEGP12,257231_at,3.712195744,3.725093099,3.706731493,3.870878822,3.759788983,3.766760739
AT3G16560,,258437_at,7.230400109,7.004090356,7.077776469,6.950071285,7.305235847,7.351985951
AT3G16570,RALF23,258432_at,11.32034228,11.01158613,11.07181947,10.77446681,11.2837275,10.81522548
AT3G16580,,258431_at,4.225915572,4.581713264,4.206230818,4.216554625,4.292105375,4.258269394
AT3G16600,,258427_at,3.929399829,4.478547345,3.915611125,4.033491385,4.111157874,4.130157973
AT3G16610,PCMP-E91,258428_at,5.073871931,4.741350489,5.241827418,4.827660435,4.956112227,5.019540955
AT3G16620,TOC120,258429_at,8.996647597,8.807958847,8.953751982,8.927069895,8.933975733,8.980917258
AT3G16630,KIN13A,258381_at,9.999010519,9.871443712,9.994241685,10.09919306,9.998144423,9.909114298
AT3G16640,TCTP1,258433_at,13.48447189,13.6245233,13.46135262,13.5004135,13.55098928,13.54140286
AT3G16650,PRL2,258380_at,5.822397078,5.594840661,5.773221979,6.007408785,5.410953661,6.055106383
AT3G16660,,258418_at,10.561242,10.43856178,10.54542426,10.60464725,10.50650638,10.72461412
AT3G16670,,258419_at,10.91091634,11.27348584,11.33041045,11.1559885,10.73597262,11.26216094
AT3G16680,,258420_at,3.720913911,3.738857114,3.782128376,3.740357405,3.706982315,3.930142911
AT3G16690,SWEET16,258421_at,8.920083754,8.748176614,8.982526714,8.860658405,8.859633215,9.111180545
AT3G16700,,258379_at,6.01923543,6.533920128,6.305133496,6.372266564,6.22985278,6.332359684
AT3G16710,,258422_at,5.103381984,4.966316847,5.007056252,5.157600851,5.160094072,4.942819151
AT3G16720,ATL2,258436_at,8.594931331,8.732844131,8.732588831,8.70275337,8.866824986,9.066045288
AT3G16730,CAPH2,258423_at,5.466609659,5.378846757,5.453783662,5.372775982,5.315197046,5.278214907
AT3G16740,,258435_at,9.147009056,9.380514341,9.146085751,9.130582944,9.262422585,9.147312726
AT3G16750,,258424_at,6.523116872,5.810835129,6.224588963,6.17016867,6.524659566,5.855892444
AT3G16760,,258425_at,8.613718991,8.722992645,8.648296178,8.826433823,8.739998631,8.934367857
AT3G16770,RAP2-3,258434_at,13.95154548,13.80902333,13.75417066,13.85097502,13.87948629,13.72994828
AT3G16780,RPL19B,258410_at,9.649667984,10.04095532,9.662354477,9.989743473,9.750345889,9.483721612
AT3G16785,PLDP1,258426_at,6.905885018,6.904931632,7.252868127,6.95815161,6.862898466,6.939263919
AT3G16785,PLDP1,258430_at,8.686334582,8.994184064,8.739190849,8.865129028,8.700029988,9.010863539
AT3G16800,,257650_at,8.957240651,8.965940794,9.008959017,8.737838303,8.8842351,8.962748075
AT3G16810,APUM24,257652_at,8.960585063,8.914099776,8.656032155,9.033870545,8.471122219,8.875463376
AT3G16830,TPR2,257553_at,9.765688638,9.909732862,10.00072436,9.910552851,9.832855252,10.05029568
AT3G16840,,257648_at,8.309681464,8.450989444,8.204677863,8.337351343,8.227184512,8.043732564
AT3G16850,,257651_at,9.834951739,9.859101784,9.999642339,9.750602454,9.942272282,10.13402778
AT3G16857,ARR1,256790_at,9.814743359,9.939969972,9.938036035,9.964157218,9.899563646,10.02959794
AT3G16857,ARR1,257649_at,8.625480222,8.760543839,8.823360178,8.803041576,8.819071959,8.681837302
AT3G16860,COBL8,256763_at,6.331527673,6.556193347,7.291168307,7.194035301,6.989168311,7.551304801
AT3G16870,GATA17,257571_at,7.132395857,7.102370273,6.876006148,7.240724157,6.916527351,6.646929563
AT3G16880,,257572_at,4.510437364,4.400567116,4.264103845,4.266474335,4.306871888,4.559971164
AT3G16890,PPR40,257928_at,4.975969313,5.138345974,5.193542088,5.040897843,5.071405266,5.126364613
AT3G16910,AAE7,257880_at,8.62761765,8.922436948,8.76558665,8.916084274,8.839913818,9.118033818
AT3G16920,CTL2,257896_at,5.079827136,5.491333409,5.129252853,5.178204812,5.131474076,5.769146712
AT3G16930,,257882_at,4.847868101,5.020986864,4.900319233,4.890041244,4.850974746,4.815729685
AT3G16940,,257883_at,8.244535563,8.454787106,8.474831994,8.491861791,8.290923614,8.220777303
AT3G16950,LPD1,257895_at,10.31596211,10.49218441,10.50703899,10.46595069,10.5098039,10.50141161
AT3G16960,,257884_at,4.319199089,4.345840066,4.621261072,4.365172211,4.472805887,4.397942423
AT3G16970,,257885_at,4.089752695,3.991300637,4.0377251,4.07706801,4.158109948,4.3032118
AT3G16980,NRPB9A,257929_at,4.385955798,4.335065908,4.358758484,4.492193634,4.520214846,4.500585973
AT3G16990,TENA_E,257888_at,8.16000326,8.265931776,8.088480913,8.304514666,8.24429794,7.934864144
AT3G17000,UBC32,257893_at,9.779114279,9.700072055,9.625567338,9.553232255,9.733267534,9.644511872
AT3G17010,,257930_at,4.125819609,4.427654646,4.330857515,4.403329818,4.089575773,4.754214128
AT3G17020,,257892_at,12.65868611,12.59926287,12.74349893,12.60665806,12.64888632,12.39159641
AT3G17030,,257931_at,7.282712971,7.078207396,7.399187164,7.58966314,7.110437785,7.343494105
AT3G17040,HCF107,257932_at,7.707744441,7.878006003,7.744760501,7.862955663,8.178044684,8.082542784
AT3G17060,PME67,257886_at,4.7964743,4.940861403,4.611430831,4.740853912,5.122306669,5.013419183
AT3G17080,,257889_at,4.173160185,4.231658675,3.952765271,4.489285971,4.20195917,4.496016205
AT3G17090,,257887_at,10.79484422,10.72702184,10.51250111,10.57033263,10.47426567,10.64266804
AT3G17100,BHLH147,257894_at,10.60792594,10.41194447,10.41323154,10.4001534,10.48474097,10.52748512
AT3G17120,,257875_at,7.419112217,7.376900787,6.718889376,7.1506544,6.941259667,6.9180697
AT3G17130,,257876_at,4.76651146,4.932148355,4.319240975,4.352743798,4.910970149,4.449280398
AT3G17140,,257877_at,5.150707262,4.993451799,5.088898342,4.930159989,5.080207995,5.058079331
AT3G17160,,257879_at,9.723284218,9.882739648,9.649102643,9.63085326,9.776086238,9.306611614
AT3G17170,RFC3,257891_at,7.611956804,7.661585285,7.875131851,7.830543911,7.799962865,7.09692616
